Gene 1,Gene 2,Weight,Network group,Network
CNTNAP2,ZNF462,0.000439201,Genetic Interactions,Lin-Smith-2010
CNTNAP2,HS6ST3,0.000194325,Genetic Interactions,Lin-Smith-2010
CNTNAP2,KCNH7,0.000200028,Genetic Interactions,Lin-Smith-2010
CNTNAP2,FAM19A1,0.000460816,Genetic Interactions,Lin-Smith-2010
ZEB2,ARL15,0.000273538,Genetic Interactions,Lin-Smith-2010
ZEB2,CNTNAP2,0.000140991,Genetic Interactions,Lin-Smith-2010
IQGAP2,KCNH7,0.000257732,Genetic Interactions,Lin-Smith-2010
IQGAP2,PEX5L,0.00027924,Genetic Interactions,Lin-Smith-2010
IQGAP2,KCNN2,0.000248666,Genetic Interactions,Lin-Smith-2010
IQGAP2,CNTNAP2,0.000146199,Genetic Interactions,Lin-Smith-2010
ZFPM2,LRRTM4,0.00235632,Genetic Interactions,Lin-Smith-2010
CADPS2,HS6ST3,0.000354835,Genetic Interactions,Lin-Smith-2010
CADPS2,KCNH7,0.000365249,Genetic Interactions,Lin-Smith-2010
CADPS2,FAM19A1,0.000841442,Genetic Interactions,Lin-Smith-2010
SORCS3,KCNH7,0.000726547,Genetic Interactions,Lin-Smith-2010
SORCS3,FAM19A1,0.001673783,Genetic Interactions,Lin-Smith-2010
ASAP2,HS6ST3,0.000601707,Genetic Interactions,Lin-Smith-2010
ASAP2,ARL15,0.000681634,Genetic Interactions,Lin-Smith-2010
ASAP2,KCNN2,0.00059758,Genetic Interactions,Lin-Smith-2010
ASAP2,IQGAP2,0.000452689,Genetic Interactions,Lin-Smith-2010
ADGRL2,HS6ST3,0.00032761,Genetic Interactions,Lin-Smith-2010
ADGRL2,ZEB2,0.000237694,Genetic Interactions,Lin-Smith-2010
ADGRL2,IQGAP2,0.000246475,Genetic Interactions,Lin-Smith-2010
ADGRL2,SORCS3,0.000694812,Genetic Interactions,Lin-Smith-2010
PLK2,ZEB2,0.001162565,Genetic Interactions,Lin-Smith-2010
RYR3,HS6ST3,0.000257477,Genetic Interactions,Lin-Smith-2010
RYR3,ARL15,0.000291678,Genetic Interactions,Lin-Smith-2010
RYR3,IQGAP2,0.00019371,Genetic Interactions,Lin-Smith-2010
RYR3,ZFPM2,0.000413077,Genetic Interactions,Lin-Smith-2010
RYR3,CADPS2,0.000274519,Genetic Interactions,Lin-Smith-2010
RYR3,SORCS3,0.000546069,Genetic Interactions,Lin-Smith-2010
RYR3,ADGRL2,0.000253457,Genetic Interactions,Lin-Smith-2010
ATP2B1,KCNH7,0.000366908,Genetic Interactions,Lin-Smith-2010
ATP2B1,CNTNAP2,0.000208129,Genetic Interactions,Lin-Smith-2010
ATP2B1,CADPS2,0.000380041,Genetic Interactions,Lin-Smith-2010
ATP2B1,RYR3,0.000275766,Genetic Interactions,Lin-Smith-2010
PRKCG,CNTNAP2,0.000984039,Genetic Interactions,Lin-Smith-2010
GRIA1,PEX5L,0.000307558,Genetic Interactions,Lin-Smith-2010
GRIA1,ZFPM2,0.000442435,Genetic Interactions,Lin-Smith-2010
GRIA1,CADPS2,0.00029403,Genetic Interactions,Lin-Smith-2010
GRIA1,RYR3,0.000213355,Genetic Interactions,Lin-Smith-2010
DMD,ZEB2,0.00044909,Genetic Interactions,Lin-Smith-2010
DMD,IQGAP2,0.000465679,Genetic Interactions,Lin-Smith-2010
DMD,CADPS2,0.000659944,Genetic Interactions,Lin-Smith-2010
DMD,ASAP2,0.001119092,Genetic Interactions,Lin-Smith-2010
DMD,RYR3,0.000478871,Genetic Interactions,Lin-Smith-2010
GRIA2,KCNH7,0.000358833,Genetic Interactions,Lin-Smith-2010
GRIA2,LRRTM4,0.001538439,Genetic Interactions,Lin-Smith-2010
GRIA2,ARL15,0.000394908,Genetic Interactions,Lin-Smith-2010
GRIA2,NEUROD6,0.001021216,Genetic Interactions,Lin-Smith-2010
GRIA2,CNTNAP2,0.000203549,Genetic Interactions,Lin-Smith-2010
GRIA2,IQGAP2,0.000262268,Genetic Interactions,Lin-Smith-2010
GRIA2,RYR3,0.000269697,Genetic Interactions,Lin-Smith-2010
TCF4,ZNF462,0.000568411,Genetic Interactions,Lin-Smith-2010
TCF4,KCNH7,0.000258875,Genetic Interactions,Lin-Smith-2010
TCF4,PEX5L,0.000280478,Genetic Interactions,Lin-Smith-2010
TCF4,CNTNAP2,0.000146847,Genetic Interactions,Lin-Smith-2010
TCF4,IQGAP2,0.00018921,Genetic Interactions,Lin-Smith-2010
TCF4,CADPS2,0.000268141,Genetic Interactions,Lin-Smith-2010
TCF4,ASAP2,0.000454697,Genetic Interactions,Lin-Smith-2010
TCF4,ADGRL2,0.000247568,Genetic Interactions,Lin-Smith-2010
TCF4,GRIA1,0.000208398,Genetic Interactions,Lin-Smith-2010
TCF4,DMD,0.000467745,Genetic Interactions,Lin-Smith-2010
CADPS,HS6ST3,0.000214972,Genetic Interactions,Lin-Smith-2010
CADPS,KCNH7,0.000221281,Genetic Interactions,Lin-Smith-2010
CADPS,NEUROD6,0.000629753,Genetic Interactions,Lin-Smith-2010
CADPS,CNTNAP2,0.000125522,Genetic Interactions,Lin-Smith-2010
CADPS,ZEB2,0.000155971,Genetic Interactions,Lin-Smith-2010
CADPS,IQGAP2,0.000161733,Genetic Interactions,Lin-Smith-2010
CADPS,RYR3,0.000166314,Genetic Interactions,Lin-Smith-2010
CADPS,ATP2B1,0.000230243,Genetic Interactions,Lin-Smith-2010
CADPS,GRIA1,0.000178134,Genetic Interactions,Lin-Smith-2010
CADPS,GRIA2,0.000225176,Genetic Interactions,Lin-Smith-2010
CADPS,TCF4,0.00016245,Genetic Interactions,Lin-Smith-2010
GRIA3,HS6ST3,0.000547439,Genetic Interactions,Lin-Smith-2010
GRIA3,KCNN2,0.000543684,Genetic Interactions,Lin-Smith-2010
GRIA3,GRIA1,0.000453629,Genetic Interactions,Lin-Smith-2010
ID3,ATP2B1,0.00136845,Genetic Interactions,Lin-Smith-2010
SNTA1,FAM19A1,0.002099038,Genetic Interactions,Lin-Smith-2010
SNTA1,ZEB2,0.00064222,Genetic Interactions,Lin-Smith-2010
SNTA1,IQGAP2,0.000665944,Genetic Interactions,Lin-Smith-2010
SNTA1,CADPS2,0.000943752,Genetic Interactions,Lin-Smith-2010
SNTA1,PLK2,0.004261746,Genetic Interactions,Lin-Smith-2010
PICK1,RYR3,0.002004349,Genetic Interactions,Lin-Smith-2010
PCLO,HS6ST3,0.000296528,Genetic Interactions,Lin-Smith-2010
PCLO,ARL15,0.000335917,Genetic Interactions,Lin-Smith-2010
PCLO,PEX5L,0.000330702,Genetic Interactions,Lin-Smith-2010
PCLO,ADGRL2,0.000291899,Genetic Interactions,Lin-Smith-2010
PCLO,RYR3,0.00022941,Genetic Interactions,Lin-Smith-2010
PCLO,TCF4,0.00022408,Genetic Interactions,Lin-Smith-2010
PCLO,CADPS,0.000191539,Genetic Interactions,Lin-Smith-2010
PCLO,GRIA3,0.000487764,Genetic Interactions,Lin-Smith-2010
PCLO,NSF,0.000721664,Genetic Interactions,Lin-Smith-2010
RAB8B,PEX5L,0.000764252,Genetic Interactions,Lin-Smith-2010
RAB8B,IQGAP2,0.000515562,Genetic Interactions,Lin-Smith-2010
RAB8B,SORCS3,0.001453368,Genetic Interactions,Lin-Smith-2010
CLOCK,CNTNAP2,0.000389641,Genetic Interactions,Lin-Smith-2010
CLOCK,IQGAP2,0.000502044,Genetic Interactions,Lin-Smith-2010
CLOCK,CADPS,0.00043104,Genetic Interactions,Lin-Smith-2010
EXOC4,EPHA6,0.000942347,Genetic Interactions,Lin-Smith-2010
EXOC4,HS6ST3,0.000268374,Genetic Interactions,Lin-Smith-2010
EXOC4,RYR3,0.000207629,Genetic Interactions,Lin-Smith-2010
EXOC4,ATP2B1,0.000287438,Genetic Interactions,Lin-Smith-2010
EXOC4,GRIA2,0.000281112,Genetic Interactions,Lin-Smith-2010
EXOC4,TCF4,0.000202805,Genetic Interactions,Lin-Smith-2010
EXOC4,CADPS,0.000173353,Genetic Interactions,Lin-Smith-2010
EXOC4,GRIA3,0.000441453,Genetic Interactions,Lin-Smith-2010
ADRB2,EPHA6,0.001477849,Genetic Interactions,Lin-Smith-2010
ADRB2,SORCS3,0.000892627,Genetic Interactions,Lin-Smith-2010
ADRB2,ADGRL2,0.000414311,Genetic Interactions,Lin-Smith-2010
ADRB2,CADPS,0.000271863,Genetic Interactions,Lin-Smith-2010
ADRB2,GRIA3,0.000692315,Genetic Interactions,Lin-Smith-2010
ADRB2,PCLO,0.000375003,Genetic Interactions,Lin-Smith-2010
DLGAP1,HS6ST3,0.000291405,Genetic Interactions,Lin-Smith-2010
DLGAP1,CNTNAP2,0.000170151,Genetic Interactions,Lin-Smith-2010
DLGAP1,ZEB2,0.000211425,Genetic Interactions,Lin-Smith-2010
DLGAP1,IQGAP2,0.000219236,Genetic Interactions,Lin-Smith-2010
DLGAP1,ZFPM2,0.000467508,Genetic Interactions,Lin-Smith-2010
DLGAP1,SORCS3,0.000618025,Genetic Interactions,Lin-Smith-2010
DLGAP1,ADGRL2,0.000286855,Genetic Interactions,Lin-Smith-2010
DLGAP1,GRIA1,0.000241469,Genetic Interactions,Lin-Smith-2010
DLGAP1,TCF4,0.000220208,Genetic Interactions,Lin-Smith-2010
DLGAP1,CADPS,0.000188229,Genetic Interactions,Lin-Smith-2010
DLGAP1,MPP4,0.000603521,Genetic Interactions,Lin-Smith-2010
DLGAP1,RAB8B,0.000600027,Genetic Interactions,Lin-Smith-2010
DLGAP1,EXOC4,0.000234988,Genetic Interactions,Lin-Smith-2010
GRIA4,HS6ST3,0.000332173,Genetic Interactions,Lin-Smith-2010
GRIA4,CNTNAP2,0.000193955,Genetic Interactions,Lin-Smith-2010
GRIA4,ZEB2,0.000241004,Genetic Interactions,Lin-Smith-2010
GRIA4,CADPS2,0.000354159,Genetic Interactions,Lin-Smith-2010
GRIA4,ADGRL2,0.000326986,Genetic Interactions,Lin-Smith-2010
GRIA4,CADPS,0.000214563,Genetic Interactions,Lin-Smith-2010
GRIA4,EXOC4,0.000267863,Genetic Interactions,Lin-Smith-2010
GRIA4,ADRB2,0.00042008,Genetic Interactions,Lin-Smith-2010
SHANK1,RYR3,0.00099711,Genetic Interactions,Lin-Smith-2010
GRIA2,GRIA1,0.06640295,Physical Interactions,IREF-BIOGRID
ID3,TCF4,0.007529621,Physical Interactions,IREF-BIOGRID
MYOD1,TCF4,0.004712507,Physical Interactions,IREF-BIOGRID
MYOD1,ID3,0.019231455,Physical Interactions,IREF-BIOGRID
SNTA1,DMD,0.012870885,Physical Interactions,IREF-BIOGRID
PICK1,PRKCG,0.018988088,Physical Interactions,IREF-BIOGRID
PICK1,GRIA1,0.028477384,Physical Interactions,IREF-BIOGRID
PICK1,GRIA2,0.03645833,Physical Interactions,IREF-BIOGRID
PICK1,GRIA3,0.11575736,Physical Interactions,IREF-BIOGRID
GRIP1,GRIA1,0.032829814,Physical Interactions,IREF-BIOGRID
GRIP1,GRIA2,0.042030547,Physical Interactions,IREF-BIOGRID
GRIP1,GRIA3,0.13344948,Physical Interactions,IREF-BIOGRID
MYO5B,TCF4,0.013454714,Physical Interactions,IREF-BIOGRID
EXOC4,EXOC7,0.049486022,Physical Interactions,IREF-BIOGRID
ADRB2,GRIA3,0.033691663,Physical Interactions,IREF-BIOGRID
ADRB2,NSF,0.005623109,Physical Interactions,IREF-BIOGRID
GRIA4,PRKCG,0.09060135,Physical Interactions,IREF-BIOGRID
GRIA4,GRIA1,0.13587937,Physical Interactions,IREF-BIOGRID
GRIA4,PICK1,0.07460413,Physical Interactions,IREF-BIOGRID
GRIA4,GRIP1,0.08600648,Physical Interactions,IREF-BIOGRID
SHANK1,ADGRL2,0.32712695,Physical Interactions,IREF-BIOGRID
SHANK1,DLGAP1,0.10693585,Physical Interactions,IREF-BIOGRID
DMD,CADPS2,0.13793541,Physical Interactions,IREF-SMALL-SCALE-STUDIES
GRIA2,GRIA1,0.036847584,Physical Interactions,IREF-SMALL-SCALE-STUDIES
CADPS,DMD,0.20091331,Physical Interactions,IREF-SMALL-SCALE-STUDIES
GRIA3,GRIA2,0.07972256,Physical Interactions,IREF-SMALL-SCALE-STUDIES
ID3,TCF4,0.014114105,Physical Interactions,IREF-SMALL-SCALE-STUDIES
MYOD1,TCF4,0.008954515,Physical Interactions,IREF-SMALL-SCALE-STUDIES
MYOD1,ID3,0.011996757,Physical Interactions,IREF-SMALL-SCALE-STUDIES
SNTA1,DMD,0.009111534,Physical Interactions,IREF-SMALL-SCALE-STUDIES
NSF,GRIA2,0.0385617,Physical Interactions,IREF-SMALL-SCALE-STUDIES
NSF,GRIA3,0.06723506,Physical Interactions,IREF-SMALL-SCALE-STUDIES
PICK1,GRIA1,0.020657666,Physical Interactions,IREF-SMALL-SCALE-STUDIES
PICK1,GRIA2,0.02563385,Physical Interactions,IREF-SMALL-SCALE-STUDIES
PICK1,GRIA3,0.044694435,Physical Interactions,IREF-SMALL-SCALE-STUDIES
GRIP1,GRIA1,0.02005479,Physical Interactions,IREF-SMALL-SCALE-STUDIES
GRIP1,GRIA2,0.024885748,Physical Interactions,IREF-SMALL-SCALE-STUDIES
GRIP1,GRIA3,0.043390065,Physical Interactions,IREF-SMALL-SCALE-STUDIES
GRIP1,PICK1,0.013951564,Physical Interactions,IREF-SMALL-SCALE-STUDIES
EXOC4,GRIP1,0.024610678,Physical Interactions,IREF-SMALL-SCALE-STUDIES
EXOC4,EXOC7,0.07035128,Physical Interactions,IREF-SMALL-SCALE-STUDIES
ADRB2,GRIA3,0.022640117,Physical Interactions,IREF-SMALL-SCALE-STUDIES
GRIA4,PRKCG,0.036776014,Physical Interactions,IREF-SMALL-SCALE-STUDIES
GRIA4,GRIA1,0.062835656,Physical Interactions,IREF-SMALL-SCALE-STUDIES
GRIA4,PICK1,0.043713033,Physical Interactions,IREF-SMALL-SCALE-STUDIES
GRIA4,GRIP1,0.042437304,Physical Interactions,IREF-SMALL-SCALE-STUDIES
SHANK1,ADGRL2,0.21702093,Physical Interactions,IREF-SMALL-SCALE-STUDIES
SHANK1,DLGAP1,0.047394697,Physical Interactions,IREF-SMALL-SCALE-STUDIES
DMD,CADPS2,0.70710677,Predicted,I2D-MGI-Mouse2Human
GRIA2,GRIA1,0.70710677,Predicted,I2D-MGI-Mouse2Human
CADPS,DMD,0.70710677,Predicted,I2D-MGI-Mouse2Human
GRIA3,GRIA2,0.70710677,Predicted,I2D-MGI-Mouse2Human
ID3,TCF4,0.76536685,Predicted,I2D-MGI-Mouse2Human
MYOD1,TCF4,0.47752362,Predicted,I2D-MGI-Mouse2Human
GRIA2,GRIA1,0.1482913,Predicted,I2D-IntAct-Rat2Human
NSF,GRIA2,0.18973328,Predicted,I2D-IntAct-Rat2Human
NSF,GRIA3,0.40882352,Predicted,I2D-IntAct-Rat2Human
PICK1,GRIA2,0.20441177,Predicted,I2D-IntAct-Rat2Human
PICK1,GRIA3,0.44045168,Predicted,I2D-IntAct-Rat2Human
MPP4,GRIA2,0.25734654,Predicted,I2D-IntAct-Rat2Human
GRIP1,GRIA2,0.1750195,Predicted,I2D-IntAct-Rat2Human
PCLO,GRIA1,0.23019856,Predicted,I2D-IntAct-Rat2Human
MYO5B,GRIA1,0.11996646,Predicted,I2D-IntAct-Rat2Human
MYO5B,GRIA2,0.106702626,Predicted,I2D-IntAct-Rat2Human
DLGAP1,GRIA1,0.15715091,Predicted,I2D-IntAct-Rat2Human
DLGAP1,GRIP1,0.18547596,Predicted,I2D-IntAct-Rat2Human
SHANK1,GRIA1,0.12324567,Predicted,I2D-IntAct-Rat2Human
SHANK1,GRIP1,0.1454596,Predicted,I2D-IntAct-Rat2Human
SHANK1,DLGAP1,0.11616842,Predicted,I2D-IntAct-Rat2Human
GRIA2,GRIA1,0.1816205,Predicted,I2D-MINT-Mouse2Human
SNTA1,DMD,0.8595325,Predicted,I2D-MINT-Mouse2Human
GRIP1,GRIA2,0.15537944,Predicted,I2D-MINT-Mouse2Human
EXOC7,GRIA1,0.25616804,Predicted,I2D-MINT-Mouse2Human
EXOC7,GRIA2,0.18338594,Predicted,I2D-MINT-Mouse2Human
CLOCK,PRKCG,0.4207277,Predicted,I2D-MINT-Mouse2Human
EXOC4,GRIA1,0.2101482,Predicted,I2D-MINT-Mouse2Human
EXOC4,GRIA2,0.1504412,Predicted,I2D-MINT-Mouse2Human
EXOC4,EXOC7,0.21219096,Predicted,I2D-MINT-Mouse2Human
ADRB2,GRIA1,0.38550633,Predicted,I2D-MINT-Mouse2Human
GRIA2,GRIA1,0.10898389,Predicted,I2D-BIND-Rat2Human
NSF,GRIA2,0.10914716,Predicted,I2D-BIND-Rat2Human
PICK1,GRIA1,0.08073132,Predicted,I2D-BIND-Rat2Human
PICK1,GRIA2,0.08012836,Predicted,I2D-BIND-Rat2Human
PICK1,GRIA3,0.11927185,Predicted,I2D-BIND-Rat2Human
GRIP1,GRIA2,0.06298361,Predicted,I2D-BIND-Rat2Human
GRIP1,GRIA3,0.09375173,Predicted,I2D-BIND-Rat2Human
GRIP1,PICK1,0.04665597,Predicted,I2D-BIND-Rat2Human
RAB8B,PEX5L,1,Predicted,I2D-BIND-Rat2Human
MYL12B,KCNN2,1,Predicted,I2D-BIND-Rat2Human
GRIA4,GRIA1,0.53899354,Predicted,I2D-BIND-Rat2Human
SHANK1,GRIP1,0.059215825,Predicted,I2D-BIND-Rat2Human
SHANK1,DLGAP1,0.09552699,Predicted,I2D-BIND-Rat2Human
GRIA2,GRIA1,0.20638463,Predicted,I2D-IntAct-Mouse2Human
GRIA3,GRIA2,0.34132034,Predicted,I2D-IntAct-Mouse2Human
SNTA1,DMD,0.27082333,Predicted,I2D-IntAct-Mouse2Human
PICK1,GRIA2,0.30229253,Predicted,I2D-IntAct-Mouse2Human
GRIA4,GRIA2,0.39718446,Predicted,I2D-IntAct-Mouse2Human
ZEB2,ZFHX4,0.02050884,Shared protein domains,INTERPRO
ZFPM2,ZNF462,0.003461343,Shared protein domains,INTERPRO
DMD,IQGAP2,0.007231547,Shared protein domains,INTERPRO
GRIA2,GRIA1,0.041972898,Shared protein domains,INTERPRO
TCF4,NEUROD6,0.01107608,Shared protein domains,INTERPRO
CADPS,CADPS2,0.06992997,Shared protein domains,INTERPRO
GRIA3,GRIA1,0.042483553,Shared protein domains,INTERPRO
GRIA3,GRIA2,0.041972898,Shared protein domains,INTERPRO
ID3,NEUROD6,0.01156158,Shared protein domains,INTERPRO
ID3,TCF4,0.009179417,Shared protein domains,INTERPRO
MYOD1,TCF4,0.011589436,Shared protein domains,INTERPRO
MYOD1,ID3,0.012097438,Shared protein domains,INTERPRO
GRIP1,PICK1,0.01466509,Shared protein domains,INTERPRO
GRIP1,MPP4,0.007346932,Shared protein domains,INTERPRO
CLOCK,KCNH7,0.005009073,Shared protein domains,INTERPRO
CLOCK,TCF4,0.005014299,Shared protein domains,INTERPRO
CLOCK,ID3,0.005234092,Shared protein domains,INTERPRO
GRIA4,GRIA1,0.041972898,Shared protein domains,INTERPRO
GRIA4,GRIA2,0.05723623,Shared protein domains,INTERPRO
GRIA4,GRIA3,0.041972898,Shared protein domains,INTERPRO
SHANK1,ASAP2,0.010461329,Shared protein domains,INTERPRO
SHANK1,MPP4,0.005006312,Shared protein domains,INTERPRO
