Gene 1,Gene 2,Weight,Network group,Network
NLGN1,ERC2,0.005043093,Co-expression,Wu-Garvey-2007
HNRNPA2B1,MYCBP2,0.007254695,Co-expression,Wu-Garvey-2007
GRIN2B,GRIA3,0.01601807,Co-expression,Wu-Garvey-2007
NRXN2,NRXN3,0.017559506,Co-expression,Wu-Garvey-2007
FAM168A,ATP2B1,0.016150068,Co-expression,Wu-Garvey-2007
CNKSR2,ZIC1,0.011022545,Co-expression,Perou-Botstein-1999
SYT1,DDX5,0.015947036,Co-expression,Perou-Botstein-1999
GRIA3,FAM19A1,0.017726028,Co-expression,Noble-Diehl-2008
HNRNPA2B1,DDX5,0.009969703,Co-expression,Noble-Diehl-2008
DAB1,CELF4,0.005019869,Co-expression,Noble-Diehl-2008
SYT1,TENM2,0.015339904,Co-expression,Noble-Diehl-2008
FAM168A,BCL11A,0.01032649,Co-expression,Noble-Diehl-2008
ATP2B1,CELF2,0.013443903,Co-expression,Bild-Nevins-2006 B
HNRNPA2B1,R3HDM1,0.004462394,Co-expression,Bild-Nevins-2006 B
GRIA2,AUTS2,0.022845812,Co-expression,Bild-Nevins-2006 B
NRXN1,NLGN1,0.007290186,Co-expression,Bild-Nevins-2006 B
NRXN2,SLIT3,0.013143551,Co-expression,Bild-Nevins-2006 B
MYCBP2,BCL11A,0.011133153,Co-expression,Ramaswamy-Golub-2001
DDX5,CELF2,0.006357954,Co-expression,Ramaswamy-Golub-2001
DDX5,R3HDM1,0.004560723,Co-expression,Ramaswamy-Golub-2001
HNRNPA2B1,R3HDM1,0.004160141,Co-expression,Ramaswamy-Golub-2001
HNRNPA2B1,DDX5,0.002935117,Co-expression,Ramaswamy-Golub-2001
GABRB2,RBFOX1,0.015099699,Co-expression,Ramaswamy-Golub-2001
DLG2,CADPS,0.013430147,Co-expression,Ramaswamy-Golub-2001
DAZAP2,FAM168A,0.010250378,Co-expression,Ramaswamy-Golub-2001
GRIA1,SLIT3,0.016766727,Co-expression,Wang-Cheung-2015
SYT1,NLGN1,0.015147598,Co-expression,Wang-Cheung-2015
DLG2,GABRG2,0.023219759,Co-expression,Wang-Cheung-2015
BHLHE40,MSL1,0.009150311,Co-expression,Wang-Cheung-2015
HNRNPA2B1,CELF2,0.006924921,Co-expression,Burington-Shaughnessy-2008
HNRNPA2B1,R3HDM1,0.005602306,Co-expression,Burington-Shaughnessy-2008
SYT1,ERC2,0.022274759,Co-expression,Burington-Shaughnessy-2008
DLG2,GRIA2,0.017252725,Co-expression,Burington-Shaughnessy-2008
DAZAP2,ATP2B1,0.015029177,Co-expression,Burington-Shaughnessy-2008
BCL11A,CELF2,0.02160619,Co-localization,Johnson-Shoemaker-2003
BCL11A,R3HDM1,0.018994918,Co-localization,Johnson-Shoemaker-2003
GRIA3,NRXN3,0.013397565,Co-localization,Johnson-Shoemaker-2003
CNKSR2,CELF4,0.008158901,Co-localization,Johnson-Shoemaker-2003
CNKSR2,GRIA3,0.003532054,Co-localization,Johnson-Shoemaker-2003
CNKSR2,ATP2B1,0.004753268,Co-localization,Johnson-Shoemaker-2003
GRIA1,CELF2,0.016446078,Co-localization,Johnson-Shoemaker-2003
GRIA1,CNKSR2,0.004756858,Co-localization,Johnson-Shoemaker-2003
GRIA2,NRXN3,0.017990466,Co-localization,Johnson-Shoemaker-2003
GRIA2,GRIA3,0.007140839,Co-localization,Johnson-Shoemaker-2003
GRIA2,ATP2B1,0.00884692,Co-localization,Johnson-Shoemaker-2003
GRIA2,CNKSR2,0.004541473,Co-localization,Johnson-Shoemaker-2003
GRIA2,GRIA1,0.009917008,Co-localization,Johnson-Shoemaker-2003
RBFOX1,ATP2B1,0.00538232,Co-localization,Johnson-Shoemaker-2003
RBFOX1,CNKSR2,0.0028487,Co-localization,Johnson-Shoemaker-2003
DAB1,GRIA1,0.017729484,Co-localization,Johnson-Shoemaker-2003
SYT1,CELF4,0.006140247,Co-localization,Johnson-Shoemaker-2003
SYT1,CELF2,0.005172818,Co-localization,Johnson-Shoemaker-2003
SYT1,NRXN3,0.006365275,Co-localization,Johnson-Shoemaker-2003
SYT1,MYCBP2,0.005082668,Co-localization,Johnson-Shoemaker-2003
SYT1,GRIA3,0.002695225,Co-localization,Johnson-Shoemaker-2003
SYT1,CADPS,0.005565133,Co-localization,Johnson-Shoemaker-2003
SYT1,CNKSR2,0.001644614,Co-localization,Johnson-Shoemaker-2003
SYT1,GRIA2,0.003145014,Co-localization,Johnson-Shoemaker-2003
SYT1,RBFOX1,0.00218171,Co-localization,Johnson-Shoemaker-2003
GRIN2B,CNKSR2,0.006626173,Co-localization,Johnson-Shoemaker-2003
GRIN2B,GRIA1,0.016678855,Co-localization,Johnson-Shoemaker-2003
GRIN2B,SYT1,0.004813721,Co-localization,Johnson-Shoemaker-2003
PPP3CA,ATP2B1,0.006820867,Co-localization,Johnson-Shoemaker-2003
PPP3CA,CNKSR2,0.003289748,Co-localization,Johnson-Shoemaker-2003
PPP3CA,GRIA1,0.006180978,Co-localization,Johnson-Shoemaker-2003
PPP3CA,GRIA2,0.006020291,Co-localization,Johnson-Shoemaker-2003
PPP3CA,RBFOX1,0.003657934,Co-localization,Johnson-Shoemaker-2003
GABRG2,NRXN3,0.012109631,Co-localization,Johnson-Shoemaker-2003
GABRG2,MYCBP2,0.009722736,Co-localization,Johnson-Shoemaker-2003
GABRG2,GRIA3,0.005076633,Co-localization,Johnson-Shoemaker-2003
GABRG2,GRIA2,0.006151049,Co-localization,Johnson-Shoemaker-2003
GABRG2,RBFOX1,0.004023237,Co-localization,Johnson-Shoemaker-2003
GABRG2,SYT1,0.00258164,Co-localization,Johnson-Shoemaker-2003
GABRG2,GRIN2B,0.009489385,Co-localization,Johnson-Shoemaker-2003
GABRB2,CELF4,0.007880342,Co-localization,Johnson-Shoemaker-2003
GABRB2,NRXN3,0.008325298,Co-localization,Johnson-Shoemaker-2003
GABRB2,GRIA3,0.00347169,Co-localization,Johnson-Shoemaker-2003
GABRB2,CADPS,0.007022554,Co-localization,Johnson-Shoemaker-2003
GABRB2,RBFOX1,0.002846867,Co-localization,Johnson-Shoemaker-2003
GABRB2,SYT1,0.001777574,Co-localization,Johnson-Shoemaker-2003
GABRB2,GABRG2,0.003214756,Co-localization,Johnson-Shoemaker-2003
DLG2,NLGN1,0.012383396,Co-localization,Johnson-Shoemaker-2003
DLG2,DAB1,0.010900431,Co-localization,Johnson-Shoemaker-2003
DLG2,SYT1,0.002567886,Co-localization,Johnson-Shoemaker-2003
GRIA4,ZIC1,0.011124021,Co-localization,Johnson-Shoemaker-2003
NRXN1,DAB1,0.022453291,Co-localization,Johnson-Shoemaker-2003
NRXN1,SYT1,0.004522031,Co-localization,Johnson-Shoemaker-2003
NRXN1,GABRB2,0.006167623,Co-localization,Johnson-Shoemaker-2003
NRXN2,GRIA4,0.020456415,Co-localization,Johnson-Shoemaker-2003
NRXN2,NRXN1,0.024914535,Co-localization,Johnson-Shoemaker-2003
CACNG2,CELF4,0.012977617,Co-localization,Johnson-Shoemaker-2003
CACNG2,NRXN3,0.013422737,Co-localization,Johnson-Shoemaker-2003
CACNG2,NLGN1,0.011915587,Co-localization,Johnson-Shoemaker-2003
CACNG2,CADPS,0.011981583,Co-localization,Johnson-Shoemaker-2003
CACNG2,SYT1,0.002621762,Co-localization,Johnson-Shoemaker-2003
CACNG2,GABRG2,0.004784473,Co-localization,Johnson-Shoemaker-2003
CACNG2,GABRB2,0.003593439,Co-localization,Johnson-Shoemaker-2003
CACNG2,NRXN1,0.009646948,Co-localization,Johnson-Shoemaker-2003
NSF,CELF4,0.006883974,Co-localization,Johnson-Shoemaker-2003
NSF,NRXN3,0.007007708,Co-localization,Johnson-Shoemaker-2003
NSF,MYCBP2,0.006053103,Co-localization,Johnson-Shoemaker-2003
NSF,ATP2B1,0.003685632,Co-localization,Johnson-Shoemaker-2003
NSF,CNKSR2,0.001895053,Co-localization,Johnson-Shoemaker-2003
NSF,GRIA1,0.003734535,Co-localization,Johnson-Shoemaker-2003
NSF,GRIA2,0.003626019,Co-localization,Johnson-Shoemaker-2003
NSF,RBFOX1,0.002447994,Co-localization,Johnson-Shoemaker-2003
NSF,SYT1,0.001454467,Co-localization,Johnson-Shoemaker-2003
NSF,GRIN2B,0.005619782,Co-localization,Johnson-Shoemaker-2003
NSF,PPP3CA,0.002465514,Co-localization,Johnson-Shoemaker-2003
NSF,GABRG2,0.002722197,Co-localization,Johnson-Shoemaker-2003
NSF,GABRB2,0.00187943,Co-localization,Johnson-Shoemaker-2003
NSF,DLG2,0.0028295,Co-localization,Johnson-Shoemaker-2003
NSF,CACNG2,0.002724493,Co-localization,Johnson-Shoemaker-2003
ERC1,ZIC1,0.013573975,Co-localization,Johnson-Shoemaker-2003
GRIA2,GRIA3,0.006349907,Co-localization,Schadt-Shoemaker-2004
GRIA2,ATP2B1,0.009768185,Co-localization,Schadt-Shoemaker-2004
GRIN2B,GRIA3,0.005798001,Co-localization,Schadt-Shoemaker-2004
GRIN2B,ATP2B1,0.010438806,Co-localization,Schadt-Shoemaker-2004
GRIN2B,GRIA2,0.006316649,Co-localization,Schadt-Shoemaker-2004
PPP3CA,GRIA3,0.005724181,Co-localization,Schadt-Shoemaker-2004
PPP3CA,ATP2B1,0.011557732,Co-localization,Schadt-Shoemaker-2004
PPP3CA,GRIA2,0.005827439,Co-localization,Schadt-Shoemaker-2004
PPP3CA,GRIN2B,0.005900156,Co-localization,Schadt-Shoemaker-2004
GABRA1,GRIA3,0.00516538,Co-localization,Schadt-Shoemaker-2004
GABRA1,ATP2B1,0.010432878,Co-localization,Schadt-Shoemaker-2004
GABRA1,GRIA2,0.006057533,Co-localization,Schadt-Shoemaker-2004
GABRA1,GRIN2B,0.005913927,Co-localization,Schadt-Shoemaker-2004
GABRA1,PPP3CA,0.005701016,Co-localization,Schadt-Shoemaker-2004
DLG2,GRIA3,0.008595448,Co-localization,Schadt-Shoemaker-2004
DLG2,GRIA2,0.009052143,Co-localization,Schadt-Shoemaker-2004
DLG2,GRIN2B,0.008938012,Co-localization,Schadt-Shoemaker-2004
DLG2,PPP3CA,0.008217866,Co-localization,Schadt-Shoemaker-2004
DLG2,GABRA1,0.008125835,Co-localization,Schadt-Shoemaker-2004
GRIA4,GRIA3,0.00588591,Co-localization,Schadt-Shoemaker-2004
GRIA4,ATP2B1,0.01080545,Co-localization,Schadt-Shoemaker-2004
GRIA4,GRIA2,0.007023969,Co-localization,Schadt-Shoemaker-2004
GRIA4,GRIN2B,0.006422703,Co-localization,Schadt-Shoemaker-2004
GRIA4,PPP3CA,0.006338065,Co-localization,Schadt-Shoemaker-2004
GRIA4,GABRA1,0.00639596,Co-localization,Schadt-Shoemaker-2004
GRIA4,DLG2,0.009274319,Co-localization,Schadt-Shoemaker-2004
AUTS2,MSI2,0.000185933,Genetic Interactions,Lin-Smith-2010
AUTS2,CELF4,0.000189066,Genetic Interactions,Lin-Smith-2010
SLIT3,MSI2,0.000272491,Genetic Interactions,Lin-Smith-2010
SLIT3,CELF4,0.000277083,Genetic Interactions,Lin-Smith-2010
SLIT3,AUTS2,0.000145202,Genetic Interactions,Lin-Smith-2010
CELF2,FAM19A1,0.000481506,Genetic Interactions,Lin-Smith-2010
CELF2,AUTS2,0.000110789,Genetic Interactions,Lin-Smith-2010
CELF2,SLIT3,0.000162365,Genetic Interactions,Lin-Smith-2010
R3HDM1,CELF4,0.000514126,Genetic Interactions,Lin-Smith-2010
R3HDM1,CELF2,0.000301267,Genetic Interactions,Lin-Smith-2010
NRXN3,AUTS2,0.000141317,Genetic Interactions,Lin-Smith-2010
NRXN3,SLIT3,0.000207106,Genetic Interactions,Lin-Smith-2010
NRXN3,CELF2,0.000158021,Genetic Interactions,Lin-Smith-2010
BCL11A,CELF4,0.000277669,Genetic Interactions,Lin-Smith-2010
BCL11A,AUTS2,0.000145509,Genetic Interactions,Lin-Smith-2010
BCL11A,CELF2,0.000162708,Genetic Interactions,Lin-Smith-2010
BCL11A,NRXN3,0.000207543,Genetic Interactions,Lin-Smith-2010
MYCBP2,CELF2,0.000275129,Genetic Interactions,Lin-Smith-2010
MYCBP2,NRXN3,0.000350941,Genetic Interactions,Lin-Smith-2010
MYCBP2,BCL11A,0.00036135,Genetic Interactions,Lin-Smith-2010
GRIA3,CELF4,0.000569988,Genetic Interactions,Lin-Smith-2010
GRIA3,AUTS2,0.000298694,Genetic Interactions,Lin-Smith-2010
GRIA3,SLIT3,0.000437748,Genetic Interactions,Lin-Smith-2010
GRIA3,R3HDM1,0.000812238,Genetic Interactions,Lin-Smith-2010
NLGN1,FAM19A1,0.000799188,Genetic Interactions,Lin-Smith-2010
NLGN1,AUTS2,0.000183884,Genetic Interactions,Lin-Smith-2010
NLGN1,NRXN3,0.000262279,Genetic Interactions,Lin-Smith-2010
NLGN1,BCL11A,0.000270058,Genetic Interactions,Lin-Smith-2010
NLGN1,GRIA3,0.000554365,Genetic Interactions,Lin-Smith-2010
DDX5,GRIA3,0.001324549,Genetic Interactions,Lin-Smith-2010
CADPS,CELF4,0.000223827,Genetic Interactions,Lin-Smith-2010
CADPS,AUTS2,0.000117294,Genetic Interactions,Lin-Smith-2010
CADPS,SLIT3,0.000171898,Genetic Interactions,Lin-Smith-2010
CADPS,CELF2,0.000131158,Genetic Interactions,Lin-Smith-2010
CADPS,NRXN3,0.000167299,Genetic Interactions,Lin-Smith-2010
CADPS,BCL11A,0.000172261,Genetic Interactions,Lin-Smith-2010
ATP2B1,AUTS2,0.000194485,Genetic Interactions,Lin-Smith-2010
ATP2B1,CELF2,0.000217474,Genetic Interactions,Lin-Smith-2010
ATP2B1,ZIC1,0.000836955,Genetic Interactions,Lin-Smith-2010
ATP2B1,CADPS,0.000230243,Genetic Interactions,Lin-Smith-2010
CNKSR2,AUTS2,0.000367618,Genetic Interactions,Lin-Smith-2010
CNKSR2,BCL11A,0.000539897,Genetic Interactions,Lin-Smith-2010
GRIA1,MSI2,0.000282377,Genetic Interactions,Lin-Smith-2010
GRIA1,CELF4,0.000287135,Genetic Interactions,Lin-Smith-2010
GRIA1,AUTS2,0.000150469,Genetic Interactions,Lin-Smith-2010
GRIA1,CELF2,0.000168256,Genetic Interactions,Lin-Smith-2010
GRIA1,ZIC1,0.000647535,Genetic Interactions,Lin-Smith-2010
GRIA1,GRIA3,0.000453629,Genetic Interactions,Lin-Smith-2010
GRIA1,CADPS,0.000178134,Genetic Interactions,Lin-Smith-2010
APOE,GRIA1,0.001923579,Genetic Interactions,Lin-Smith-2010
HNRNPA2B1,MSI2,0.000691854,Genetic Interactions,Lin-Smith-2010
HNRNPA2B1,ATP2B1,0.000723679,Genetic Interactions,Lin-Smith-2010
HNRNPA2B1,GRIA1,0.000559896,Genetic Interactions,Lin-Smith-2010
GRIA2,MSI2,0.000356946,Genetic Interactions,Lin-Smith-2010
GRIA2,AUTS2,0.000190205,Genetic Interactions,Lin-Smith-2010
GRIA2,NRXN3,0.000271295,Genetic Interactions,Lin-Smith-2010
GRIA2,CADPS,0.000225176,Genetic Interactions,Lin-Smith-2010
RBFOX1,FAM19A1,0.000463357,Genetic Interactions,Lin-Smith-2010
RBFOX1,AUTS2,0.000106613,Genetic Interactions,Lin-Smith-2010
RBFOX1,SLIT3,0.000156245,Genetic Interactions,Lin-Smith-2010
RBFOX1,R3HDM1,0.000289912,Genetic Interactions,Lin-Smith-2010
RBFOX1,NRXN3,0.000152065,Genetic Interactions,Lin-Smith-2010
RBFOX1,BCL11A,0.000156575,Genetic Interactions,Lin-Smith-2010
RBFOX1,MYCBP2,0.000264758,Genetic Interactions,Lin-Smith-2010
RBFOX1,GRIA3,0.000321412,Genetic Interactions,Lin-Smith-2010
RBFOX1,CADPS,0.000126214,Genetic Interactions,Lin-Smith-2010
RBFOX1,ATP2B1,0.000209277,Genetic Interactions,Lin-Smith-2010
RBFOX1,GRIA1,0.000161913,Genetic Interactions,Lin-Smith-2010
RBFOX1,HNRNPA2B1,0.000396706,Genetic Interactions,Lin-Smith-2010
DAB1,AUTS2,0.000130446,Genetic Interactions,Lin-Smith-2010
DAB1,CELF2,0.000145865,Genetic Interactions,Lin-Smith-2010
DAB1,R3HDM1,0.00035472,Genetic Interactions,Lin-Smith-2010
DAB1,BCL11A,0.000191577,Genetic Interactions,Lin-Smith-2010
DAB1,MYCBP2,0.000323943,Genetic Interactions,Lin-Smith-2010
DAB1,GRIA3,0.000393262,Genetic Interactions,Lin-Smith-2010
DAB1,CADPS,0.000154429,Genetic Interactions,Lin-Smith-2010
SYT1,MSI2,0.000305205,Genetic Interactions,Lin-Smith-2010
SYT1,CELF4,0.000310349,Genetic Interactions,Lin-Smith-2010
SYT1,AUTS2,0.000162634,Genetic Interactions,Lin-Smith-2010
SYT1,CELF2,0.000181858,Genetic Interactions,Lin-Smith-2010
SYT1,R3HDM1,0.000442249,Genetic Interactions,Lin-Smith-2010
SYT1,NRXN3,0.00023197,Genetic Interactions,Lin-Smith-2010
SYT1,BCL11A,0.00023885,Genetic Interactions,Lin-Smith-2010
SYT1,NLGN1,0.000301842,Genetic Interactions,Lin-Smith-2010
SYT1,CADPS,0.000192535,Genetic Interactions,Lin-Smith-2010
SYT1,RBFOX1,0.000175003,Genetic Interactions,Lin-Smith-2010
GRIN2B,MSI2,0.000350677,Genetic Interactions,Lin-Smith-2010
GRIN2B,AUTS2,0.000186865,Genetic Interactions,Lin-Smith-2010
GRIN2B,CELF2,0.000208953,Genetic Interactions,Lin-Smith-2010
GRIN2B,R3HDM1,0.00050814,Genetic Interactions,Lin-Smith-2010
GRIN2B,NRXN3,0.000266531,Genetic Interactions,Lin-Smith-2010
GRIN2B,NLGN1,0.000346813,Genetic Interactions,Lin-Smith-2010
GRIN2B,CADPS,0.000221221,Genetic Interactions,Lin-Smith-2010
GRIN2B,ATP2B1,0.000366808,Genetic Interactions,Lin-Smith-2010
GRIN2B,HNRNPA2B1,0.000695323,Genetic Interactions,Lin-Smith-2010
GRIN2B,RBFOX1,0.000201077,Genetic Interactions,Lin-Smith-2010
GRIN2B,DAB1,0.000246026,Genetic Interactions,Lin-Smith-2010
PPP3CA,CELF4,0.000238262,Genetic Interactions,Lin-Smith-2010
PPP3CA,AUTS2,0.000124858,Genetic Interactions,Lin-Smith-2010
PPP3CA,SLIT3,0.000182984,Genetic Interactions,Lin-Smith-2010
PPP3CA,CELF2,0.000139617,Genetic Interactions,Lin-Smith-2010
PPP3CA,NRXN3,0.000178089,Genetic Interactions,Lin-Smith-2010
PPP3CA,MYCBP2,0.000310067,Genetic Interactions,Lin-Smith-2010
PPP3CA,NLGN1,0.000231731,Genetic Interactions,Lin-Smith-2010
