official gene symbol,scores
BTK,5.409025
MT-CO3,5.3946342
GAPT,5.392635
FCGR2B,5.3428507
RPS21,5.330281
CXXC5,5.31605
AC079767.4,5.3073997
SYPL1,5.2584643
RNASE6,5.1238027
RPS10,5.122176
SELL,5.095065
GLTSCR2,5.0943546
POU2AF1,5.0617995
LCN8,5.025752
C15orf57,5.0165277
SEL1L3,4.9965944
SEC62,4.9925075
ADK,4.9792933
MZB1,4.9721475
RPL37A,4.9537296
PRKCB,4.9348297
BCL7A,4.877088
SNX3,4.8630137
C16orf74,4.7726035
RPL27A,4.767508
FAM129C,4.7532315
PNISR,4.7111206
HLA-DQB2,4.6951976
STK17A,4.6492367
GUCD1,4.6245074
GPR18,4.5726795
RCSD1,4.564939
TLR10,4.5444016
RPL26,4.482519
STAP1,4.4493766
BTLA,4.432723
SCPEP1,4.419779
CD69,4.418652
SNX22,4.3941827
RPL35,4.3549914
TSPAN3,4.354488
KIAA0226L,4.3506036
BCAS4,4.3480515
RPSAP58,4.3370337
ZNF92,4.291415
RP11-164H13.1,4.2817507
HLA-DOA,4.2806635
ZFP36L1,4.259634
POLD4,4.187154
BLOC1S2,4.1814075
BACE2,4.163434
IFT57,4.162586
PARP1,4.1586213
RPL3,4.150724
FAM3C,4.1310883
ZCCHC7,4.1260834
DCK,4.090923
TSC22D3,4.0864987
OPN3,4.059257
PAPOLA,4.046434
PCDH9,4.0400033
PLD4,3.994599
TCF4,3.9885674
TXNIP,3.9828687
PPP1R14A,3.9753237
RPS7,3.9698765
CAMK1D,3.9551365
SIAH2,3.954299
TNFRSF13C,3.953447
CHPT1,3.946404
RPL27,3.938436
LYL1,3.9126596
RASGRP2,3.86621
RBM23,3.8054593
HMGN1,3.8006074
SPINT2,3.7959876
TAF7,3.7775474
RPS15,3.7702217
PHACTR1,3.7465458
RPL7A,3.739529
RP11-428G5.5,3.7243373
DRAM2,3.7101593
GLO1,3.7057357
PLAC8,3.7003148
RPL22L1,3.699096
EZR,3.6951177
IGJ,3.6839747
ITM2C,3.6818035
TLE1,3.6732643
EEF1B2,3.65616
KCNG1,3.629316
PPM1K,3.6156893
PAWR,3.60677
ATP6V1G1,3.6009169
RPS2,3.580979
FCRL2,3.5784113
WDR34,3.5728736
RNASEH2B,3.5572774
PAX5,3.5556726
GGA2,3.5393155
KIAA1033,3.5367956
CXCR5,3.5366874
RASGRP3,3.4919255
TMEM243,3.491511
EIF1AY,3.488331
P2RY10,3.483802
CYB5A,3.463606
NT5C,3.4452217
TMEM19,3.4334157
CCNG2,3.4275289
APPL1,3.4195879
BEND5,3.4134462
LYN,3.3872736
KIAA0040,3.3871233
ZRANB2,3.363377
MT-ND4,3.3603299
NUP88,3.3559775
CNFN,3.3492305
RRAS2,3.335852
MARCH3,3.3201094
METTL7A,3.30465
LARGE,3.2988942
FAM177B,3.2754567
RPL31,3.2652533
RHOH,3.2345243
SP100,3.2278588
ARPC3,3.2202725
ZNF639,3.21021
CCDC50,3.1982226
RPS25,3.1979702
KIAA1407,3.1777349
OSBPL10,3.1553254
LBH,3.148842
CHI3L2,3.139611
RP5-887A10.1,3.1278176
HERPUD1,3.1274493
FADS3,3.1243587
LPAR5,3.1240366
CDC40,3.1220968
ODC1,3.1209974
MT-CO1,3.084969
SMC6,3.0776863
BCL11A,3.0661218
CTA-250D10.23,3.0605538
FAM65B,3.0471637
UBE2E2,3.0462303
LTA4H,3.0425212
ALOX5,3.0396457
FAM96A,3.0350826
RB1,3.0172079
TRAF5,2.995137
EIF4A2,2.9922538
CD81,2.9852026
RPS16,2.984664
USE1,2.979651
MACROD2,2.976255
HIST1H2BK,2.9738681
AP3B1,2.9703336
TCOF1,2.9589722
RP1-313I6.12,2.9480693
CNR2,2.9460642
CD82,2.944694
CHD9,2.9290855
SH2B2,2.928571
CLIC4,2.9254606
ANAPC16,2.9159846
COQ7,2.9104245
TMEM154,2.9025643
HSD17B4,2.899604
RAB30,2.889262
TMEM156,2.8824265
RPL34,2.873098
HNRNPK,2.8672779
CIITA,2.8652802
PAOX,2.862223
CIRBP,2.8537583
RIC3,2.845026
LSM10,2.839194
ARL4A,2.8279383
ADD1,2.8241744
AP001055.6,2.817849
UVRAG,2.8164868
ITGAE,2.8155437
SP140L,2.812507
TCEA1,2.8124366
CYBA,2.7910097
MYO7B,2.786477
DOPEY2,2.779926
NEIL1,2.7797024
TAPT1-AS1,2.7792964
STAG3,2.7786865
ZNF791,2.7728317
ROCK1,2.7615566
EBF1,2.7591186
AC074289.1,2.7587333
RPL10,2.7543554
RELB,2.746584
RPS15A,2.744536
KMO,2.7392035
EEF2,2.733481
RHBDF2,2.7248487
SP140,2.7209752
RBBP6,2.7088618
DAPP1,2.6981008
PTMA,2.697629
RPS4X,2.6958716
DARS,2.689088
COL19A1,2.6801853
RBBP7,2.6759164
C11orf31,2.6701293
RP11-220I1.1,2.6672113
ZCWPW1,2.6444664
GYLTL1B,2.633886
FAM159A,2.6215982
ARL11,2.6102226
OFD1,2.6080637
LRMP,2.606588
ZNF667-AS1,2.6026852
NFKBID,2.6013253
C12orf42,2.5936458
USP11,2.5920053
NT5E,2.5913744
MGEA5,2.587918
DZIP3,2.584436
CAMK2D,2.5824068
DOCK8,2.567292
APLP2,2.5604913
PRCD,2.5596766
SESTD1,2.5542877
TCTN1,2.5538487
CNTNAP2,2.5536108
CLN8,2.5521715
LINC01013,2.550903
GSAP,2.5471592
ATP10D,2.5414095
PRMT1,2.5395415
ALDH16A1,2.5303063
C11orf80,2.5293815
EIF1B,2.5228765
SSBP2,2.5225074
PYCRL,2.5112917
TIFA,2.509701
PNN,2.504583
RP13-188A5.1,2.4955971
DERL3,2.4923925
RP11-452F19.3,2.487893
ACADM,2.4813418
KDM4B,2.4766762
BTN2A2,2.473878
SETD5-AS1,2.4710996
NFATC1,2.4659839
RP11-325F22.2,2.4654698
HPS4,2.4641964
NOTCH2NL,2.4637702
RP11-111A22.1,2.4635098
VCPKMT,2.4598336
RP11-960L18.1,2.4552593
FAM212A,2.4531846
PLEKHA2,2.4420202
CTD-3184A7.4,2.4229405
PRKD3,2.4171557
PHF14,2.4121861
WDFY4,2.410021
TSTD1,2.408019
CHD2,2.4021938
MICAL3,2.3929696
CD55,2.386261
E2F5,2.384562
TFEB,2.3758397
HS3ST1,2.3726192
MARCKSL1,2.3695896
WWC3,2.3682203
SETBP1,2.3640075
HDAC9,2.3612344
PTPN6,2.3519313
PRPF4B,2.3450923
ZNF860,2.3423393
TTC21A,2.341715
CLK4,2.333125
ABCB4,2.3172655
PAIP2B,2.3098233
CCR6,2.3075414
ZNF439,2.3064082
ELOVL5,2.3053763
AMN1,2.302984
ANKRD13A,2.2972112
ICOSLG,2.291475
CCNI,2.2900524
SYVN1,2.2864006
LUC7L3,2.2856534
UGCG,2.2801113
COBLL1,2.2763703
ZCCHC10,2.2743871
CCDC106,2.2669268
C12orf79,2.2666366
PLEKHG1,2.2657287
METTL21A,2.2631197
PTDSS1,2.253367
SGSM3,2.2441807
DTNBP1,2.242545
FCHSD2,2.2383091
ZDHHC21,2.2265756
BDP1,2.2257366
TMEM80,2.2233894
TNFRSF17,2.2231872
BSDC1,2.2173564
LINC00910,2.2149012
KLF8,2.2106953
EEF1A1,2.2104967
SIPA1L3,2.2101812
SP110,2.2055225
NEK8,2.2030172
ACSS1,2.1822276
IREB2,2.1817355
PKHD1L1,2.1763694
RPL35A,2.1742363
DUSP22,2.1741962
TASP1,2.1680925
UIMC1,2.1636403
SLC35E3,2.1526253
MT-CO2,2.1514993
OSGEP,2.1497753
SYNGR2,2.144258
MORC3,2.1384144
SDCCAG8,2.13491
EIF4G2,2.1308181
MZT1,2.1272702
SYT17,2.1202536
CENPM,2.1198213
RPS9,2.1137733
GPR160,2.1109557
CTC-378H22.1,2.1079376
CPNE5,2.1033313
EIF2AK3,2.100191
NCF4,2.0995178
IL6,2.0989327
ARHGAP5,2.0975227
FAM53C,2.0861647
DUS2,2.084947
ARMCX3,2.082417
WHSC1L1,2.0820837
MBD4,2.0792925
ATG4C,2.079263
NR2C1,2.076947
DNAJC4,2.0732908
SLC50A1,2.0725715
BLCAP,2.0694063
TMEM38B,2.0664146
SAMD9,2.064033
MAP3K8,2.0618615
RP11-430B1.2,2.0593295
DCLRE1C,2.0585036
RP5-821D11.7,2.0581324
SMARCB1,2.0576417
VAV3,2.0566297
NEMF,2.0564117
HS2ST1,2.055752
CSNK1G3,2.0519092
ITSN2,2.0465336
ARID5B,2.0434332
MTMR1,2.0414708
RBM6,2.0384943
DKC1,2.036834
C19orf25,2.0359118
ZNF718,2.0311005
NCL,2.0265756
USP6NL,2.0252726
ZNF880,2.02527
ZNF566,2.0238338
AC006129.4,2.0233414
GATM,2.0194678
PLCG2,2.019285
C8orf82,2.016168
MIA3,2.015581
ATP2A3,2.0138862
ZBED1,2.0131385
NCOA5,2.0131292
AIDA,2.0124173
FGD2,2.0114236
JAZF1,2.0084665
LMBRD1,2.0071528
RP5-1098D14.1,2.0024788
ZNF45,2.000919
IFNAR1,1.9996256
RP11-553K8.2,1.982173
LHFPL2,1.9795916
C11orf24,1.9761412
RP5-1028K7.2,1.9746773
ATF7IP,1.9740273
ID3,1.9715614
SERPINI1,1.9705784
ELMOD3,1.9704549
TBC1D20,1.9686168
RBM19,1.9677068
RP11-297B17.3,1.9674376
RP11-92K15.3,1.9670433
BASP1,1.9667709
TREML2,1.9658067
NFKB2,1.9637195
ZNF675,1.9620407
TCEA2,1.9614269
RP9,1.9552765
ZBED5-AS1,1.9534837
UTP6,1.9522841
TNFRSF13B,1.949397
DIRAS1,1.9471518
DENND5B,1.9432814
AP1B1,1.9417984
C12orf23,1.9415325
PPP1R10,1.9390801
PLCE1,1.9357489
RPAIN,1.9342756
RP11-420G6.4,1.9341547
HRK,1.9329151
ALG12,1.9316398
C14orf182,1.931055
CD1C,1.9264612
RP11-16E12.2,1.9226557
C12orf66,1.9216949
CYSLTR1,1.919984
HNRNPDL,1.9175276
ETF1,1.9147669
STX5,1.9113121
PARP14,1.9111536
RP5-1092A3.4,1.9108039
SLC38A11,1.9102424
SNX29,1.9088706
TRIM38,1.9079034
FAM43A,1.9062237
SECISBP2L,1.9047697
RABEP1,1.9040878
SLC35A5,1.9040678
CREB1,1.9034922
IFNGR2,1.8998224
CARD11,1.8989534
USP12,1.8978426
RP11-421L21.3,1.8959844
SPCS2,1.8952649
SMAP2,1.894094
ERGIC1,1.8927417
PRIMPOL,1.892721
CCSER1,1.8910621
DNAJC10,1.8910064
MDM4,1.8854535
GCNT1,1.8835312
KIAA1919,1.882442
RP11-58E21.3,1.8802136
BMS1,1.879626
CAND1,1.8772218
WNT10A,1.876436
FLOT2,1.8763709
TUBB6,1.8752793
MRVI1-AS1,1.8728303
MCTP2,1.8714627
CTC1,1.871314
IMPDH2,1.8704197
LIMS2,1.8598477
HIP1R,1.8593931
WDR92,1.8565555
RP11-166O4.6,1.8545238
ADAM19,1.8543714
MMP17,1.8533912
CWF19L2,1.8527193
HOOK2,1.8515589
RGP1,1.8507609
LARP4,1.8493227
L3HYPDH,1.8485734
RPS29,1.8480542
ERP29,1.8470583
SLC2A1,1.8460817
FANCD2,1.8456323
UGT8,1.8449383
PRCP,1.8439281
TRAF3,1.8417875
TUBGCP4,1.8370911
DLEU1,1.8357911
NELFA,1.8357898
ERV3-1,1.8352267
PJA2,1.8338236
RBM48,1.8284923
PIP5K1B,1.8273705
ZNF273,1.8257983
RGL2,1.823341
PRPSAP2,1.8227537
7SK-2,1.8222461
RP11-542M13.3,1.8186429
ABCG1,1.8175832
DEF8,1.8172394
ZNF581,1.816555
WDR89,1.8153241
P2RY14,1.8151811
PIK3C2B,1.8148904
AGPAT5,1.8144636
TRIM22,1.8139455
POMC,1.8134176
GTF2IRD2,1.8133475
MCM5,1.8124697
L3MBTL3,1.8119973
DOK7,1.8119371
NELFCD,1.8111291
TPST1,1.8108728
RAB3GAP1,1.810478
PPP3CC,1.8101035
TCL1B,1.8092587
TRAF4,1.8076855
TBCE,1.8073624
ZNF583,1.8054668
ATAD5,1.8041421
NT5C3A,1.8022932
GALNT2,1.8008494
TMEM192,1.7981322
AFF1,1.7971127
BNIP2,1.7939087
ORMDL1,1.7926692
SMPD2,1.7925673
DHTKD1,1.7918435
ATG14,1.7915964
RPL36,1.790142
CLMN,1.7891701
PXK,1.7887942
CEPT1,1.7886053
FAM114A2,1.7841947
ZNF135,1.7824272
QSOX2,1.7823653
FCRL3,1.7808197
GNB4,1.7805511
RP11-796E2.4,1.7795048
ZMIZ2,1.7786682
FAM126A,1.7758237
RNF26,1.774366
NUAK2,1.7726068
SUDS3,1.7718687
RP11-861A13.4,1.7713712
YPEL1,1.77016
KB-431C1.4,1.7681024
UCP2,1.7659271
BACH2,1.7641286
HMCES,1.7637116
ASPHD2,1.7631663
CTD-2576D5.4,1.7608472
CR2,1.7582074
NCK2,1.756984
TAPT1,1.7565577
PLRG1,1.7546653
ZCCHC18,1.7540116
CTD-2162K18.5,1.7493318
RNF170,1.7473075
ZNF404,1.7448267
TBC1D5,1.7433366
ZNF595,1.743004
DBNDD1,1.7403166
MTPN,1.7380637
DESI2,1.7373835
P2RX5-TAX1BP3,1.7368909
PRKAB1,1.7330431
BDH1,1.7304022
RPS4Y2,1.7293975
AP001412.1,1.7290556
USP37,1.7256423
VCPIP1,1.7247993
POU2F2,1.721855
RP11-35G9.3,1.7216963
PGBD2,1.7202892
FOXP1,1.719329
CKAP2,1.7154536
ST6GALNAC4,1.7113951
ZNF606,1.7112346
SLC37A1,1.7105165
HILPDA,1.7087395
RIOK1,1.7085518
SHMT2,1.7056364
BCS1L,1.7027044
IQCB1,1.6992285
FIGNL1,1.6989765
AL928768.3,1.6984749
FCRL5,1.6981984
RPL7,1.6939858
IRF9,1.6937616
SSPN,1.6922834
ANK1,1.6921166
SCAF4,1.6883713
DNAJB9,1.6878494
CBR4,1.6877668
GTF2IRD2B,1.6862348
PTCD3,1.6835892
MICU3,1.6821104
ZNF431,1.6807257
SLC2A5,1.678554
FUNDC1,1.677607
OR2A1-AS1,1.6736836
PSME4,1.6729271
MGME1,1.6722726
RFX7,1.6696198
CHORDC1,1.6689844
USP15,1.668891
CD53,1.6674614
RP4-575N6.4,1.6667585
CXorf21,1.6665331
ZNF181,1.6628095
IFI16,1.6627116
AIM2,1.662609
SLX4IP,1.6609575
RP11-83A24.2,1.66054
PRCC,1.6597286
NAPEPLD,1.6555569
RPS28,1.6549139
SERHL2,1.6541969
AGBL2,1.6532954
CTD-2544N14.3,1.6531061
LINC00662,1.6524789
ZNF302,1.6519843
CBFA2T2,1.6501741
TRIM56,1.6480908
WNT16,1.6404365
PAICS,1.6384313
RP11-876N24.2,1.6376755
RABEP2,1.6373978
POLR3D,1.6372871
RPLP1,1.6370794
APBB2,1.6367272
COPB1,1.635256
ZNF395,1.6351072
KBTBD8,1.6326865
CHEK2,1.6322823
RPUSD1,1.6303856
BLM,1.6291696
MAML2,1.6289558
TMSB15B,1.6282654
ZNF124,1.627513
C7orf13,1.62192
ELP2,1.6177841
EPB41L2,1.6174067
INTS6-AS1,1.6166207
C16orf86,1.616399
VPS13B,1.6149844
VIPAS39,1.6140631
NSF,1.6135855
RHOQ,1.613257
ANKAR,1.6126308
MCFD2,1.6109582
ABHD15,1.6106101
TRIM65,1.6099991
SGPP1,1.6093949
EIF4B,1.6072948
RP11-677M14.2,1.6070514
RP11-872J21.3,1.6068997
AHI1,1.605865
KRT18,1.6053885
RNF4,1.6024786
IQCK,1.5998297
RALGPS1,1.5978831
RP11-486G15.2,1.597464
TAF1D,1.5969104
PARP15,1.5965321
ZNF837,1.5963213
ST6GALNAC3,1.5941328
ZNF721,1.5939734
ARID4A,1.5936247
AC007880.1,1.5918074
LINC00667,1.5916567
ANKRD54,1.5881739
CBFA2T3,1.584019
ARHGAP17,1.5838778
EED,1.5827042
RAD51C,1.582015
CREBRF,1.5803229
RP11-219B4.7,1.5788143
ZNF318,1.5775253
TOMM34,1.5772107
VAV3-AS1,1.5761285
RSF1,1.5730467
AC093157.1,1.5726675
SLC6A16,1.5702925
AAMP,1.5691382
NIPA2,1.5690625
CLASRP,1.568802
TBXA2R,1.566026
SIDT1,1.565405
SEP15,1.5623398
DBI,1.5603465
AC010226.4,1.5596964
WDR12,1.5589992
KLHDC10,1.5562445
ZRANB3,1.5519776
ZSCAN21,1.5517722
FAM111B,1.5515498
ZNF701,1.5514151
MITD1,1.5502858
MAP9,1.5500964
RRNAD1,1.5480082
ACBD3,1.547517
ZNF814,1.5441564
IBTK,1.5430864
PTK2B,1.5409985
PIAS1,1.5385063
TAGAP,1.5374206
SEMA4B,1.5355318
DDHD2,1.5350378
ZNF582,1.5347885
ADPGK-AS1,1.5326806
KLK1,1.5315223
ZFP14,1.5304754
SLC45A3,1.5284894
BCAT2,1.5283121
INO80E,1.5261949
MARC2,1.5259143
MTSS1,1.5259067
MTMR9,1.5250155
ARHGEF2,1.5248033
MYO1E,1.5220428
TYSND1,1.5190308
RP11-102N12.3,1.5168189
RP11-752G15.6,1.515841
EFNA4,1.5151755
CTC-378H22.2,1.5150356
EPB41L5,1.5131508
TINF2,1.5128847
MTHFD1,1.5123812
HIST2H2BE,1.5117522
SQLE,1.5094258
KLHL24,1.5061015
CTD-2366F13.1,1.5051847
MFF,1.5021814
CCDC91,1.499455
ME2,1.4991866
SLC10A7,1.4988595
RP11-108M9.4,1.4980347
U47924.30,1.4979606
EFHC1,1.497912
IGFBP4,1.4959927
TMEM186,1.4949993
ARHGEF12,1.4942505
DISP1,1.4935023
KLHL5,1.4934895
TNFAIP8,1.4928982
CRTC1,1.4922888
ARFGAP2,1.492001
RPL23,1.4919796
PARN,1.4905679
C1orf109,1.4900982
TNKS2-AS1,1.4874862
CNN3,1.4856275
CTC-228N24.3,1.4837933
AC010883.5,1.4829824
ATP5O,1.4811044
HARBI1,1.4793377
HIST1H1E,1.4757594
ARHGEF7,1.4749137
WDR74,1.4742873
RPA3,1.4719771
RP11-708J19.1,1.4707707
MEF2BNB-MEF2B,1.4699905
RBM4B,1.4663689
RP11-727F15.9,1.4631758
GKAP1,1.4613388
WAC,1.4602687
CACNA1A,1.46017
RGS16,1.4581454
ERAP2,1.4581361
CCDC126,1.458122
DENND4A,1.4576527
RP11-1094M14.11,1.4543794
ACO2,1.4523314
RP11-554J4.1,1.4521638
DDX10,1.4502617
LEMD2,1.4498379
RNF41,1.4485611
FAM214A,1.4463419
RAD17,1.4461123
PPIG,1.4455377
SOWAHD,1.4437343
POLD2,1.4434654
PACS1,1.4428183
CCDC93,1.4426303
DDX1,1.4422915
ATPAF2,1.4392601
DDX18,1.4379828
RPS20,1.4353905
ZCCHC11,1.4336329
YBX1,1.4332542
PDIK1L,1.432887
MFSD9,1.4328787
AK9,1.4319588
PABPC1L,1.4309156
MAPK13,1.4294835
AVL9,1.4294765
BCO2,1.4292773
FARSB,1.4291813
HIST1H4E,1.4278089
BCL10,1.4265945
SLC2A11,1.425799
SNRNP48,1.4247941
PRKCE,1.4247059
FAM109A,1.4245285
PHF21A,1.4231265
COIL,1.4223837
BEST1,1.4220529
HMGB1,1.4216411
ZNF182,1.4215986
JADE1,1.4150295
TM2D1,1.4139411
AUTS2,1.4139367
IFNG-AS1,1.413636
DHX57,1.4132601
SIGLEC10,1.410594
KCNMB3,1.4103217
CAPN10-AS1,1.4098966
IBA57,1.4093924
TSPYL1,1.4084631
PLD6,1.4074101
AGBL5,1.406165
ZNF770,1.405506
GNG3,1.404725
ATRX,1.4036508
BBX,1.4025791
SPRY1,1.402495
CKS1B,1.402405
CEP63,1.4013668
MYOM2,1.4006603
MYNN,1.3983165
ZNF397,1.3963506
FUT8,1.3959191
RRM2B,1.3939328
HMG20A,1.3929168
ZNF680,1.3923653
RBM38,1.3919841
GLMN,1.3907139
NUDT9,1.3891213
MED1,1.386982
CLK1,1.3856525
CREB3L4,1.385512
ABHD10,1.3848437
RP11-332H14.2,1.3837808
CEP170,1.3833311
FCHO1,1.3824723
RNF146,1.3803897
TLR1,1.3799764
XPO1,1.3788521
RP11-110I1.14,1.3780197
C19orf18,1.3776875
TWSG1,1.3772933
ZNHIT6,1.3740455
TMA16,1.371693
DTX4,1.3712134
DDX3X,1.3710408
SCRN3,1.3701435
AC142528.1,1.3698224
FAM3A,1.3692906
KHDRBS2,1.3653617
RP11-336K24.12,1.3644887
AC104655.3,1.3632418
ZNF644,1.3627125
AMPD3,1.3624957
SETDB2,1.3621224
ZNF232,1.361775
RP11-108P20.1,1.3617481
RP11-138I18.2,1.3608105
RP11-544A12.8,1.3600149
ESR2,1.3595258
AC016683.5,1.3593258
TLL2,1.358974
MAP3K14-AS1,1.3588209
COLCA2,1.3568808
TSEN2,1.3563848
RP11-466F5.8,1.3562256
ZNF492,1.3556374
SESN1,1.3538448
ARHGAP42,1.3537707
CWC25,1.3519871
CDHR3,1.3508431
CCNT2-AS1,1.350802
NUP107,1.3505739
WDR66,1.3498713
PRKRA,1.3495327
TMEM222,1.3493425
SENP2,1.3491838
ATXN1L,1.3490307
BTBD1,1.3487387
NASP,1.3483912
IPP,1.3483297
RN7SL832P,1.3471451
SIPA1,1.3469328
ARFIP2,1.3464288
USP28,1.3460636
KPNA6,1.3456986
SLC39A6,1.3454537
RP11-1070N10.3,1.3451122
TBCEL,1.3430586
PWP1,1.3429375
RP11-77H9.2,1.3404393
AL928742.12,1.3378783
RP11-54O7.11,1.336262
C22orf39,1.3351432
ANKS1A,1.3349578
PAXIP1-AS1,1.3337281
ZNF326,1.3337023
HUS1,1.3335795
RP11-356N1.2,1.3334624
NDEL1,1.3321439
FBXL3,1.3315698
GPM6B,1.3314382
ZHX2,1.3314062
RYK,1.3286164
NUDCD1,1.3281506
CDK13,1.3279494
ZNF844,1.3270068
NRP2,1.3259407
KLF7,1.3251166
LINC00685,1.3246284
MPP6,1.323485
RP11-109G23.3,1.3222859
SNX16,1.3217033
KIFAP3,1.3189038
CEP68,1.318569
RPLP0,1.3178582
ZFYVE27,1.3163602
ZSCAN18,1.315558
NUP160,1.3141946
METTL4,1.3139509
AK8,1.313937
RP11-159H10.3,1.3132213
JUP,1.3124123
ZNF225,1.311798
RP11-318E3.9,1.3099868
AC004158.2,1.309193
NHLRC3,1.3088307
TP53INP1,1.3080505
RP11-309M23.1,1.3071381
SRP54,1.3063201
TRIP10,1.3034182
PTPRK,1.3028553
CCL28,1.2997787
ACBD4,1.2993784
ZNF749,1.2987578
RP11-77H9.8,1.2968335
AC107081.5,1.2959316
EP400,1.2953007
AC097500.2,1.2950934
PMEPA1,1.2946877
ABCF3,1.2946848
DTWD2,1.2940934
ZNF207,1.2937944
MYOM1,1.2933613
TMEM57,1.2929194
UGT2B17,1.292183
LAMA5,1.2914238
WRN,1.2905456
TAPSAR1,1.2904242
RP11-162G10.5,1.2896475
LYST,1.2894056
METTL8,1.2884961
ATP2B1,1.2883868
ENO1-AS1,1.2878188
GEN1,1.2872262
RFC2,1.2866491
HCFC2,1.2851489
GPBP1,1.2848262
IP6K2,1.28256
TMEM39A,1.2819741
RP11-680G24.5,1.2818866
PSMD5,1.2818321
CTD-2630F21.1,1.280786
RP11-115C21.2,1.2807338
C16orf98,1.2798858
NXT2,1.2796917
BMF,1.2795912
C5orf51,1.279363
RP11-761I4.3,1.2772938
IFT80,1.2759011
RP11-511B23.1,1.2746989
SAMD9L,1.2737681
CERS4,1.2717481
C16orf46,1.2703483
ASH1L,1.270172
INO80,1.2701012
LHPP,1.2693756
SMTN,1.2684203
TRIM52-AS1,1.2683694
TOP1MT,1.2672999
RP11-755F10.1,1.266732
TNK2-AS1,1.2662784
KPNA1,1.2660906
SMCR5,1.2643862
CD83,1.2641315
ZBTB26,1.2633132
SETD1A,1.2628773
HSD17B1,1.2623452
UNK,1.2620934
FANCL,1.2617832
RLTPR,1.2617743
TDRD3,1.2614164
KANSL3,1.261185
EIF3D,1.2610602
RP11-932O9.7,1.2605393
ATIC,1.2586931
SLAMF6,1.2571976
ALDH5A1,1.2567039
HIST1H3D,1.2566569
PEX2,1.2563721
ATE1,1.2559636
MOB3B,1.2559206
UBA7,1.2542819
MAN2B1,1.2536924
ZNF611,1.2521968
ZNF652,1.2516326
ZNF570,1.2514817
TMSB4Y,1.2509693
RP11-658F2.8,1.2491198
FAM81A,1.2481283
ZNF879,1.2478436
SMEK1,1.2473061
FAM46C,1.2468667
SARNP,1.2462771
PRR24,1.2458316
C7orf60,1.2444335
CSNK2A3,1.2432389
ZNF800,1.242565
ATR,1.2425493
EDC4,1.2425001
GATS,1.2419996
CASC4,1.2415792
MDN1,1.2405356
DDX27,1.240325
ATPAF1,1.2402319
KLHL14,1.2398034
NXPH4,1.2388035
PRKAR1A,1.2383153
EPB41L4A-AS1,1.2361355
MED30,1.2360406
TBC1D14,1.2344656
AL441883.1,1.2343591
PPIL6,1.2338823
CTD-2012K14.6,1.2321384
CCDC71L,1.2319263
PGGT1B,1.2308971
CENPV,1.2308128
TRIM26,1.2303164
SHOC2,1.2293353
LZTFL1,1.2282773
KIAA1324L,1.2276484
AP001469.9,1.2261444
AC007386.2,1.2258983
SMARCE1,1.2242856
SNX8,1.2227606
