official gene symbol,scores
NDUFAF1,3.4233766
CD63,3.4179688
DSTN,3.4164035
SKAP1,3.4116318
WIPF1,3.4101155
PIM1,3.4092133
URI1,3.4061797
RAB27A,3.3994923
GTF3C1,3.3925545
MED10,3.3798695
RNF167,3.3798456
RORA,3.3686607
RP11-47L3.1,3.3674004
PTMS,3.3600063
PILRB,3.3473175
GPR171,3.3355389
ATG2A,3.3161688
PLGRKT,3.313444
IL2RB,3.3064406
BATF,3.30048
TPRG1,3.2930698
TMED4,3.279302
SSR2,3.270046
SRSF7,3.2553093
CXCR3,3.2406359
RPL17,3.235823
PTRH1,3.235219
SLC39A7,3.2296364
CTR9,3.2200842
TMCO1,3.20697
ORMDL3,3.1943243
BUB3,3.1928613
PBXIP1,3.192419
AC006369.2,3.1812053
CAPN2,3.1734104
TMEM59,3.1691368
SEC61B,3.1655562
CMPK1,3.1652596
TAP1,3.1652424
IFRD1,3.1596854
P4HB,3.143928
PCSK7,3.1344905
CCDC107,3.1307876
LBH,3.1286967
ACTR3,3.123596
C11orf58,3.1218545
TMEM50A,3.1168084
RPL9,3.1105962
MRPL10,3.1080387
MIAT,3.0866883
PSMB8,3.0808647
CD81,3.0649574
CDC37,3.0579114
KRTCAP2,3.0557065
IL10RA,3.0493224
PPIB,3.040667
SURF4,3.037855
SDF2L1,3.0258698
BTN3A1,3.0223544
TTC38,3.0036778
CUL4A,2.998493
PTPN22,2.99666
HMOX2,2.9682405
IL12RB1,2.9678802
ITGAL,2.9639845
MEAF6,2.9543717
RHOF,2.951891
PPP2R2B,2.942879
CALR,2.942595
SELT,2.9392233
HNRNPDL,2.9344823
OCIAD2,2.931957
MT-ND1,2.93177
CISD3,2.930874
CLN3-1,2.9304426
NCK1,2.914262
ANKRD36,2.9091132
BIN1,2.9082997
LINC00861,2.901772
IRF3,2.900468
HNRNPK,2.8994403
ODF2L,2.8878825
GADD45B,2.8826747
DYNC1H1,2.8769076
CDC25B,2.8739595
MT1E,2.8701396
BAD,2.8626087
GUK1,2.8619838
FKBP11,2.8503222
ADAM8,2.84986
CCSER2,2.849266
ADRM1,2.8398988
STX4,2.8390496
TOB1,2.8370001
STMN1,2.8224986
PATL2,2.8224719
IFITM2,2.814786
ALOX5AP,2.8093975
SF3B4,2.8066037
HMGB1,2.801051
RASAL3,2.797831
RHNO1,2.7975461
KLRC1,2.7967508
MT2A,2.7954128
KCNA3,2.7931476
CDK2AP2,2.777416
PUF60,2.774329
ZNF428,2.7720819
C11orf48,2.7648287
CTD-2035E11.3,2.7486975
RCHY1,2.748071
SBK1,2.7464125
CYBA,2.7463424
YWHAB,2.7428315
GRWD1,2.7423422
DERL1,2.7408004
ECSIT,2.739194
PTGES3,2.735363
B4GALT3,2.7287006
KIF21A,2.7250323
ARF1,2.717177
PPP2R5A,2.7166598
SNRPB,2.7156005
STAT4,2.7134066
GAPDH,2.7108893
BIRC6,2.70581
PDIA6,2.700536
CFLAR,2.698301
SRSF2,2.688447
DTD1,2.6875937
BTN3A3,2.6788774
MYLIP,2.678221
DAXX,2.6729488
TSR2,2.6688428
NOP56,2.6658716
RP11-539L10.2,2.6620574
GSK3B,2.6613154
TMED9,2.6567721
WBP11,2.6502535
SHARPIN,2.6501248
MMADHC,2.6474686
SUPT16H,2.6472657
SPCS2,2.6469955
S1PR4,2.645844
ITGB7,2.6398392
COMMD8,2.6382668
ASF1A,2.63662
HNRNPM,2.6303492
LSP1,2.625894
PTGER2,2.6258888
TUBB4B,2.6161625
SON,2.6137676
AGPAT4,2.599941
RNF115,2.5990915
GCLM,2.5907815
ALKBH4,2.588884
RGS14,2.588691
PDCD10,2.58218
GNPTAB,2.5785027
GRAP2,2.5764885
GIMAP1,2.5729182
RNF113A,2.5699754
MYL6,2.569575
KRT10,2.5683405
TMEM248,2.5622945
PAIP2,2.5495346
CDC42EP3,2.5485768
CD300A,2.5439105
LINC00649,2.5412812
C15orf61,2.534418
MED6,2.533579
ALG5,2.5335371
ARL6IP5,2.5323405
PYHIN1,2.5320613
ELOVL1,2.5296686
GALM,2.5293698
YPEL1,2.5248318
GPR114,2.520325
SLA2,2.5159025
RNF125,2.511244
CCDC85B,2.5045261
GGA1,2.4958096
PSMA1,2.4948828
RPL27A,2.4942703
CLCN3,2.4941506
C9orf16,2.4937446
LENG1,2.4930558
RP4-728D4.2,2.4903226
KLF6,2.4858513
KMT2E,2.48434
SNRPD2,2.4832482
COPS6,2.4820907
SLC35B2,2.4784496
C19orf66,2.4772606
THEMIS,2.4750955
DPY30,2.4738657
KRR1,2.47307
C5orf56,2.4725463
PPHLN1,2.471226
CLEC2D,2.463952
BRE,2.4587133
EZR,2.455605
SYNE1,2.455139
SDHC,2.4527917
ATP6V1H,2.4514518
EBP,2.4495606
ARHGAP25,2.4477797
CLIC3,2.4475927
RPS29,2.442809
RAD9A,2.439172
CITED2,2.436088
ARAP2,2.4347622
IER3IP1-1,2.4321504
MT-ND4,2.429497
ABHD14A,2.4234765
AC062029.1,2.422661
TTC16,2.4174511
HNRNPH1,2.4158857
SLC25A4,2.415764
SPTSSB,2.4143162
ZNF821,2.4116812
CREM,2.4104037
USP19,2.4074209
MBNL2,2.4045644
ABCA2,2.4017003
CBLB,2.4016547
TXNDC12,2.395209
DDX6,2.3944426
FAM173A,2.393427
LPCAT4,2.3891408
DENND1B,2.3853803
RPS27,2.3821397
RCN2,2.3814487
ZNF683,2.3796055
IL18R1,2.378605
MANF,2.3773012
RP11-383H13.1,2.3768094
DAD1,2.37668
TOR1A,2.376513
MEI1,2.3755782
MIEN1,2.373311
ATP1B3,2.3731463
YARS,2.3707952
PHLDA1,2.3675163
PPM1G,2.3653326
HNRNPA2B1,2.3640735
NCOR1,2.359814
HDAC1,2.3573067
NPRL2,2.357147
GCDH,2.3522952
LINC00987,2.3489702
ARPC4,2.3459883
ASMTL,2.3420708
ZNRD1,2.3412728
CREB3,2.339999
DEF6,2.3363013
EMB,2.3336613
MOB2,2.3250377
VCP,2.3209813
PBX4,2.3170297
COLQ,2.3150945
SLC20A1,2.3139138
ZNF317,2.3133295
MRPS10,2.3118885
VDAC3,2.3117967
IWS1,2.3090825
NHLRC2,2.3071203
DKK3,2.3069
ANXA7,2.3059845
RTCB,2.304747
TMED10,2.3008316
TSPAN32,2.2995791
PARP8,2.2984672
SRP68,2.293989
ELP2,2.2927597
C21orf59,2.292115
NFYC,2.2916896
SPON2,2.2916677
OFD1,2.289031
SPCS1,2.2871985
PPP1R37,2.283697
SSBP4,2.2819307
FAM49B,2.2780411
GNAI3,2.2754939
CELF2,2.2750938
ECH1,2.2750256
UBE2J2,2.272751
EVL,2.271023
USMG5,2.269243
RSBN1,2.263778
UBE2D3,2.2601404
C12orf65,2.2541983
HENMT1,2.251507
TSNAX,2.2499998
METTL18,2.2483888
GPR65,2.247693
AP5Z1,2.2466652
CEP78,2.244992
CASP8,2.2444935
NEK7,2.243743
TXN,2.2432272
COQ10A,2.2414565
NGLY1,2.241275
CD6,2.237438
ATPIF1,2.236421
FAM60A,2.230932
PRMT2,2.2293313
WDR1,2.2248597
TGFBR3,2.2224443
USB1,2.2219114
CCDC59,2.220745
MAP2K2,2.2177603
TNF,2.2141821
WDR54,2.214112
C10orf128,2.2132337
FGD3,2.212491
TAZ,2.2106688
RP11-81H14.2,2.209995
KBTBD3,2.2092457
BUD31,2.2086039
CDK9,2.206392
RP11-412D9.4,2.2039995
PRKRIP1,2.2037332
BAK1,2.2022514
HDHD2,2.201426
RP11-305L7.1,2.201146
TRIM4,2.1979551
VPS4B,2.197877
CYB5A,2.196593
CLEC2B,2.1965525
TAF12,2.1952813
TMEM55B,2.1927848
SRSF4,2.191326
RP5-1028K7.2,2.186702
RP11-94L15.2,2.1851048
C12orf49,2.1844494
HNRNPR,2.18191
ZNF655,2.181519
TMED5,2.1803992
PRPF39,2.1795762
RPL31,2.1792424
SPNS3,2.1787407
MOB3C,2.1762242
GATA3,2.1748033
CYB561,2.1743863
KIAA1715,2.1709683
CCDC88C,2.1706767
ACAP1,2.1705492
CCDC65,2.1679206
CERK,2.16668
BORA,2.1651645
GBP1,2.1628768
SERTAD1,2.16242
WDR33,2.1572726
TBC1D17,2.1538782
SRSF3,2.1531248
DNM2,2.1517794
SEPT1,2.1485407
POLR2D,2.146999
IMMP1L,2.1449146
ZBTB16,2.14361
MAF,2.142326
TXNIP,2.1410286
NT5DC1,2.1371515
SSNA1,2.134555
THAP11,2.1342204
PANK4,2.133736
RNGTT,2.1332765
STX8,2.1324925
LL22NC03-75H12.2,2.1300683
PLEKHA5,2.1295054
TARSL2,2.127264
KAT5,2.1248953
HCG18,2.1235948
TMX4,2.1228373
SIRPG,2.120487
OASL,2.1162374
LCP2,2.1162024
DCAF5,2.1153743
PURA,2.115298
MYBL1,2.114046
CCDC137,2.1128619
BTG3,2.1125855
RRM1,2.1115594
BZRAP1-AS1,2.11126
AACS,2.1112576
TUBB,2.110537
PARK7,2.1067183
SLAMF6,2.1057186
ASCC2,2.1028194
GPATCH8,2.1000419
SPIN2B,2.0995157
ZNF226,2.0978367
A2M-AS1,2.0959945
TMC6,2.0952878
PHACTR2,2.0924485
CX3CR1,2.0915663
RGS3,2.0910223
CLDND2,2.0908353
XRCC5,2.0868518
RPS27L,2.0857396
HLA-G,2.085041
RP11-290D2.6,2.082741
MPC2,2.0816302
APOL3,2.079962
SEP15,2.0794706
PPP3CC,2.0776594
ESYT1,2.0722349
UNG,2.070628
ISYNA1,2.0704293
ENY2,2.0702696
NDUFAF4,2.0659282
PHF20,2.0646086
KIF19,2.0635953
PPM1K,2.059799
DNAJC9,2.0589983
CAPN12,2.057483
SLAMF7,2.0565908
NUDCD3,2.055677
SLA,2.0540345
TJAP1,2.0536509
ENPP5,2.0522037
CCL20,2.0518825
GLE1,2.0510216
SLC7A5,2.04848
DALRD3,2.0456917
CENPT,2.0424461
CEP72,2.0420034
ADAM10,2.0400922
ERLEC1,2.0399084
IDH2,2.0384398
HNRNPUL1,2.0381694
ARV1,2.0361345
DNAAF2,2.0358717
DGKZ,2.0356305
ABHD14B,2.032081
RIPK1,2.0320573
FTSJ2,2.0311792
MAGOH,2.0308948
CDK17,2.0289226
APOBEC3C,2.0285115
POLR2K,2.0271862
EFCAB14,2.0269876
GHITM,2.0265834
ELL,2.0259516
SYTL2,2.0224254
DDB1,2.0212643
CPSF3L,2.0192263
USP16,2.0176625
GLO1,2.0168164
MIF4GD,2.0150762
TOX,2.0111718
ZNF595,2.0079246
PRMT1,2.0065448
ST7,2.0063016
PRPF31,2.0055234
TGIF1,2.0044603
MRPL49,2.003991
DUSP11,2.0036242
HTRA2,2.0030437
TROVE2,2.0029705
PPARA,2.0025966
NUP93,2.000974
SCYL1,2.00047
ACD,1.9971005
C17orf59,1.9970771
FEZ1,1.9969677
PINX1,1.9968363
LTK,1.996368
DLGAP1-AS1,1.9950149
FLAD1,1.9945204
NMT2,1.993921
TRDMT1,1.9923302
LY9,1.9918952
CCDC14,1.9918754
CHMP4A,1.9912158
NADSYN1,1.9900978
C18orf8,1.989971
CLCF1,1.9893024
MAP3K6,1.9890933
ZNF420,1.9888026
STOML2,1.9872204
EED,1.986993
RLIM,1.9862568
TCEB1,1.9857935
FAM63B,1.9851495
CCR5,1.9849821
CRIPT,1.9840171
PPP1CA,1.9827913
HIST1H2BG,1.9825964
JUN,1.9791636
SCNM1,1.9790901
PXN,1.9787561
NARFL,1.9783887
PROCR,1.9782968
SLC25A38,1.9746935
DNAJB14,1.9742453
PA2G4,1.9694625
TNFSF14,1.9660138
IER2,1.9652846
EHD1,1.9651747
TMEM126B,1.9643464
U2AF2,1.9640104
KLRC2,1.9630144
GPKOW,1.9621133
TNIP3,1.9613091
UTS2,1.9606687
KLHDC2,1.957786
SLC2A8,1.9576887
DTWD1,1.956923
STX18,1.9565485
ZNF792,1.9564732
MIR4435-1HG,1.9562188
NUP37,1.9553796
GAK,1.9542546
VRK1,1.9535722
ILKAP,1.9529446
PI4KA,1.95245
MED11,1.9511741
USP30-AS1,1.9498025
XPO7,1.9495497
OSTF1,1.9465995
MAZ,1.9459848
MRFAP1L1,1.9456708
ELOVL4,1.9450136
TMEM161A,1.9440837
TSC22D4,1.943783
TRMT13,1.943664
TECR,1.9426701
MRPS7,1.9367862
CMTM3,1.9365052
LMAN2,1.9335167
DEXI,1.9309915
KIAA1551,1.9295273
PNKP,1.9283056
ACAA2,1.9275198
HSPA9,1.9271396
POLR2M,1.9266386
DIDO1,1.9248184
ABCF2,1.9233041
NFU1,1.9227892
TAGLN2,1.9223062
RBM39,1.9180653
AURKAIP1,1.9152534
AHSA1,1.9147342
RFX5,1.9137177
PNO1,1.91265
MRPS31,1.9115458
NUFIP1,1.9099647
RNF20,1.9092399
P2RY10,1.9092373
ULK3,1.9087592
GATAD2A,1.9087104
GOLGA4,1.9077458
TK1,1.9062387
CWC27,1.9062089
TRIM35,1.9049447
THRA,1.9047791
LPAR5,1.9039384
CARHSP1,1.9030485
F2R,1.9028136
HM13,1.9022529
RALGDS,1.9010655
MAP4K1,1.899308
TNFRSF9,1.8976116
LLGL2,1.8965592
AGFG2,1.8954846
BFSP1,1.8927658
RASA3,1.8921065
SNRK,1.8914021
ACTR8,1.8896036
ZADH2,1.8877329
COX7A2,1.8840977
DHX36,1.8828635
SLC25A12,1.8825954
LRRC40,1.8823782
BLOC1S5,1.8815264
GTF3A,1.8799535
NDUFB8-1,1.8796237
SCD5,1.8772142
ISOC1,1.8759983
ITGB1BP1,1.8752035
RPS4X,1.8750294
CADM1,1.8734674
LPIN2,1.8726227
DHX15,1.872473
PSMD3,1.8715361
TBC1D10C,1.8713138
SNTB2,1.8711559
C17orf80,1.870619
DGCR14,1.8703291
KPNA5,1.8700591
SLMAP,1.8681157
VMAC,1.8675345
HERC1,1.8668978
RP11-285F7.2,1.8666841
FBXO32,1.8639311
RP11-445H22.3,1.8628724
C9orf114,1.8623756
UBE2A,1.8608441
RPA1,1.8600975
GPR68,1.85983
CDKN2D,1.8598013
HSPA13,1.8597425
DPP4,1.8597115
PRKAR1A,1.8586318
CDC123,1.8583192
ATP13A2,1.8580638
CCDC47,1.8579243
TRPC4AP,1.8558221
VGLL4,1.8558012
CDC14B,1.8551261
ZNHIT3,1.854523
POLR3H,1.8537443
B3GALTL,1.8528256
PSMA3,1.8523794
ASB6,1.8510369
AC104820.2,1.8500642
DYRK2,1.8474481
BLOC1S4,1.8470532
FNBP1,1.8417207
CBX7,1.8415682
ZMYND11,1.8415065
RNF169,1.8395654
TMEM68,1.8395063
RNF34,1.8364044
ACOT7,1.8358198
TMEM258,1.8357933
ZNF48,1.8356414
CD27,1.835634
IL21R,1.8347809
AP001258.4,1.8337266
RP11-25K19.1,1.8334391
GALNT11,1.833079
MMP23B,1.8319526
UCHL5,1.8313919
HNRNPLL,1.828634
LPXN,1.8286015
GLRX2,1.8255038
NARF,1.8253835
RPSAP58,1.8247833
STRADA,1.823803
RPL6,1.8235784
CSNK1G2,1.8226429
HDGFRP2,1.820788
RPS6,1.8205882
ZNF461,1.8204625
UBXN2A,1.8187436
CDC42SE2,1.8154019
HSPE1,1.8147433
ABCC10,1.812704
DDX39A,1.812639
ACTA2,1.812489
P2RY11,1.8113704
ENTHD2,1.8103999
APTX,1.8087407
MATR3,1.808066
CCPG1,1.805785
TBC1D2B,1.8047814
NXT2,1.8026806
ARHGEF1,1.8011559
TAF1C,1.8005608
RP11-500C11.3,1.800445
ARHGAP11B,1.8002641
CTSF,1.799515
RP1-8B1.4,1.7993802
TAP2-1,1.7974904
ZMAT2,1.7955056
PSMC3,1.7929435
STUB1,1.7926807
MT1F,1.7923095
MAEA,1.7899768
AC074138.3,1.7871094
ZNF33A,1.786526
MLF1,1.7831678
SRP19,1.7828673
SETD4,1.7826161
SLAMF1,1.7825617
GOLGA1,1.7824632
PGM1,1.7820597
MCM8,1.7810307
CEP250,1.7808555
ZNF32,1.7807826
WDR3,1.7806864
ATHL1,1.7787282
PITPNC1,1.7785592
ANKMY2,1.775453
TMBIM1,1.7751704
ALDH5A1,1.7735145
ZNF766,1.7721316
RPL14,1.7719926
ARHGAP15,1.769488
ZNF460,1.7688679
MED15,1.7682287
ZNF83,1.767505
GLT8D1,1.7667463
TRMT11,1.7664665
ORC5,1.7659137
PGS1,1.7659074
SNRPA1,1.765408
SYTL3,1.7640499
CIDEB,1.7632183
POLR2J,1.7613909
ERP44,1.7598671
POLR2I,1.7589846
C21orf91,1.7562913
RP11-545E17.3,1.755144
ELAC2,1.7548003
PPP1R11,1.7542261
PEX19,1.7540292
IK,1.7538347
UBE2I,1.7529902
CLDND1,1.7524096
AHNAK,1.7511308
MLLT6,1.750411
TSPAN15,1.7482761
TNIP2,1.7477932
RDH11,1.745877
UNC13D,1.7457775
TPRG1L,1.7452875
DOCK2,1.7437755
TRAF6,1.7426527
MSC,1.7389796
CRNKL1,1.7383537
TMEM222,1.7381359
RAB11FIP4,1.7376894
PHAX,1.7376292
NPDC1,1.7371385
ROCK1,1.7370265
PRR5L,1.7367786
C2orf43,1.7353857
STARD3NL,1.7351545
DNAJB11,1.7345313
PDCD4,1.73452
DPM1,1.7343018
MGMT,1.7342353
WTAP,1.7341709
C6orf1,1.7328904
SLC5A6,1.7325218
EXOSC1,1.7318572
PMPCB,1.7312982
COX11,1.7305436
PEBP1,1.7304902
AMMECR1L,1.7304474
VPS13A,1.7294502
LINC00092,1.7293727
CLPTM1,1.7293527
PRKRIR,1.7291223
RNF126,1.7286475
CNBP,1.7281296
EID2B,1.7280229
PCGF3,1.7277735
EIF4A2,1.7271161
DIRC2,1.7271059
TBC1D10A,1.7269354
ETS1,1.7268693
DPP8,1.72623
MAGOHB,1.723988
NMD3,1.723951
NUP54,1.7230123
BCAS2,1.7230108
RPL7,1.7223537
MGAT4A,1.7188399
SLC25A26,1.7183732
SP140,1.7182454
TTC17,1.7169138
ARHGEF9,1.7165711
DNAJB1,1.715881
MOB4,1.7147847
ACTN4,1.7135673
RANBP9,1.7135252
OCIAD1,1.7127327
USP47,1.7087423
SMARCC2,1.7086786
AC093388.3,1.7067605
CACNA2D4,1.705617
STIM2,1.7047759
FBXO3,1.7046711
TNFRSF1A,1.7037039
DPP7,1.7036558
PACSIN1,1.7034155
ARID3B,1.7034006
RTF1,1.701243
PDAP1,1.6996298
ZNF100,1.6989865
PELO,1.6974137
DENND4C,1.6931196
ZNF720,1.6926546
MAP2K3,1.692228
CRBN,1.6918437
ARF6,1.6915436
COL6A2,1.6912621
TERF1,1.691154
EAPP,1.6907675
ACSL4,1.6906822
ORC3,1.6903034
TBCC,1.6893541
C7orf55-LUC7L2,1.6880739
PDGFB,1.6872088
KIFC3,1.6869528
TPT1-AS1,1.6865288
CCDC25,1.686431
P2RY8,1.6851307
NUAK1,1.6847309
PDGFD,1.6843741
ANKRD42,1.6831863
MRPL19,1.6827698
VAPB,1.6827005
TACO1,1.6820413
LMF1,1.6816286
MRPS30,1.6816269
TRIM27,1.6811404
GPR153,1.6803827
FBXW2,1.6800957
BOLA3,1.6797886
PVRIG,1.6797535
BBS2,1.6796517
PNRC2-1,1.6792775
MBP,1.6791701
PSTPIP1,1.6791492
TSPYL2,1.6772764
OST4,1.6762526
RP11-66N24.3,1.6755829
EPRS,1.6753685
SIGIRR,1.6734111
FBXW5,1.672516
TPBG,1.6720277
CDC42,1.6714959
ZDHHC13,1.6695131
PLRG1,1.6682769
ZDHHC24,1.6681404
C18orf32,1.6654804
PMM1,1.6632696
UFD1L,1.6624238
NAPEPLD,1.6622642
DERL2,1.6616814
SBNO2,1.6615239
BAG2,1.6612431
WASL,1.660708
VPS37A,1.660474
SDHAF1,1.6603186
MYEOV2,1.6601838
RP11-660L16.2,1.6591924
TAF7,1.6589656
NDUFAF6,1.6588087
FAM129A,1.6586944
RPS19BP1,1.6572003
ZNF16,1.6555675
SMARCE1,1.654924
FAM43A,1.6546838
BAG5,1.6542926
MYO1G,1.6541209
C19orf60,1.6541026
ACSF3,1.6495932
UBR5,1.6492579
TUBGCP5,1.6492506
SNRPF,1.6470021
PEX7,1.6464262
MAP9,1.6464205
IL23R,1.6462766
INPP5K,1.6444993
MARS,1.6435043
RAD50,1.6433251
TSR1,1.6415814
NEO1,1.6414723
LIPE,1.6414169
RCL1,1.6412091
UBA6-AS1,1.6410164
SYNRG,1.6390413
RBM14,1.6376963
LRRC47,1.637385
USE1,1.6370318
FBRS,1.6358194
N4BP2L2,1.6352164
DBN1,1.6346111
RPS6KB1,1.634083
SCP2,1.6340507
RP4-612B15.3,1.6336733
IRF1,1.6333382
SLMO2,1.6321145
CHCHD1,1.6321125
CEP290,1.6321092
G6PD,1.6320177
ITGA10,1.6304088
ZBTB20-AS1,1.6291382
EAF1,1.628461
SLC35B3,1.6283063
TMEM63B,1.6258186
NABP2,1.6256356
BOD1L1,1.6240824
SLC12A9,1.6237953
STARD3,1.6236545
THEM4,1.6235471
ZNF384,1.6223766
VPS13C,1.6222599
EXOC2,1.6220026
RRS1,1.6211345
PIP4K2A,1.6210327
CSPP1,1.6195103
BAX,1.6192333
ADCK2,1.6187401
ARL5A,1.6184089
COQ4,1.6183174
FASTKD2,1.6179333
G3BP2,1.6171322
ETAA1,1.6162522
RASGEF1A,1.6156532
PICK1,1.6155262
DIMT1,1.6151507
PCID2,1.6149086
ME1,1.6146032
ZC3H7B,1.6141795
RNF185,1.6139534
TMEM71,1.6123596
FGD5-AS1,1.6114815
BSG,1.6104131
ZNF222,1.609294
MUS81,1.6069944
RP11-296O14.3,1.6065454
UTP3,1.6059806
CDKN2A,1.6042378
FCGR3A,1.6038511
LINC00657,1.6033454
SPN,1.6009313
TIGD2,1.6007485
LINC00662,1.6006507
KIAA1671,1.5999544
RP11-35G9.3,1.598153
PRNP,1.5980538
WDR20,1.5979483
SH3BP1,1.597707
ENO1,1.5975436
TGDS,1.5966327
COA3,1.595073
PSAT1,1.5947022
SPRY1,1.5940491
TTC22,1.5939195
RNMTL1,1.5929226
GCC1,1.5918043
SLC25A11,1.5914533
COPS8,1.5908144
NDUFAF2,1.588131
CPNE7,1.5880144
BZW1,1.5879272
PSMD4,1.5878859
TMEM43,1.5874296
MT-ND5,1.5851848
SMIM12,1.5848827
BCL9,1.5846521
C12orf57,1.5833924
CCDC101,1.5812483
IPO5,1.5811617
UPP1,1.5803384
HMGXB4,1.5802373
GFER,1.579352
RAB6B,1.5779442
COPS4,1.5771779
MID2,1.5769306
DNAL4,1.5767136
RPL7L1,1.5762821
LARS,1.5746012
RNF41,1.574358
TMEM120B,1.5741339
GPRIN3,1.5700707
GFI1,1.5693865
APOA1BP,1.5676826
SDHAF2,1.5673305
ENOPH1,1.5666223
SNRNP70,1.5658659
TMEM171,1.5656703
SHPRH,1.565548
C10orf118,1.5653303
LRRC8A,1.5649498
ZNF527,1.5646367
ZMAT4,1.5630893
RNF166,1.5622039
FRYL,1.5620683
CD47,1.5619354
FUT10,1.5614213
DDOST,1.5608355
CDCA7,1.5583128
AC010642.1,1.5577115
TEX30,1.557035
SELM,1.5568025
C17orf67,1.5560409
HSP90AB1,1.5554509
C16orf62,1.5553575
GMPS,1.5533779
NDUFB7,1.5528045
UNC45A,1.5527974
RP3-325F22.5,1.5523708
SERGEF,1.5523573
AGK,1.5523142
PTTG1,1.5521911
RP11-383C5.4,1.5520672
MECP2,1.5512539
ARL2BP,1.551236
ZBTB49,1.5502605
