official gene symbol,scores
HLA-DMA,3.6298442
ARRB2,3.6282232
EMP3,3.6141155
CD4,3.611329
NUDT16,3.6095798
NCF4,3.603842
ATF3,3.6032336
TMEM176B,3.5953588
TNFRSF1B,3.5949748
HLA-DRB5,3.5808063
HEBP1,3.5668437
ASGR2,3.5663562
MCL1,3.5647855
CEBPA,3.5516624
CSTB,3.5168037
LINC00937,3.5033817
CD63,3.5027244
TPD52L2,3.4930847
EMILIN2,3.4919038
CD86,3.485317
RNF181,3.4774985
RAB11FIP1,3.469674
POU2F2,3.4486988
H3F3A,3.4485245
ANXA5,3.4445033
RAB3D,3.4395468
ATP5E,3.435371
VAMP5,3.4283748
PFN1,3.424377
RASSF4,3.4169817
SCPEP1,3.4154541
C11orf31,3.4101348
FCGR1B,3.4074543
COX4I1,3.4049268
PSMB3,3.4045851
FAM45A,3.399342
MEFV,3.3957086
NBPF10,3.391932
COX17,3.3794017
HLA-DPB1,3.3779278
DYNLL1,3.3770835
GAS7,3.3759463
CD97,3.3757925
NDUFA11,3.375561
CD83,3.3727212
MT2A,3.344975
QKI,3.342715
GLUL,3.3364284
CYSTM1,3.318831
RXRA,3.3013856
TXNDC17,3.300874
TMEM91,3.2958431
FBP1,3.2931428
CD300LF,3.289918
ENTPD1,3.289138
SDCBP,3.2714055
EREG,3.2580206
IL1RN,3.255021
ITGAM,3.2507708
UBA52,3.247032
FFAR2,3.2392075
IMPDH1,3.2364612
BRK1,3.2310865
CLEC12A,3.2159543
RRP12,3.20149
MBOAT7,3.1788406
SMARCD3,3.1703703
TESC,3.1632419
FHL3,3.1566741
DUSP6,3.1421423
KBTBD11,3.1387866
EIF4E2,3.1248472
SNORD3B-2,3.1227565
CAMK1,3.1226177
ZNF467,3.1160777
BLOC1S1,3.110491
SERPING1,3.1077886
GMFG,3.10054
PER1,3.1001163
JOSD2,3.0896995
SLC16A3,3.0824592
MEGF9,3.0695374
MARC1,3.068776
PRKACA,3.0663676
UBR4,3.0592601
RAB24,3.0579803
COLGALT1,3.0405397
DMXL2,3.0387912
PARL,3.0274634
PLEKHO1,3.0267897
CTNNBIP1,3.0257719
REEP5,3.0120578
TIMM8B,3.003339
STX10,2.9956071
TSEN34,2.98992
PAK1,2.984486
CLEC4A,2.9686773
MOB3A,2.9635952
OLIG1,2.961793
CSF1R,2.9514909
RNASE2,2.9474483
TNFSF10,2.9392738
LTA4H,2.9278388
NRGN,2.9152448
PLXND1,2.9146578
GRB2,2.9072855
ZNHIT1,2.9042919
ZNF385A,2.8997874
CD163,2.8947537
HBEGF,2.8835807
RNF7,2.876993
LSMD1,2.876462
C14orf2,2.8764086
LILRB3,2.8763885
MYCL,2.8741636
FUOM,2.8740113
CSF2RA,2.8627567
KIAA0930,2.861463
SEC11A,2.8581123
AGPAT2,2.849941
HOTAIRM1,2.84893
EPSTI1,2.8313797
RILPL2,2.8308516
NRM,2.8295128
CECR1,2.8284256
VMA21,2.8233604
NDUFA13,2.8221974
LILRB4,2.8167994
ATP5D,2.806727
NLRP3,2.8053765
CAPNS1,2.797151
SPTSSA,2.795438
CEBPG,2.7934644
TPI1,2.7930562
RP11-274B18.2,2.7892122
CRTAP,2.7829866
CLIC1,2.7824764
IL17RA,2.7813444
CDC42EP2,2.7776659
SIRPB1,2.7689605
S100Z,2.763097
IER2,2.7610703
SIGLEC5,2.7588809
PLXDC2,2.7579467
OAF,2.7563214
PLIN3,2.7550943
SNX27,2.753504
H1F0,2.748617
EXOC3L1,2.7465076
CLEC4D,2.7455816
IL18,2.7346804
SHKBP1,2.7327073
PDLIM7,2.7321208
OGFRL1,2.731127
ATP6V0A1,2.729065
IMPA2,2.728985
ITPK1,2.7261326
FIBP,2.7259483
RTN3,2.718446
CCDC23,2.7118762
CCL3L3,2.6998408
KDM6B,2.6997983
ADRBK1,2.69829
FCAR,2.6961849
ARHGAP27,2.692509
CKLF,2.6924145
TIMP2,2.6686451
QSOX1,2.666809
RAB34,2.663663
NINJ1,2.6610894
RP11-295G20.2,2.660668
SLC15A3,2.6596727
LRRFIP1,2.6513395
LTBR,2.6459754
MGST2,2.6456385
BCL6,2.6350343
GLT1D1,2.6304286
LRP1,2.6218925
MAPKAPK3,2.6066065
DEF8,2.6041367
CLEC11A,2.6001606
S100P,2.5940757
AP5B1,2.5872922
TMEM176A,2.5862038
CREB5,2.5837486
UBXN11,2.583272
LIN7A,2.580843
SNCA,2.5779822
H2AFJ,2.57319
PLSCR1,2.5698986
TLR2,2.5690784
TMEM150B,2.5677252
MPST,2.5665786
CTDNEP1,2.5653093
PARVG,2.5651026
ANG,2.5568407
EMC6,2.550967
CLEC4G,2.547692
FAM49A,2.5366576
NDUFV3,2.522852
SLC25A5,2.5193222
DLEU7,2.510507
SECTM1,2.5082223
SLC25A37,2.507194
SCIMP,2.5037627
GNG5,2.4999628
PPIF,2.4982855
CD93,2.4971912
MRPL23,2.4967651
CD300LB,2.494446
EPB41L3,2.493184
RP11-110A12.2,2.4895859
RPS9,2.488235
MYO1F,2.4872994
ZNF185,2.4834027
SLC27A3,2.4755578
UQCRFS1,2.4749956
POLR2L,2.4743965
ARL11,2.4703817
AP1B1,2.461217
NPEPL1,2.4575558
HPSE,2.4561217
PHLDA2,2.449668
TLR4,2.4439397
PTAFR,2.4371102
ETV6,2.427584
HSD17B11,2.426605
FRAT1,2.42351
CMTM2,2.4208515
SNORD3B-1,2.42017
LILRA2,2.4193456
FXYD6,2.4123333
RARA,2.412099
UBE2D1,2.4108694
HP,2.410858
XXbac-B135H6.15,2.4104922
RPL28,2.4092772
RSAD2,2.4044666
SIGLEC1,2.4012597
NUMB,2.4000304
NEK6,2.3988953
MYADM,2.3957806
SERPINB6,2.3956745
NAIP,2.3908114
FAM3B,2.3873844
CXCL2,2.3865757
APOBEC3B,2.3820734
CYP1B1,2.378977
MRPL54,2.378422
BAIAP2-AS1,2.3777773
DENND6B,2.3775265
TCN2,2.3721676
CTD-2267D19.2,2.3720026
PLA2G7,2.3679368
MT-ATP6,2.3660986
CYP27A1,2.364412
RIN1,2.3624685
HMGB2,2.359098
GALK1,2.3557758
DNAJC5,2.3553
CHCHD5,2.3534453
KLF6,2.3530273
AP003733.1,2.3505397
SNX10,2.3415284
RNF135,2.340551
SRA1,2.3388655
ADAMTSL4,2.3388057
SF3B5,2.3363569
TLR8,2.335644
RASSF2,2.3340795
ITGB2,2.3329678
ZNF516,2.3311062
ARHGAP26,2.330383
ZFHX3,2.3213835
HOMER3,2.3195333
PRKCD,2.3195
STRN4,2.3056848
TBL1X,2.2972708
ALDH1A1,2.294146
TNNI2,2.293233
CCL2,2.2912416
LINC00877,2.2898366
GRASP,2.2868252
KIAA0100,2.2840557
COA3,2.277457
TTYH2,2.2712607
STAC3,2.270066
CTB-61M7.2,2.2660947
ATG3,2.2645862
PCBD1,2.2640793
SLC22A18AS,2.2602434
GGA3,2.253803
ZNF524,2.252617
ANKRD13D,2.252175
GLIPR1,2.2521315
NKIRAS2,2.2511916
WARS,2.2509484
ATF5,2.2450254
LMO2,2.2425761
SRGAP2,2.239209
CASP4,2.2367742
TRIM8,2.2319412
ZGLP1,2.2301395
ALOX5,2.2292595
TRIB1,2.2287407
ADAP2,2.227706
ROGDI,2.2275457
PEPD,2.223872
CX3CR1,2.2199013
PPM1F,2.2148647
COPA,2.214823
CTA-384D8.34,2.21206
PLCB2,2.2103105
TNFRSF10B,2.2082524
C11orf21,2.2072368
SAMD4A,2.206901
UBE2L6,2.2064302
TTYH3,2.2020247
IFIT2,2.1985216
NCKAP5L,2.19259
LAP3,2.187005
RPL26L1,2.1831107
FAM127A,2.181649
HCAR3,2.1799934
RENBP,2.1786222
IQGAP1,2.1785958
NDUFB7,2.1779742
ZYX,2.1694407
TMEM127,2.1677394
HCAR2,2.16641
GMPR,2.1639392
C9orf89,2.161979
MAML3,2.1618545
HSPA6,2.1605587
SYNGR1,2.1604774
ATF4,2.1586335
CHN2,2.1571777
GPR162,2.1566887
APAF1,2.1540482
PSTPIP1,2.1528049
IQSEC2,2.1514719
MAP3K11,2.1508324
CR1,2.145091
CD101,2.1430848
KIAA2013,2.142892
MTMR3,2.132698
RASGRP4,2.1287954
NOD2,2.127476
UQCR10,2.1262894
DNTTIP1,2.1218188
MXD1,2.1215315
AP2A1,2.11605
LY96,2.1133795
TSPAN4,2.113323
GAPT,2.1099668
PADI4,2.1084383
MAP3K3,2.1084373
MIR4435-1HG,2.1064477
CCDC88B,2.104538
PROK2,2.1033864
METTL9,2.103174
PFKFB4,2.0969653
MYO9B,2.0969174
IL13RA1,2.095287
OAZ2,2.0943694
CLMN,2.0887182
MT-ATP8,2.0884426
BCL3,2.084479
HAUS4,2.0807624
GNA12,2.0761135
GBGT1,2.0730653
ITGAX,2.0729742
TRMT1,2.0652041
CTDSPL,2.0645251
ADM,2.0611618
CEACAM4,2.0564206
FUCA1,2.0544586
PKM,2.0501962
MT-CO2,2.0483203
SIGLEC9,2.04599
RP11-481A20.11,2.044944
RHOA,2.0416954
PHPT1,2.040506
RCC2,2.0386024
AKR1A1,2.030947
TLN1,2.030559
RP11-65J3.1,2.0233624
CCDC151,2.0229375
RILP,2.0172057
ZSWIM7,2.017009
PHC2,2.0143163
GTPBP2,2.0125825
C16orf93,2.0106537
AHR,2.006428
TMEM234,2.0032897
CINP,2.0011115
VDR,2.0003543
ARID3A,1.995234
ACAP2,1.9937932
MPP1,1.9910332
UBE2F,1.9903352
ZNF106,1.9898839
TGFB1,1.9875617
RP11-22N19.2,1.9854639
IL10RB-AS1,1.9850495
FKBP15,1.9837809
HK3,1.9828464
KCNE1,1.9815047
CHMP4B,1.9786562
ENGASE,1.9753566
ASRGL1,1.9738175
KYNU,1.9726493
IRAK3,1.9716879
CAMKK2,1.9704694
SNF8,1.9693484
TRAPPC5,1.9666396
MTHFS,1.961089
DOCK5,1.9606327
ICAM1,1.9566822
MRPL27,1.95433
JTB,1.949206
AC026806.2,1.9436765
NBEAL2,1.9381486
CTA-217C2.1,1.9374452
DUSP23,1.931908
TNNT1,1.9260774
PID1,1.9245958
TET2,1.9237267
AKIRIN2,1.9232087
C19orf53,1.9224844
SLC16A5,1.920197
MAFG,1.9194704
RP11-351D16.3,1.9177717
FAM198B,1.9162261
RAB20,1.9161764
KIF13A,1.9152511
GNA15,1.9143212
AGPAT3,1.9125831
PQLC1,1.9122325
PLCB3,1.9082054
ERCC1,1.9078033
STAB1,1.9074303
ACSL1,1.9072597
ADRBK2,1.9051199
RNH1,1.9030937
FAM46A,1.9025195
ITPRIPL2,1.897459
UQCRQ,1.895519
TOLLIP,1.890154
NDRG1,1.886958
COMMD9,1.8867728
ZEB2,1.8789091
ANAPC11,1.8754332
GM2A,1.8748441
GAA,1.8709061
DAGLB,1.8691202
ZNF81,1.8660814
UPP1,1.86467
FAM214B,1.8591189
HESX1,1.8586679
DENND1A,1.8572959
COX5B,1.85502
AKT1,1.8540576
RNPEP,1.8531268
LYST,1.8518727
COL4A3BP,1.8515131
IFI35,1.8513122
E2F2,1.8486692
ARPC1A,1.8486052
LILRA1,1.8465433
GDE1,1.8424894
AP003774.6,1.8406688
RAB13,1.8371713
PHF19,1.836064
ZDHHC1,1.8338926
FAM19A2,1.8323519
DNAAF1,1.8305371
NAGA,1.8272732
RP11-63P12.6,1.8270708
NUDT22,1.8253775
MLXIP,1.825105
STAT2,1.8228378
THG1L,1.8212091
FAM228B,1.8200327
DKFZP761J1410,1.8103961
GSN,1.8102998
TBC1D12,1.8090541
PSEN1,1.8079666
CXorf38,1.8066679
TREX1,1.806602
DOK2,1.804547
TBC1D10B,1.8035867
CTC-503J8.6,1.8035614
CARD9,1.8016883
MYD88,1.795678
SOX4,1.7936782
CKAP4,1.7927055
ZFAND5,1.7920855
PLXNB2,1.7914759
RUFY3,1.7903115
TNS3,1.7881173
CRISPLD2,1.7861907
RP11-84C10.2,1.7842913
TRPM4,1.7829925
NR4A1,1.7822931
DNAJB12,1.7810221
PINK1,1.7805562
IRGQ,1.773479
NADK,1.7689401
JDP2,1.767657
CAMTA2,1.7675947
THBD,1.7612536
FNDC3B,1.7553046
PPT1,1.7544365
NDUFA3,1.7455839
SLK,1.7448261
CHAF1A,1.7429236
ADPRH,1.7421967
NAA10,1.7419465
VEGFA,1.7355429
LUCAT1,1.7351955
ZNF703,1.7350034
C10orf11,1.7335784
HSPA1A,1.732524
TYK2,1.7314506
ATXN7L3,1.7292751
ETFB,1.7276616
PDE4A,1.7276516
NUP62,1.7261187
LAT2,1.7259266
SMARCD2,1.7258625
ALDH3B1,1.7249426
SCGB3A2,1.7235842
TTC7A,1.723186
CLEC10A,1.7205958
ENY2,1.7205304
XXbac-B135H6.18,1.7195543
ZBTB43,1.7181082
APOBR,1.7158957
LILRA6,1.7153782
UQCRC1,1.7148466
MTFR1L,1.7147775
RP11-102N12.3,1.7147653
SH3BP2,1.713978
RNASEK,1.7108916
METRNL,1.7099502
SEMA4A,1.7081263
ARHGEF10L,1.7066487
ZG16B,1.6993095
PTCHD3P1,1.6959867
LINC00152,1.6958842
MED13L,1.6949816
CSNK2B,1.6925253
NACC2,1.6898977
RP11-156K13.3,1.6870959
NSMF,1.6824183
VIMP,1.6793765
LFNG,1.6784053
LATS2,1.6746881
TFEC,1.6746634
SYNGR2,1.6735468
RP11-195F19.9,1.6733466
DENND5A,1.6728137
MAST3,1.6686605
UBL5,1.6685373
DPH3,1.6674194
RP11-1055B8.7,1.6668506
HS1BP3,1.665697
CBR1,1.6652594
NANS,1.6635243
RP11-536K7.3,1.6620604
KB-1732A1.1,1.6617521
NDUFA2,1.6609161
EAF1-AS1,1.6601858
COPRS,1.6583254
BTBD2,1.6562392
SORD,1.6510481
DUSP3,1.6494
INPPL1,1.6492745
RP11-262H14.1,1.6484423
PLXNC1,1.6451353
ELL,1.6446562
UNC93B1,1.6432372
NFKBIZ,1.6410072
RP11-1149M10.2,1.6396536
ELOVL3,1.6378314
YWHAG,1.637717
DPYSL2,1.6373457
CHST13,1.6364086
FAM212B,1.6352605
RNF24,1.6328496
FLNA,1.6325413
RRAS,1.6320091
SNX29,1.6307987
MYO15B,1.6285583
TK2,1.6254022
HTRA1,1.6250793
CACNB1,1.6247743
HEBP2,1.6241256
NOL3,1.6209868
ELANE,1.6203076
ATP5EP2,1.6162852
TMLHE,1.6158552
NAMPT,1.6141995
ARRB1,1.6125917
KCNMB1,1.6101205
CDK5,1.6076313
AC003075.4,1.6071155
LILRB2,1.6057692
TRIOBP,1.6030165
AC009506.1,1.6027588
NOTCH2NL,1.5965753
AAED1,1.5946058
MMP9,1.5941
CCDC149,1.5881577
RP11-42I10.1,1.5881339
ZFYVE21,1.5851952
ICOSLG,1.5807389
ZCCHC24,1.5800297
IGF2R,1.5769517
PKN2,1.5768889
IL18BP,1.5746814
TPCN1,1.572362
LACTB,1.5721996
FAM91A1,1.5720873
CCDC88A,1.5706204
POLR2J,1.5704359
SNAI3-AS1,1.5698373
GK,1.568941
MLTK,1.5682845
KDELR1,1.5673753
OSTF1,1.565485
USP4,1.5632948
LINC00211,1.5628375
CTD-2192J16.22,1.5627344
FIG4,1.5617359
CPNE8,1.5617357
PPBP,1.5600435
ULK1,1.5588205
GABARAPL1,1.5585454
CMPK2,1.5555621
GNAS,1.5535446
AGO4,1.5506307
CSGALNACT2,1.549927
EIF4G1,1.5488263
BCL2L13,1.5476438
DGCR6,1.5474651
PLEKHM2,1.547187
VMP1,1.544899
RPPH1,1.5436071
RRBP1,1.5425915
SPECC1L,1.5420512
CTD-2270L9.4,1.5409768
BAP1,1.5390364
NDUFB11,1.5365454
MSRA,1.5362616
CHIC2,1.5340065
CHST15,1.5311154
NQO2,1.5304514
SIL1,1.5301495
PXN,1.528649
PDZD7,1.5281831
DHRS7B,1.5249082
XXbac-BPG181M17.6,1.5244454
LMNB1,1.5240101
BASP1,1.5233693
ACIN1,1.5193888
RAB27A,1.5175239
ENTPD5,1.5153834
GALNT2,1.5139452
ST3GAL6,1.5099118
MRPS16,1.5091008
AURKAIP1,1.5088831
MID1IP1,1.5074424
AFMID,1.5044044
FURIN,1.503832
SIRPB2,1.5031998
UBAC1,1.5025713
CDYL,1.5003875
FAM200B,1.500108
SENCR,1.4998357
FRAT2,1.4988282
RP5-1159O4.1,1.498386
HK2,1.4964842
PDPR,1.4928432
NRROS,1.4924417
RFX2,1.492277
ZNF581,1.4860858
SLC46A2,1.4858199
SLC36A4,1.4850115
PIGM,1.4821892
ERGIC1,1.4814907
ATP5J2,1.480812
TTTY14,1.4801971
RPH3A,1.4792547
AP001053.11,1.478917
B3GNT5,1.4747882
MT1X,1.4740742
ZEB2-AS1,1.4726667
KIAA0319L,1.4715322
MARK2,1.4710765
GNG10,1.470517
DYSF,1.4693993
SRC,1.4689907
CPM,1.4683514
SOGA1,1.4665598
OASL,1.4651817
CLTB,1.4636573
SLC2A6,1.4608785
HAAO,1.4605254
SPAG5,1.4565989
C16orf70,1.4537228
FOXO3,1.4522936
DAPK1,1.4519068
MDP1,1.4510531
CPSF2,1.4506923
DOT1L,1.4503641
STK11,1.448695
CUL5,1.4485735
RP11-326F20.5,1.4479058
LINC00694,1.4454472
BAG1,1.4448341
ATG7,1.4447485
PHTF1,1.4431349
RGS18,1.4421097
IL17RC,1.4397908
PARP14,1.4395438
VNN1,1.4391938
EPHX1,1.4383212
TRAK1,1.4377189
NETO2,1.4364983
NDUFB10,1.4363339
ZNF593,1.4359479
LPP-AS2,1.4357674
LSM14B,1.4356742
TRIM25,1.4300183
XAF1,1.4299171
TLR7,1.4280462
JUP,1.427596
KCNK6,1.4275484
GLTP,1.4268425
SIN3B,1.4263922
ACPP,1.425965
NFIL3,1.425604
EHBP1L1,1.4232119
MRPL20,1.4229395
BACE1,1.4227967
GALR2,1.4209123
NXF1,1.4208571
OSBPL2,1.4205543
HMOX1,1.4204323
MICU1,1.4203722
TMEM55A,1.420306
RP11-70C1.1,1.4195474
IKBIP,1.419532
ARRDC4,1.4183048
RAB30-AS1,1.4162883
CLCN1,1.4147015
XPO6,1.4136966
ALYREF,1.4123435
F5,1.4110516
TPRG1-AS1,1.4109826
SLC35F6,1.4051377
SULF2,1.404976
CDV3,1.4030399
POFUT1,1.4028435
RP11-398C13.6,1.4012771
DDX49,1.4010216
ING1,1.3994371
ARAP1,1.3973849
SERTAD2,1.397324
HPCAL1,1.3971449
GNB2,1.3970158
AL627309.1,1.394615
SNORD3D,1.393646
FRY-AS1,1.3932666
CDIP1,1.3928463
CDK2AP1,1.3922614
FAM20C,1.3915879
UBE2E2,1.3914164
PKN1,1.3894418
ARHGAP22,1.3877759
GZF1,1.3866143
SGK3,1.3857249
SLC2A9,1.385297
DOK3,1.3846781
CHMP6,1.3839442
UBE2D4,1.3824056
HAL,1.3823386
SERINC2,1.3813392
RP1-197B17.3,1.3811324
UTP14A,1.3799622
NEK4,1.3768337
COQ7,1.3715763
SLC35A2,1.3661774
C11orf74,1.365718
HEATR5A,1.3656224
SLC27A1,1.3643665
CISD3,1.3638546
RP11-809N8.4,1.363634
MYL5,1.362051
HDAC4,1.3611898
RP11-426C22.5,1.3608869
TLE3,1.3583698
STAT6,1.3577335
RNF141,1.3568481
ARSE,1.3567514
MIOS,1.3560625
CCNY,1.355482
KB-1208A12.3,1.3549938
CTC-444N24.6,1.3546172
KLHL8,1.3545173
CTD-2571L23.8,1.3543307
PLEKHO2,1.3541607
UPK3A,1.3527265
LDLRAD3,1.3518633
SERPINB2,1.3510342
TXNRD2,1.3489851
ZNF646,1.3484123
ANKRD22,1.3483359
DUSP22,1.3460447
GPER1,1.3453928
NPHP4,1.3449688
TMEM170B,1.3440397
DIP2B,1.343741
PELI2,1.3426081
C2orf68,1.3414111
RP11-378A13.2,1.3413875
INSR,1.3410733
TOM1,1.340249
FAM207A,1.3401594
RP11-1055B8.4,1.3390304
EEF1D,1.3374926
WNT5B,1.3373127
MARCKS,1.3371834
DENND3,1.3346304
TAF13,1.3340179
RP11-342M1.3,1.3321323
LOXL3,1.3305312
HOXA5,1.3301828
AQP9,1.3298755
SNN,1.3297184
HIPK1,1.3283175
LAMC1,1.3281857
WASH4P,1.3280778
PRELID2,1.3235912
GAS2L1,1.323373
HADHA,1.323316
EIF1AD,1.3230876
MFN2,1.322717
MFSD1,1.3218397
DPEP2,1.3208371
NOP9,1.3201988
FKRP,1.3198124
C19orf47,1.3192244
RP11-139H15.1,1.3180813
GIMAP8,1.3163576
RNASE3,1.3160324
RP11-804H8.6,1.3157468
CBX6,1.3149264
KNSTRN,1.3133262
MAP3K7CL,1.3132643
FCGR3B,1.3126568
NUDT14,1.3109875
MS4A14,1.3087152
SUPT6H,1.3085707
PTK2B,1.3074732
RP11-446E9.2,1.3060968
NDST1,1.3045033
TNFAIP8L2,1.3033905
RP11-820I16.4,1.303238
RNF144B,1.3014022
RP2,1.3007507
VAMP3,1.2957169
TBC1D23,1.2956389
TM6SF1,1.2938318
CTA-373H7.7,1.2926633
RP11-229P13.20,1.2912112
HCFC1R1,1.2909691
RP11-108M9.4,1.2908803
RAVER2,1.2905828
CTB-55O6.12,1.2892268
MBD6,1.2891525
RIPK3,1.2886184
RAB23,1.2886034
RP11-318C24.2,1.2872217
PEA15,1.2866862
CENPW,1.286659
AC007036.6,1.2835746
TNFRSF1A,1.2828906
FAM151B,1.2818811
SCAND1,1.2813289
TAF6L,1.2799839
TBC1D9,1.2790287
RP11-661A12.5,1.2783605
SLC8A1,1.2780981
LSM6,1.2774822
NMNAT3,1.2773426
SLC12A4,1.2771195
KDM7A,1.2769908
ANKRD34B,1.2758477
