official gene symbol,scores
MS4A7,11.766231
RNH1,11.74964
RGS2,11.74023
RHOC,11.704136
S100A9,11.698405
CTSB,11.689853
FGL2,11.571642
TMSB10,11.475073
COX5B,11.473275
IFI6,11.464974
ARPC5,11.28178
EMP3,11.2775545
ISG15,11.2697735
LGALS9,11.247249
BRK1,11.192467
SH3BGRL,11.132388
LILRB2,11.107893
CARD16,10.948427
COX8A,10.939323
TPM3,10.938539
LAMTOR4,10.904417
DRAP1,10.891373
PSME2,10.824771
CASP1,10.783
ENO1,10.745365
CSF1R,10.63599
ATG3,10.426744
NCF2,10.424875
RGS19,10.420348
CTSH,10.387347
ARRB2,10.336396
TALDO1,10.317857
PLAUR,10.268917
WARS,10.26756
FCGR3A,10.26531
HIGD2A,10.25508
BLVRA,10.244693
PSMB9,10.191193
BST2,10.1229725
LILRA5,10.094767
SLC25A3,10.083828
GDI2,10.054683
COX6B1,10.053259
GNG5,10.044016
PSMA7,10.043208
SNX3,10.03552
MNDA,9.98967
ZFP36,9.985938
UBE2L6,9.973754
ATP5G2,9.967323
TMSB4X,9.964949
TNFSF13B,9.963082
CNPY3,9.940661
GSTO1,9.905277
PGK1,9.781137
CAP1,9.76942
C11orf31,9.750568
IGSF6,9.720899
LYN,9.710168
CD63,9.700375
ARF5,9.681404
KLF4,9.652183
HLA-DQA1,9.6358795
MAFB,9.612291
TUBA1B,9.600947
C20orf24,9.595464
SLC31A2,9.516943
PKM,9.510442
SUPT4H1,9.483995
PTPN6,9.468968
TBXAS1,9.467797
HLA-DMA,9.4225025
BLOC1S1,9.3914585
MAPKAPK3,9.310212
ATP6V1F,9.292501
RBX1,9.28861
TNFSF10,9.135716
CHCHD2,9.120886
LYST,9.099269
OAS1,8.955754
C19orf38,8.935553
ATP5D,8.892083
COPE,8.880421
HN1,8.862218
GLRX,8.861868
RHOB,8.85762
CAPG,8.857045
GNAI2,8.851952
SEC11A,8.841027
NAAA,8.818749
HCLS1,8.810668
CLTA,8.772031
APOBEC3A,8.761205
CAMK1,8.747195
ATP5G3,8.724842
TNFRSF1B,8.709062
PRR13,8.708353
UQCRFS1,8.706092
NINJ1,8.691041
MT2A,8.659896
CPPED1,8.587772
RBM3,8.583838
EIF3K,8.568561
PPP1CA,8.562412
NAGK,8.500798
CTSC,8.498973
MPEG1,8.472543
DYNLT1,8.446635
FCGR2A,8.4153595
POU2F2,8.38757
EFHD2,8.3825445
ATP5E,8.366332
HSBP1,8.363604
CAPZB,8.351747
CAPZA2,8.345647
ATP1B3,8.334316
ID2,8.274342
TGFBI,8.255898
COX5A,8.208215
AMICA1,8.198483
HMOX1,8.187528
FPR1,8.184055
CDA,8.176221
LY86,8.175247
CYBB,8.173744
GNB2,8.159841
STX11,8.149821
OAZ2,8.091025
LCP1,8.087428
CTSL,8.070849
DUSP6,8.015579
MSN,7.967583
ZYX,7.928167
PTP4A2,7.88731
DOK2,7.868847
LILRB1,7.867254
CHCHD10,7.8661633
ATP5C1,7.787395
UQCRC1,7.780541
IFNGR2,7.773307
SAMHD1,7.765279
MT-ND1,7.716316
CD48,7.7006426
SERPINB1,7.672176
LAP3,7.671204
LINC00936,7.65639
LRRFIP1,7.64637
GMFG,7.60959
CXCL16,7.6072235
CTSZ,7.5868726
CASP4,7.5837517
EPSTI1,7.5726266
HLA-DMB,7.571321
SDCBP,7.5642715
PSMB1,7.561791
CEBPD,7.5501986
BAX,7.544035
SDHB,7.540006
UNC119,7.4751067
TESC,7.4682336
PSMA4,7.4681997
SIGLEC10,7.4631867
CD300LF,7.4398084
NACA,7.433687
HES4,7.432548
C5AR1,7.389958
NDUFA13,7.389101
GPBAR1,7.381302
CBR1,7.3728466
PRDX1,7.3646193
TPPP3,7.3491187
LGALS2,7.3444834
PPP4C,7.3341208
GLIPR1,7.3283505
PSMB3,7.3277445
ALDH2,7.3260355
HLA-DQA2,7.2943907
ODF3B,7.2907677
LILRA3,7.285337
CD300A,7.274249
NDUFS6,7.2728195
SMCO4,7.2695813
THEMIS2,7.2606916
EIF4E2,7.259866
GSTK1,7.2582884
SCIMP,7.2542048
COX6A1,7.2529244
NAMPT,7.2319145
C20orf27,7.2301216
ATP6V0D1,7.223563
LDHA,7.2147665
TCIRG1,7.210788
NDUFS7,7.204271
H2AFZ,7.20227
PSMB8,7.201273
EIF6,7.1933274
SERPINB6,7.1491923
BLVRB,7.0655174
SOD2,7.0035124
COMMD9,7.000936
LAMTOR1,6.996441
ACAA1,6.9961925
PPT1,6.9910917
MS4A4A,6.981848
ATP5F1,6.977596
PGAM1,6.973648
NOP10,6.967166
GPX4,6.959217
SYNGR2,6.944004
RAB10,6.9335046
RAB7A,6.9332867
CECR1,6.9085402
MRPL23,6.8744955
REEP5,6.8706055
MOB1A,6.8649235
HLA-DQB1,6.8508825
CSNK2B,6.8412285
UNC93B1,6.839882
LAMTOR2,6.8283834
CYC1,6.810807
PAK1,6.800404
PLBD1,6.7876134
NDUFB5,6.777274
ZNHIT1,6.761786
MYO1F,6.751644
C4orf48,6.723091
CAT,6.7223716
TUBA1A,6.7164903
PARK7,6.7112217
LYL1,6.684409
SLC16A3,6.6709285
MT-ND5,6.663669
NDUFA11,6.6618485
RNPEP,6.6469927
CTD-2006K23.1,6.6197615
GNAS,6.61758
ARHGDIB,6.5956826
ICAM3,6.592649
IDH3G,6.591795
CHMP4B,6.591777
RTN4,6.5850043
CD300C,6.571185
ATOX1,6.5644736
ENY2,6.5544457
GRINA,6.540434
NAPRT1,6.5365977
UQCR10,6.521541
NAP1L1,6.512282
MS4A6A,6.509642
IRF7,6.5068917
TCEB2,6.4891663
ZFAND5,6.487408
NEDD8,6.4770803
PLSCR1,6.4711843
ZNF706,6.4678
SMS,6.446813
FAM110A,6.4290504
LILRA2,6.407687
RXRA,6.3986053
IFI35,6.3982086
WAS,6.3907614
GHITM,6.389137
CD86,6.374105
IFIT1,6.3675294
WDR83OS,6.356615
PABPC1,6.3558125
TNFAIP2,6.352345
CD33,6.3478923
CDKN1C,6.33478
RAB5C,6.320726
MYO1G,6.320116
C7orf50,6.319169
SPN,6.313861
NANS,6.3074045
NAGA,6.303905
NDUFA4,6.303207
ZNF385A,6.292295
ACTR2,6.272605
SEMA4A,6.2669444
LILRB4,6.266268
FAM49B,6.2628775
TAGLN2,6.2470574
MPP1,6.2379103
VMP1,6.235564
VAMP8,6.2307434
DYNLL1,6.227367
SNX2,6.2141356
LAMTOR5,6.210032
TCF7L2,6.2023187
RNF149,6.195764
SSR3,6.1808457
RAP1A,6.1751943
TMEM176B,6.170388
CTSD,6.1599355
YWHAH,6.1560297
ATP5EP2,6.1474366
MTHFD2,6.137682
FLNA,6.128522
CAPNS1,6.125347
SYK,6.103764
SRSF9,6.0951843
SPG21,6.0902724
CD1D,6.0885067
ARL6IP4,6.08113
PTPN18,6.0713973
APLP2,6.0671906
NFKBIZ,6.0443177
EIF4EBP1,6.027887
MTMR11,6.0230613
FIBP,6.019507
MDH2,6.006802
GLUL,6.0020885
BTK,5.9798565
SCPEP1,5.970193
PDIA6,5.9579554
ACTR3,5.9563746
EVI2B,5.9541993
PRAM1,5.9529834
PCMT1,5.927524
PFDN5,5.925553
PSME1,5.9173203
PHPT1,5.9011426
SP110,5.8945465
FAM49A,5.8833375
DBNL,5.867492
TNFRSF1A,5.861674
FBP1,5.8432207
LYSMD2,5.8389726
CMTM6,5.8384066
POLR2L,5.801821
BUD31,5.800138
LACTB,5.7949934
ATP5J2,5.78855
POLD4,5.78006
COMT,5.775993
M6PR,5.775281
LSM10,5.774835
YWHAE,5.77298
SAP18,5.76044
ARPC4,5.7566924
RAB32,5.751097
ADA,5.7482033
SNAP29,5.731747
RGS10,5.724069
CALM3,5.7173057
PSMB2,5.7115827
MYD88,5.707034
PSMB6,5.7063694
CD302,5.696545
TXN2,5.684275
IL10RB,5.6697392
TBCB,5.6611133
CYSTM1,5.6584225
COX7A2L,5.648619
ADRBK1,5.6469646
POMP,5.646575
ATP6V0E1,5.642107
ARF1,5.638785
COX7A2,5.633027
HNRNPA2B1,5.631709
FAM46A,5.6216755
SLC11A1,5.61984
GBP2,5.611805
ADAP2,5.6074147
DDAH2,5.601363
ETFA,5.5975957
AGTRAP,5.5857854
BSG,5.5791316
PCGF5,5.576183
CUX1,5.576083
COX17,5.575781
CD55,5.5728626
IMPDH1,5.5712643
CLEC7A,5.5678596
TXNDC17,5.5673747
PSMD4,5.565165
ANAPC11,5.563931
RAB8A,5.56175
SNX10,5.5513296
PSMD8,5.5458994
SUMO2,5.5439568
PRDX6,5.5401754
VAMP5,5.5400915
AKR1A1,5.533167
MTSS1,5.527838
PFKL,5.5177813
PLEKHO1,5.510311
PLEK,5.5095925
UBE2J1,5.495477
CD300E,5.492506
SHKBP1,5.4912043
TLN1,5.4760823
CCT5,5.461504
MPC1,5.4595113
AOAH,5.449026
SEC14L1,5.442224
CAPZA1,5.438155
NFKBIA,5.4362826
OSCAR,5.4198055
ATP5L,5.405908
UQCR11-1,5.405857
DECR1,5.401597
MBD2,5.3932233
VAMP3,5.3917828
ARRDC1,5.389599
PSMB4,5.3858666
RPN1,5.3795176
MX2,5.3777246
AMPD2,5.373105
FMNL1,5.368639
AP2A1,5.3594737
TRAPPC1,5.352505
PRDX3,5.3523736
NDUFA2,5.351321
RAP1B,5.3482265
KYNU,5.3432236
NUP214,5.339023
SDHD,5.3247247
CD14,5.3208957
SULT1A1,5.3088846
RTFDC1,5.3060417
LILRA1,5.2832155
EMR2,5.2702017
ATP5O,5.2589846
MIR142,5.254768
CHMP5,5.2412357
VMA21,5.2399993
PRDX5,5.238272
AKIRIN2,5.234082
TTYH3,5.227081
NMI,5.220531
NAPA,5.200309
UBE2E2,5.1856737
SFT2D1,5.1827345
EIF3H,5.1774087
SH3BP1,5.174198
PSMB7,5.1680026
POLE4,5.1643605
TAX1BP3,5.159422
CLEC10A,5.1401043
PLD4,5.1363797
ARPC1A,5.127317
INSIG1,5.125333
GRB2,5.124851
TREX1,5.121967
MARCKSL1,5.1089845
ARRB1,5.108641
GCA,5.106559
VDAC1,5.0981913
CDC42,5.0960846
RAB31,5.0936875
GCH1,5.084188
ZNF703,5.071338
EID1,5.060985
PSMB10,5.0573697
SULF2,5.054234
C7orf73,5.0540977
FXYD5,5.0401835
ATP5J,5.0367327
OTUB1,5.0286894
NCKAP1L,5.0212893
SUMO3,5.0166636
POLR2E,5.016345
P2RX1,5.013171
MTMR14,5.0127277
ASNA1,5.009272
P2RY13,5.0068913
CRIP1,5.003471
MAP2K3,4.9968014
MCL1,4.9967217
UBE2R2,4.9958987
LSMD1,4.9953055
C1orf43,4.9916635
ERP44,4.985353
SLC2A6,4.9818406
AGPAT2,4.9808493
CKB,4.9777336
RAB24,4.9718566
PKN1,4.9701233
COQ2,4.9689035
CHCHD5,4.960695
ARHGEF40,4.955348
PTP4A3,4.9538126
GNAI3,4.947507
NDUFB7,4.9311705
DNAJA1,4.9287214
POLR1D,4.9280314
APOBEC3B,4.9248457
S100A8,4.9175034
UBC,4.9153857
LAPTM4A,4.9123173
MT-CO2,4.9097724
TADA3,4.9061384
GUSB,4.900076
RER1,4.899745
RNF135,4.8995056
ARF3,4.896125
CLTB,4.8910847
AHNAK,4.889828
MRPL27,4.888369
RNF13,4.885164
ALOX5,4.88428
SH3BP2,4.8736663
NDUFA1,4.8723383
TPP1,4.8712606
RIN3,4.868869
IDH2,4.8673215
EIF3L,4.867289
GLIPR2,4.865277
PDCL3,4.858147
UQCRC2,4.8574653
MRPL51,4.85623
C19orf10,4.85034
PTPRE,4.850282
LMO2,4.8463397
ANXA1,4.8434205
TMEM179B,4.839253
ANXA4,4.8343973
BATF3,4.8314548
UCP2,4.8307147
CCDC85B,4.827732
EPN1,4.8244653
SCO2,4.817937
TMEM219,4.8163567
YIF1A,4.8133645
ATF3,4.8121524
MYADM,4.812081
NUDT16,4.811552
HOTAIRM1,4.811422
AP2M1,4.806971
VPS29,4.7998595
DESI1,4.795783
UBE2I,4.784437
CEBPA,4.7817464
ALDH3B1,4.7817087
C19orf43,4.7803
SNAP23,4.777552
LINC00877,4.7762203
CYTIP,4.7713194
AAMP,4.7710643
OXA1L,4.768798
SUCLG1,4.763635
SRI,4.762471
PSMD7,4.760022
WSB1,4.7555394
SHFM1,4.754315
SNX18,4.7540483
RNF181,4.7504454
UBL5,4.746596
MRPL21,4.7397814
UBE2A,4.7392235
STX10,4.7376184
TPMT,4.732075
NDUFV2,4.7304683
XAF1,4.7288914
HERPUD1,4.715032
PPDPF,4.7134037
HM13,4.706289
HHEX,4.701586
CSF2RA,4.7002625
CD4,4.6910176
RPS6KA4,4.6900034
NCOA4,4.6893477
NDUFB10,4.6791034
SRP14,4.6711636
IGFBP7,4.6709886
TGFB1,4.666418
NOTCH2NL,4.6655064
NDUFV3,4.65833
GYG1,4.6582685
RILPL2,4.6533175
SNX5,4.652034
PRKCD,4.6512327
MVP,4.647292
RALY,4.6470637
CALHM2,4.6468687
PIK3AP1,4.646128
NDUFS3,4.644638
JTB,4.6382775
CDKN1A,4.6364427
TUBB,4.633183
SCNM1,4.631743
PDCD6,4.6308436
SLIRP,4.6281767
ERCC1,4.6178284
MARCO,4.6122413
FUCA2,4.605277
NIPSNAP3A,4.6049685
COMMD3,4.58001
RELT,4.5756655
DENND6B,4.5698752
PLXNB2,4.5674505
ARHGAP27,4.5648303
ARF6,4.5579677
DUSP1,4.5575056
MTDH,4.5555906
BST1,4.554275
RPS6KB2,4.5486646
LEPROT,4.5477786
SPINT2,4.533738
MSRB1,4.5337286
MLX,4.530614
HNMT,4.525713
ICAM2,4.5231667
CHMP1B,4.520323
MRPL15,4.520095
FOSB,4.5199885
IFNGR1,4.5167246
SF3B5,4.5148625
TMEM141,4.5113683
NADK,4.5032773
BAG1,4.496577
C14orf2,4.496412
CORO1B,4.4924083
PABPC4,4.488045
EPB41L3,4.485099
CSK,4.48196
NR4A1,4.4807677
RPL26L1,4.4787045
NDUFB2,4.4702673
WDR1,4.468977
IFI44L,4.466874
ATP6V1B2,4.4664965
ATP2B1,4.465588
CD44,4.462035
PARVG,4.457786
LILRB3,4.455462
NDUFB4,4.44984
ICAM4,4.4430323
XRN2,4.442347
LIPA,4.4412103
OAS3,4.43438
MMP24-AS1,4.432916
CAPN2,4.4321656
UBE2D3,4.4294
OS9,4.422907
CMPK2,4.4189157
CCDC50,4.4141235
UBXN11,4.412181
LTA4H,4.410643
RNF7,4.4094977
POLR2J,4.409048
UFC1,4.389834
C1orf86,4.3791647
NBPF10,4.374513
TIMM8B,4.370988
MYEOV2,4.3673315
SLC24A4,4.3560853
SNF8,4.3558807
IFI44,4.3501077
TMEM134,4.3491464
MIS18BP1,4.346307
CSF3R,4.3460164
RAB34,4.3453064
KRAS,4.338084
STAC3,4.3357263
ATP6AP2,4.3346663
CDH23,4.3320413
CHMP2A,4.327739
DNAJC4,4.325611
NUDT3,4.3213787
EMC7,4.3201118
LAPTM5,4.3173356
CARD9,4.3168707
GSN,4.314469
PPM1N,4.30903
ADRM1,4.3064766
TWF2,4.305462
CYB5R4,4.302223
EMC8,4.301863
ARHGAP4,4.300058
MTCH2,4.296969
CTSA,4.296828
C15orf39,4.289239
YWHAB,4.2847548
WDR41,4.2835107
CYSLTR1,4.2814426
MRFAP1,4.280752
FCER1A,4.2806764
TNFAIP8L2,4.280582
ALKBH7,4.278834
COX7B,4.278442
MYL12B,4.2777066
LFNG,4.2769103
DHRS4L2,4.2754707
MX1,4.273851
CINP,4.273445
UTRN,4.2688875
CD97,4.2680545
USF2,4.26775
TMEM147,4.2653804
FERMT3,4.2579103
PHF19,4.2512803
MT-ATP6,4.250656
SELT,4.2483945
SEC13,4.246952
PSMD9,4.239495
NDUFB3,4.23355
MYH9,4.2316127
PDXK,4.231445
CREG1,4.2313485
CCDC88A,4.226294
HCFC1R1,4.222682
ITGAX,4.2194257
LSM6,4.218483
ADI1,4.2176375
PLEKHO2,4.2148514
CD83,4.213592
ABRACL,4.2132215
CBWD1,4.2119274
TSPAN14,4.208366
RASSF4,4.206914
SH2B3,4.2064433
DOK3,4.2053504
PRCP,4.2004356
CORO1C,4.198733
DBI,4.1961117
PSMC3,4.1953483
H3F3B,4.195165
H2AFJ,4.1942563
ARHGDIA,4.1931257
SPCS3,4.190043
ATRAID,4.1887684
PDHB,4.1875725
TMBIM4-1,4.18242
IGFLR1,4.181969
ZNF581,4.1809187
PFDN2,4.179652
RSL24D1,4.1719513
C1QA,4.169814
BCAP31,4.1614842
MBOAT7,4.160847
ASCL2,4.1587896
RALB,4.1579256
PSENEN,4.1574574
FUNDC2,4.1477957
SNRPD1,4.1439805
PGD,4.1407003
PMVK,4.139652
PSMA1,4.1393995
ITGAL,4.1361895
CSTA,4.133722
SECTM1,4.132416
RTN3,4.132151
CDK2AP2,4.13041
SIGLEC9,4.1299367
IL1B,4.125735
TANK,4.122014
IFIT3,4.1171284
RP11-362F19.1,4.11096
TIMM13,4.107997
DUSP23,4.1055956
PRKCB,4.1054697
MINOS1,4.1035757
HCAR3,4.103542
MICAL1,4.1013308
SNN,4.0972786
HSP90AA1,4.097106
SKAP2,4.0883155
MFSD1,4.0881977
PSMC4,4.083882
RABGAP1L,4.083276
TMEM9B,4.0820794
SEPT9,4.081325
MARCH2,4.0800157
ZNF593,4.0774517
SCARB2,4.073283
ITPK1,4.07007
NDUFA7-1,4.0688734
SRA1,4.066364
ZDHHC1,4.0660353
C17orf62,4.064725
IRF5,4.0586896
KDELR2,4.0555787
TOMM22,4.0546722
PLAGL2,4.0491104
PHACTR1,4.048055
PID1,4.041096
HK3,4.040553
ISOC2,4.0378857
QARS,4.0368795
MRPL52,4.036548
MYOF,4.036102
TXNL1,4.035952
IMPA2,4.035748
STX7,4.0353036
TCF25,4.0347857
SNRPD3,4.0318685
GNB1,4.027729
SH3GLB1,4.027561
ZBTB7A,4.015977
CD36,4.009159
PRADC1,4.0084085
VPS28,4.003837
PPIB,4.000197
PCK2,3.997282
SAT2,3.9952006
CNDP2,3.9935277
MARCKS,3.9920464
ADSS,3.9877114
CEACAM3,3.9769602
MOB3A,3.9732351
FAM32A,3.9714234
ST3GAL5,3.9708288
SIRPB1,3.9667852
SCLT1,3.9620612
FAM45A,3.9614494
RBM42,3.958855
MGAT1,3.955998
MGST2,3.9546514
RNF10,3.9515126
MIDN,3.9485154
DOK1,3.9475555
NDUFS2,3.9449108
TMEM205,3.9431555
EAF2,3.9367354
CBWD2,3.932779
GNS,3.9310975
LAMP2,3.9306629
ASGR1,3.9246192
PSMB5,3.9229906
ZFAND6,3.9228764
COPRS,3.920996
LYPLA1,3.9169261
EIF4G1,3.9140925
MRPL54,3.9118185
EIF1,3.9113288
ATP1A1,3.9080887
DNAJC15,3.9073408
CLEC4A,3.9031591
DNAJC7,3.902082
ATP5A1,3.8988001
SDF2L1,3.8985279
FAM89B,3.8976364
CTNNBIP1,3.8974924
BASP1,3.8958688
OSTF1,3.8949373
RBM8A,3.8908508
RP3-395M20.12,3.8857362
LSM4,3.8821242
TNFRSF14,3.8807776
RNF144B,3.8803406
CX3CR1,3.878705
RAB11A,3.8776348
GAPT,3.8755887
PQLC3,3.8745704
NEURL1,3.874407
ATF5,3.873857
UBE2L3,3.8728714
SNX1,3.8723826
GLB1,3.8700192
IFIT2,3.86876
FUOM,3.8671744
FGD2,3.8652282
EHBP1L1,3.8648858
LMAN2,3.861331
DNASE2,3.8611734
CD37,3.855695
TMEM189,3.854825
C3AR1,3.8541079
PRKAR1A,3.853569
PCBP1,3.843862
NME1,3.8430858
HTATIP2,3.842658
PPIA,3.841782
HADHA,3.8400176
ZMAT2,3.8394716
ASL,3.8365862
SAMD9L,3.8320823
FIS1,3.8314447
TMED5,3.8302097
C17orf49,3.8277602
ABHD11,3.8196027
METTL7A,3.8189247
DNASE1L1,3.815392
DGUOK,3.811976
IKBIP,3.8097608
DNTTIP1,3.8091993
UQCRB,3.804798
MAP3K8,3.799565
ITGB1BP1,3.799341
MEA1,3.798498
KLF11,3.7958548
NT5C,3.795382
STK32C,3.7922423
STAT6,3.7916346
CYFIP1,3.7873387
GADD45B,3.7863405
DCTN3,3.7788577
BCKDK,3.7782662
NDUFAB1,3.7767234
NUDT1,3.7706494
MGLL,3.7692854
SCP2,3.7640474
MT-ND3,3.7592475
NDUFAF3,3.7583838
DPEP2,3.7535698
LARP1,3.7493613
AURKAIP1,3.7441113
CHCHD3,3.7376354
TOP1,3.732085
MRPL37,3.7320206
ARAP1,3.728776
MAGOH,3.7264152
DNAJB12,3.7251904
SYF2,3.7247071
TUFM,3.722654
RP11-1398P2.1,3.7225206
CYCS,3.7216368
MRPL40,3.7202687
C18orf32,3.7143033
UBE2D1,3.7092392
DAP3,3.7080421
TRIB1,3.7078815
WDR13,3.7076657
NUBP1,3.7058275
UQCRQ,3.7028177
MSRA,3.7024155
RAD23B,3.7001069
OGFR,3.6975713
PAPOLA,3.6972654
KCNK6,3.691914
NDUFA6,3.691673
KCTD12,3.6916122
SRP72,3.6868765
GMPR2,3.6849244
RIN1,3.678069
PPP1R9B,3.66789
CD1C,3.667298
CCNDBP1,3.6649368
HNRNPA3,3.6629174
TOR2A,3.6622627
TPM4,3.6543264
VSTM1,3.6522512
EVI5,3.6478345
RAN,3.644192
GAA,3.642748
KARS,3.6420746
DEK,3.6417594
LRP1,3.6409419
DYNC1LI1,3.6398418
KHDRBS1,3.639132
MRPS11,3.6378765
UBE2F,3.636282
SLC35B1,3.629791
C1QBP,3.6294596
NRROS,3.6293297
SLC39A1,3.6281118
COPZ1,3.627757
CACNA2D3,3.62623
TRAF7,3.6229317
HSD17B11,3.6194906
UBL7,3.6180556
KLF6,3.616022
NUDT22,3.6156538
UBN1,3.609983
NPL,3.6090014
HAUS4,3.6086588
KDELR1,3.6038477
SCAND1,3.6037505
IFI27L2,3.6019444
SLC15A3,3.6017733
COX6A1P2,3.6007676
TMEM167A,3.6004548
DHX29,3.599565
NOTCH2,3.5869381
RTP4,3.5861554
EIF3A,3.5856497
SMAP2,3.5840387
LILRA6,3.577338
MED28,3.5772839
XXbac-B135H6.15,3.5734603
UPK3A,3.5724955
STK17B,3.5710783
PEPD,3.5704622
CKAP4,3.5702753
MCOLN1,3.5679474
SMIM7,3.5669637
ILK,3.5668037
DIAPH1,3.5653706
PLOD1,3.5651631
CD47,3.5608997
IRF8,3.556406
NDUFA9,3.5554087
ATG16L2,3.553707
LRPAP1,3.5529473
SSNA1,3.551881
KDM1B,3.5515413
PSMA5,3.550229
UCHL3,3.5443776
DDX46,3.5389729
PPCDC,3.5361726
HSD17B10,3.5343478
ZNF106,3.530979
ATP6V1G1,3.529105
IQSEC1,3.5275607
AHCY,3.526259
FBXL5,3.516812
PFDN6,3.5142648
GALK1,3.5140483
TRAPPC5,3.5139182
RAB1B,3.5102506
EIF3I,3.510011
LARP7,3.5096037
PTGES3,3.5086231
MTPN,3.5057173
PYGL,3.5052464
ENHO,3.503303
RGS18,3.5022643
KLF3,3.5016265
CAMKK2,3.501427
PPM1F,3.5014234
MPDU1,3.5005615
HEBP1,3.4972246
JOSD2,3.495262
TSPAN4,3.4930418
RNASE6,3.491676
NAA20,3.48986
LPCAT3,3.4871247
C11orf48,3.487059
TMED2,3.486812
SVIL,3.4867246
CTNNBL1,3.4866073
AKR7A2,3.485861
MTHFS,3.4847171
ADIPOR1,3.484264
EIF2AK4,3.4826498
PSMC2,3.4786894
CD52,3.4773908
VKORC1,3.4773765
EZR,3.4756148
EIF4H,3.4750652
NDUFS8,3.471959
SMPDL3A,3.4672637
APOBR,3.4656951
TIMM17A,3.4650688
NDUFB8-1,3.4643612
HRH2,3.4634936
EIF1B,3.460955
MAN2C1,3.4603353
ENSA,3.4570136
SQRDL,3.4563894
VMO1,3.4543111
BZW2,3.4523926
EMILIN2,3.4500983
PGP,3.4491808
SEC24D,3.447782
PLIN3,3.447301
LTBR,3.4452918
MRPL41,3.4434934
SELPLG,3.439229
TAOK3,3.4347827
WASF2,3.4325771
PLAC8,3.4301925
CCT6A,3.4280965
COMMD7,3.4272108
CCL3,3.4222922
CRTAP,3.4219325
IL17RA,3.4210908
HAVCR2,3.4187174
PTPN1,3.4185586
ITM2B,3.4172807
NUP93,3.416195
SCAMP2,3.415794
NLRP3,3.4143944
TLE4,3.407786
SNX9,3.4070313
TMEM230,3.405212
YIPF3,3.4021327
SNAPIN,3.402036
NUTF2,3.4002638
NSMF,3.3994668
SERTAD3,3.3949027
ATP6AP1,3.3921115
UBE2E3,3.3906708
FKBP8,3.3891628
PRDX4,3.3888426
XRCC6,3.3875363
FKBP15,3.3846498
NDUFV1,3.3827667
FRAT2,3.3823671
TMX1,3.3787363
HCAR2,3.3767889
MED29,3.373243
GUK1,3.3723838
SNORD3D,3.3718429
TFEB,3.3709977
ARHGAP17,3.368438
HSPA6,3.3667767
VCAN,3.3653445
GNA15,3.3582566
CCT8,3.3551197
SF3B4,3.3538568
DPYSL2,3.3511226
TMPO,3.35009
SIK1,3.3482454
TLR2,3.3476634
SNW1,3.3453062
GPSM3,3.342023
HMGN2,3.341871
LRRFIP2,3.3414793
IFNAR1,3.338489
ACTR1A,3.3378727
TNNI2,3.3378372
TOMM40,3.3292322
QPCT,3.3289368
CALCOCO2,3.3279374
DAZAP2,3.3270428
ACO2,3.3226123
NAT9,3.3202865
ATF4,3.3173778
ERICH1,3.314926
TACC1,3.3144782
CLNS1A,3.3134253
COX4I1,3.3119678
