official gene symbol,scores
EIF1AX,3.4583375
NDNL2,3.4545915
HLA-E,3.4530296
NDUFB4,3.449954
SLC3A2,3.4465313
DPP4,3.4391024
CBR3,3.4359455
FAM107B,3.432095
C1QBP,3.425321
HAPLN3,3.4250379
RASGRP1,3.4223292
GLOD4,3.4181945
SIGIRR,3.4128385
LY9,3.4102519
FAM134B,3.3984544
SNHG8,3.3957694
SERBP1,3.3931847
IPO4,3.388163
EIF2S3,3.3880877
RP11-1399P15.1,3.3805501
SSR4,3.3758223
EIF5B,3.3744802
LINC00402,3.3723776
CCT4,3.3718152
DAD1,3.3680263
ANP32B,3.3547056
SATB1,3.3535001
HSP90AB1,3.3368735
ARL4C,3.3341148
GLRX3,3.334092
CCNG1,3.3286517
RBFA,3.3271275
RNF138,3.3230646
UXT,3.3223672
PYURF,3.3139682
DNAJC19,3.3136604
ECH1,3.3121269
NECAP2,3.3072472
EBP,3.3069122
NDUFA5,3.3033476
COX4I1,3.2947938
CNPY2,3.2872443
EEF1G,3.2692266
NHP2L1,3.2624674
LSM4,3.2484107
BATF,3.2391264
MAPRE1,3.2382817
BTG2,3.2313824
GRK6,3.23028
WDR54,3.230147
THAP7,3.224334
FRA10AC1,3.2198374
RBM17,3.2165775
CD53,3.2141297
DENND2D,3.211279
CXCR3,3.2080472
FBXL8,3.2052927
MYLIP,3.2017467
TNRC6C,3.199004
NDUFAB1,3.1967783
NELL2,3.189618
MAPKAPK5-AS1,3.1890688
SON,3.184563
WBSCR22,3.1802616
CCNC,3.1776602
BNIP3,3.1755385
PLCG1,3.1754756
TCTN3,3.1750164
CACYBP,3.1732678
CCT3,3.1728506
ICAM2,3.1694608
SLC38A1,3.1662183
CCNH,3.1635528
MRPS14,3.1604033
RNF44,3.1591885
GIMAP2,3.1567445
CD28,3.1542304
CCR10,3.1537976
PCNP,3.1429667
PSMD5-AS1,3.138967
UBQLN2,3.1326585
PNRC2,3.1319373
GSTM3,3.1303906
CCSER2,3.1292934
PRPF6,3.1287544
ASNSD1,3.128747
LINS,3.1188228
SUMO2,3.1029932
ERN1,3.1009815
TMEM70,3.0991554
IER2,3.0921402
CALM3,3.090026
NAP1L4,3.0897026
TOMM20,3.089205
PMM1,3.0877
HAT1,3.0819283
MRPL24,3.0811768
AMD1,3.0796707
GIMAP1,3.079169
ATP5L,3.0775423
TC2N,3.0768464
NEDD8,3.073223
HNRNPLL,3.0679944
HSPA5,3.066118
RBMS1,3.0607867
GAMT,3.0574408
ANXA7,3.0522661
PERP,3.0512426
SLC25A6,3.050235
UFC1,3.048394
USMG5,3.0462782
SEC61G,3.0438898
TMA7,3.0420537
CLPP,3.0374782
GPR155,3.0365343
ATF1,3.034667
TXNIP,3.0331001
KARS,3.0243692
CORO1A,3.0184674
MGAT2,3.0155547
IL2RA,3.0136952
EMP3,3.0111537
GPBP1,3.0110092
POLR3GL,3.0052876
EMC4,2.999638
RRS1,2.9983647
UBASH3A,2.9972744
MRPS7,2.9907265
GRAP2,2.9879906
SNRNP40,2.9856148
TMEM243,2.9815292
DPH5,2.9801033
FAS,2.9800146
TERF2IP,2.9798148
ADI1,2.9777687
FAM159A,2.976591
MRPS30,2.9751303
DUSP1,2.96301
MZF1,2.9611344
RBL2,2.9597106
TBCA,2.958117
CSRNP1,2.9577568
SYTL1,2.957213
METTL5,2.9544792
OSTC,2.9537892
TMEM187,2.9521058
CLYBL,2.949918
CD59,2.94947
AIP,2.9492686
PPDPF,2.9471102
APBA2,2.9458258
TMEM106B,2.9455535
SH3BP5,2.944247
YRDC,2.9415383
THOC3,2.9398167
COX7A2,2.93874
C12orf23,2.9376178
SUPT3H,2.9361544
CCAR1,2.9357185
MAGEF1,2.9353623
EIF3G,2.9306417
CYTH1,2.927337
TSPYL1,2.926229
TRMT112,2.9235325
IVNS1ABP,2.9216256
RAC2,2.9184391
APEX1,2.9173598
MTFMT,2.9144528
LPAR6,2.913836
SNRPE,2.91118
ARF4,2.9101608
HSPA13,2.9098372
POLR2C,2.909173
INTS4,2.909105
PPP2R2A,2.9084451
PSMF1,2.9080327
SGK223,2.9063473
PNMA1,2.905589
RARS,2.903848
SEPW1,2.902928
RP11-936I5.1,2.902617
C12orf65,2.9016404
COX11,2.8998058
MST4,2.8997355
LINC00649,2.8991468
FAM219B,2.8973813
MINOS1,2.8970497
BCL2,2.8962705
SLC2A4RG,2.8948736
DDX50,2.8936903
TRANK1,2.8933802
TOP1MT,2.8923025
TRIB2,2.8907423
MAPK1IP1L,2.8884432
SYNRG,2.887683
OLFM2,2.8802824
TSPAN18,2.8776915
HERC6,2.8733153
SF3B2,2.866403
MAT2B,2.8642654
FBLN7,2.8631842
SF3B14,2.8576398
NIFK,2.8558412
UGP2,2.8520806
C14orf1,2.8493085
ACTR1B,2.847232
CSNK1A1,2.847008
MRPS31,2.844293
ACAT1,2.8442087
THEMIS,2.843426
PABPC4,2.840135
ARHGDIB,2.8388581
LTBP4,2.8348246
GSPT1,2.8325768
RP1-313I6.12,2.831411
ANAPC1,2.8305402
N4BP2L2,2.8213944
AP3M2,2.816016
C12orf29,2.8152916
ZNF428,2.814509
ARID5B,2.8141575
APBB1,2.8128712
ITK,2.8119733
SERINC5,2.8108397
CD84,2.8100014
GBP1,2.8088155
XRCC5,2.8071003
LRFN3,2.8064253
IFRD2,2.803804
ATP5O,2.803424
DEF6,2.8012283
EIF4A3,2.800742
GOLGA7,2.7987976
CYB5A,2.7973185
LINC00116,2.7972176
LSM5,2.7944374
SPTAN1,2.7941191
EBAG9,2.7875493
COPS6,2.7825112
PRMT10,2.7779465
PARD6A,2.7769935
RNF113A,2.7724643
ABCE1,2.7702086
CA11,2.7695081
SNRPF,2.768235
USP33,2.7678695
SPCS2,2.767462
RP5-1073O3.7,2.763535
EID1,2.7617629
PNRC1,2.749091
MRS2,2.7470315
DNPH1,2.7439766
SCFD1,2.7409403
DNAJA2,2.738585
TRIM47,2.7380586
LSM14A,2.7336655
ORMDL3,2.7336533
SNRPB,2.7335658
CCT5,2.7328663
RCN2,2.730257
ITGB1,2.7269804
RP11-51J9.5,2.7264175
ZNF420,2.7256362
RP13-977J11.2,2.7252707
MESDC1,2.724628
LSR,2.7209651
MRP63,2.7190492
FOXO1,2.718652
NUCKS1,2.7175694
SCGB3A1,2.7167544
G3BP1,2.7137089
CCT6A,2.7131839
PFKP,2.7121716
MARCH7,2.7082229
TCEA3,2.7064173
MRPS21,2.6963851
FAM134C,2.6943657
CTD-2228K2.5,2.6938846
PPP2CA,2.693657
PKM,2.6927748
SRPK1,2.6907957
C1orf228,2.6879613
ENO1,2.6857996
FAM104A,2.6840327
HRSP12,2.6834683
PKNOX1,2.6822674
PRPS1,2.674613
SUCLG2,2.673492
UBE2D3,2.670767
ARL6IP6,2.6689222
SNRPA1,2.667352
KLRB1,2.6642292
MLLT10,2.663335
API5,2.6600142
UBE2L3,2.657861
CBX3,2.6562674
HPRT1,2.6555753
TNFRSF10A,2.65536
PHB,2.6543715
TMEM245,2.6522357
PSMD14,2.6511192
AP2B1,2.6499405
RNASET2,2.6484737
TMEM261,2.648366
TMEM129,2.6481485
CAMLG,2.6475718
SOCS2,2.6466465
CCDC53,2.6442978
TSEN15,2.6438372
KLF6,2.6434793
LDOC1,2.641658
NIP7,2.6384323
GNL1,2.6383345
MED13,2.6374018
DNAJB2,2.6373422
GOLT1B,2.6314473
RP11-660L16.2,2.6305127
LITAF,2.630509
NOA1,2.6276674
TSPAN5,2.6272664
ATF7IP2,2.6255133
SPCS1,2.6222632
RP11-44N11.2,2.621974
NAA25,2.6193182
TXNDC9,2.61598
DERL2,2.612951
ANKRD55,2.6122568
CLEC2D,2.6120265
RASSF5,2.6116743
TOPORS-AS1,2.609654
BOLA3,2.6082673
PGK1,2.607535
CS,2.6035032
TP53TG1,2.5995753
P4HTM,2.5979912
CHMP3,2.5914378
C11orf73,2.5912967
CYB561,2.5902648
EGLN1,2.5847027
FUBP1,2.58436
ARL2BP,2.5837338
ZAP70,2.5832005
CRCP,2.5831203
TOR1AIP1,2.5826337
ALKBH7,2.5788074
MT1F,2.576256
MGEA5,2.5748627
STAM,2.5711522
PRKCQ,2.5710292
ARHGDIA,2.5695057
TPR,2.565418
TMEM63A,2.5649269
SAP30L,2.5640013
RARG,2.563281
FAM46C,2.563079
MED27,2.563014
CYB5B,2.561384
DDIT4,2.5600731
IMPDH2,2.558179
THYN1,2.5578225
CDS2,2.5559812
SNORA76,2.5555878
RAP1A,2.553456
MVB12A,2.5506067
TMUB1,2.5474024
EXOC5,2.5472677
RNMT,2.5467956
ETS1,2.5452988
NIPA2,2.5449352
ATP5A1,2.5441122
SDHAF2,2.540371
HLA-C,2.539667
SLC25A39,2.5373523
RP11-861A13.4,2.5371876
TARBP1,2.536397
ANP32E,2.5356293
SARS,2.5344136
HDHD3,2.5341842
UBAP1,2.533957
RP11-23P13.6,2.5339444
ERCC5,2.529671
VDAC1,2.5271735
BAG3,2.5254617
ZNF32,2.5254128
KIF3A,2.52205
MKL2,2.521604
CCDC85B,2.521497
GS1-251I9.4,2.5212693
IMMP1L,2.520701
RNF139,2.519203
SERINC1,2.5167642
PTCD3,2.5156116
RAB14,2.5143392
DDX58,2.5123477
SSB,2.5119123
SLC40A1,2.5109642
FAU,2.5101206
KPNB1,2.5070717
SLAMF1,2.5065536
PEX19,2.506258
PPHLN1,2.5051646
C9orf16,2.5046144
CCDC107,2.5041883
KLHL28,2.5035188
CD226,2.5031793
E2F4,2.5008178
PCM1,2.5000699
SEPT2,2.497405
NUCB1,2.4952128
CNN2,2.4935157
TBK1,2.4920323
PRKAA1,2.491797
RPS11,2.4896426
C16orf13,2.4886122
C14orf166,2.488154
HPCAL1,2.4863744
PSMD12,2.4818769
SUMF2,2.480855
NTMT1,2.4805543
EIF3J-AS1,2.480349
DOLPP1,2.4790325
RNF115,2.4787748
SRSF10-1,2.4771605
NDUFA12,2.4763224
FXYD1,2.4726694
TMED9,2.4723938
FXYD7,2.4723434
HNRNPAB,2.4608681
SEPT7,2.460727
SUN2,2.458606
NCK1,2.4521184
TMEM126A,2.451892
SIVA1,2.45188
ARGLU1,2.451454
PRKRA,2.450758
MT-ND2,2.4502916
ACYP1,2.4499521
XPOT,2.447578
RNF145,2.4451573
HMHA1,2.4449356
TMEM14B,2.4439607
ADPRM,2.443079
H1FX,2.4391696
NIPAL3,2.4374955
EDF1,2.4357915
EEF1E1,2.4357388
QARS,2.4326508
TPRG1L,2.4321175
ZFR,2.4316175
CSGALNACT1,2.431466
ZNF599,2.430986
ACTR6,2.4308577
ZFAND1,2.4286308
MSI2,2.4273489
STK17A,2.4273438
HERPUD2,2.4270046
DBP,2.4254384
LRIG1,2.4249358
OGFOD1,2.4249146
USP53,2.423718
EXOSC7,2.4210334
NUP54,2.4199421
CAPZB,2.4195385
CCBL2,2.418525
LINC00426,2.4176047
MORC2,2.4171546
GANAB,2.4164686
KDSR,2.4101503
METTL23,2.4086688
DCXR,2.4084501
LRP10,2.4072797
TAGLN2,2.3996298
EVI2A,2.399547
ZFAND2B,2.396862
CTA-29F11.1,2.396819
MRPS33,2.396628
HAUS3,2.3948736
ALDH18A1,2.3947206
CNOT7,2.3945212
OCIAD1,2.3938491
KIAA0355,2.3936145
GAR1,2.3933346
C4orf3,2.3928258
XBP1,2.391702
MRPS18B,2.39133
DYNLRB1,2.3887157
RABGGTB,2.3884428
UBE2G1,2.3883476
PITPNC1,2.3870742
SAE1,2.3857977
PA2G4,2.385715
UBAC2,2.3852155
LCP1,2.3834646
JTB,2.3826773
LYPLA2,2.3810315
MT1X,2.378991
RPA1,2.3740797
TMEM50A,2.3725982
RBBP4,2.372595
HNRNPU,2.3718302
CCDC25,2.370756
PDE9A,2.3693562
ACN9,2.369007
DRG1,2.368434
BTG3,2.3683078
ANKRD32,2.366085
TRIM39,2.3659675
UBLCP1,2.365565
PARK7,2.3645604
CFH,2.3638203
MIR4458HG,2.3619802
TTC19,2.3616674
WNT7A,2.3609343
RPA3,2.3574598
GCC2,2.3571775
KBTBD3,2.3559256
AGA,2.3546968
TSPYL2,2.3546448
MAD2L1,2.35435
EIF2A,2.3542728
EPB41L4A-AS1,2.3517966
TMED4,2.35076
NARS,2.349056
ZNF331,2.3488395
FAM65B,2.3474343
NCBP2,2.3473933
BCAS2,2.3471255
RP11-489E7.4,2.3466833
SPG20,2.3462446
ATG5,2.3456793
ELF1,2.3455203
SRM,2.3442736
GORASP2,2.3439307
RGS1,2.3422847
SKIV2L2,2.3422568
GRAMD1A,2.3420494
PRPF38B,2.337534
KATNBL1,2.3364787
GCSAM,2.3331811
ATM,2.3331218
AGMAT,2.330782
ING5,2.329595
TSC22D4,2.329327
GOT1,2.3280797
COPS2,2.327847
ANKH,2.3278422
GPATCH4,2.3278265
TLCD1,2.3264487
RP11-143J12.2,2.326385
CREBL2,2.32399
AP5M1,2.3225102
ANXA11,2.3221169
PPA2,2.3197198
ZNF22,2.318678
MAGED2,2.3184597
SGSM3,2.3175693
TMEM14A,2.3172538
CDR2,2.3165421
RBM27,2.3162646
UBBP4,2.3145044
ULK3,2.3144603
THUMPD1,2.3143244
PHF11,2.3137183
NEK9,2.312639
EBPL,2.312479
ZYG11B,2.3123438
NDUFB9,2.312008
TRAPPC6A,2.311357
MCTS1,2.3105688
COQ6,2.3099096
TTC1,2.3088758
RP11-796E2.4,2.308533
IFRD1,2.3077729
TUFM,2.3062496
DGKA,2.3055542
EIF3D,2.3055391
EHD1,2.303951
SPINK2,2.3025544
TSNAX,2.2996252
SYNE2,2.296564
ZC3H6,2.2961657
AIM1,2.294044
DHRS7,2.2940059
ZNF140,2.2923324
SLC39A7,2.2914414
FHIT,2.290958
RNPS1,2.2894168
ASAH2,2.289044
JAK3,2.288192
RNF8,2.2873666
TECPR1,2.2851913
HSD11B1,2.283002
SLC38A2,2.2822254
SORBS3,2.2807078
AGER,2.2807055
RANBP1,2.2782402
ELK3,2.2757714
KDM2A,2.2739964
TUBB,2.2739937
RBMX2,2.271064
C19orf55,2.2698905
CMAS,2.2698135
COX16,2.2697296
FRY-AS1,2.2696183
CMTM6,2.2693973
PSMA3,2.2691998
ARFGAP3,2.2687125
ST6GAL1,2.2679088
TMEM254,2.267724
MAP3K2,2.2653046
ZNF525,2.265103
TMEM230,2.264899
CHST11,2.2648685
ME2,2.2624931
CHMP7,2.261291
UBIAD1,2.2612154
CCR6,2.2605848
ANAPC5,2.2603588
SMAP1,2.2573276
PTPLB,2.2564108
AKIRIN1,2.2562048
DLGAP1-AS1,2.2558267
C7orf49,2.2555747
NUP107,2.2550023
PTP4A1,2.2545614
WDR46,2.2537615
CEBPZ-AS1,2.2508588
PLGRKT,2.2502017
EIF5A,2.2483513
RSL1D1,2.2480774
CTC-301O7.4,2.247713
ZEB1,2.2470486
SELL,2.245189
VDAC2,2.2446074
SKI,2.243974
FXN,2.243858
CYCS,2.2434046
FBXW5,2.2416148
NOP14,2.241334
LINC01137,2.240479
CLUAP1,2.239639
RPA2,2.2388031
METTL12,2.238348
RUVBL1,2.236914
KIAA1430,2.2355165
AEN,2.2352674
IL16,2.2344017
EEPD1,2.233947
SLC7A6,2.2309597
GLG1,2.2308688
MANF,2.229498
BTF3L4,2.2287426
INTS8,2.2284575
MED10,2.226907
ACTR5,2.224346
NVL,2.2190175
MORF4L1,2.2174516
UBE3A,2.2171097
RP11-706O15.1,2.215895
RRP1B,2.2157872
ABT1,2.2138402
CDC42EP3,2.2117536
PRMT5,2.2116401
BAG2,2.210078
CISD2,2.208972
TXNL1,2.207094
HMGB1,2.2066865
PUS1,2.2050881
TBC1D10C,2.2037365
TBC1D10A,2.202912
RRM1,2.2029095
TMC8,2.2009842
HSPH1,2.198762
DGUOK,2.197097
IER3IP1-1,2.196897
STX18,2.1968672
SPNS3,2.1967382
KIF2A,2.1965895
TAP1,2.196096
PMF1,2.1940217
NT5DC1,2.193783
MAF1,2.1935422
C6orf226,2.1931725
YEATS4,2.1926048
SLC4A7,2.1922812
RHNO1,2.1919255
SNHG12,2.1913486
RHOF,2.1900928
PDE4DIP,2.1892962
NDUFB8-1,2.1855347
NMT2,2.185516
SLC25A26,2.1840208
MRPL9,2.1826832
RORC,2.1826537
PYCR2,2.1824687
PREPL,2.1824012
CTDSPL2,2.1822927
PITPNA-AS1,2.1821713
MTO1,2.1813862
RPL22L1,2.1801407
DPY30,2.1800547
SF3A3,2.177159
PI4K2B,2.1747873
XPA,2.174007
ZC3H12D,2.1737807
TMCO6,2.172978
KAT6A,2.1724844
TMEM121,2.1724515
COPS5,2.17075
CD8B,2.1700606
NUDCD3,2.169173
ASAH2B,2.1690738
CNOT2,2.169003
RBM39,2.16863
ACTR3,2.1681697
TOR1A,2.1679223
SH3KBP1,2.167011
IMPACT,2.1645882
FAM153B,2.1595452
GPATCH2L,2.1591847
PSMG4,2.158228
COX14,2.1580958
AKAP8L,2.1572185
MRTO4,2.1571727
CCDC66,2.1565068
PPP1R3B,2.1561906
MT-ND6,2.1561675
PIK3R1,2.15596
TMEM14C,2.1525846
WDR53,2.1521635
MRFAP1,2.151534
TBCD,2.1514258
TMEM65,2.151353
RP11-70P17.1,2.149044
EID3,2.1486607
FBXL3,2.148413
MEN1,2.1469188
SMARCE1,2.146882
CHTF8,2.1455476
MGST3,2.144364
CDKN2AIP,2.14346
C19orf66,2.1424787
TMCO1,2.1416523
AC016831.7,2.1408856
KLHL22,2.1385434
PRRC2A,2.1383665
TOMM70A,2.1373942
C11orf58,2.1367648
KRI1,2.1344244
LYRM1,2.1339571
FOXP3,2.1332107
TSPAN31,2.1327703
PPIB,2.1298902
PNRC2-1,2.1284072
MCCC2,2.1270905
H2AFV,2.1256998
R3HDM4,2.1235557
CBFB,2.1227665
