official gene symbol,scores
KAT6A,0.96871483
EML6,0.9686543
RP11-798G7.6,0.9664012
MYO1E,0.96630347
AIM1,0.96453255
MARC2,0.9634464
WBP2NL,0.96342546
USP3-AS1,0.9632711
RP11-142C4.6,0.9612581
ZNF823,0.96066934
SLC16A13,0.96002674
AHCY,0.959834
TBC1D22A,0.9598022
AP003419.16,0.9594996
CKS1B,0.95948553
GNE,0.95947427
RP1-29C18.10,0.9592244
ZDHHC24,0.9581124
RP11-298J20.3,0.9573263
SSH3,0.9565231
ZNF79,0.95633405
CLK4,0.9560749
C3orf18,0.95569414
RP11-313P13.5,0.9556642
NBPF15,0.9545708
CHMP2B,0.9545517
RP11-111M22.2,0.9544247
UFL1,0.9524877
C16orf74,0.952218
KIF11,0.9521203
FMO4,0.95209306
CACNA1A,0.95198303
GNG3,0.9516504
ZNF343,0.94933546
LINC01013,0.9489114
CR2,0.9481432
C1GALT1,0.9476519
SLC39A14,0.9474815
ZBTB47,0.94736797
RPIA,0.94706815
TRAPPC12-AS1,0.9462738
TCEA2,0.9462315
LINC00843,0.94597715
RP11-162G10.5,0.9450614
NDUFS2,0.94500935
LIN54,0.9447754
ZNF69,0.9446063
CTA-384D8.36,0.94456667
GPN1,0.9442494
ZWINT,0.94327605
PCAT1,0.94321305
NIPA1,0.941549
RNASE6,0.9408535
PCP2,0.94009906
RP11-214O1.3,0.9391943
LRRK1,0.9380271
OGT,0.93789554
CTC-459F4.3,0.93629146
PFAS,0.93343455
ZNF473,0.93131906
DFNB31,0.9301402
APPL1,0.9292012
KCTD11,0.9289228
ZCCHC9,0.9269036
SMURF1,0.9256164
AC074138.3,0.92558855
USE1,0.9252577
MRPS23,0.9245405
TSPAN33,0.9230767
PIK3C2B,0.9220407
PPP1R3B,0.92192703
P2RY14,0.9216471
UBE2J1,0.9209208
C17orf72,0.92081124
E2F5,0.9207752
RP11-169K16.9,0.9200192
IFT46,0.9197424
AC007246.3,0.9195257
MED18,0.91899425
TBC1D32,0.91854423
RP11-464F9.20,0.91790295
TPST1,0.91751707
AL928768.3,0.9166584
CTBP1,0.9161723
CD3EAP,0.9159002
HEATR6,0.9156151
CEP85,0.91504115
TOR1A,0.9147429
UQCRB,0.9145469
DENND1C,0.91442394
ZNF17,0.913506
GDI1,0.9120137
C5orf15,0.91200906
RP11-252A24.7,0.91183764
BOD1,0.9112585
LILRB1,0.91109747
HMGA1P4,0.9107268
KIFC2,0.9100411
NUP107,0.90997857
RP4-612B15.3,0.9098542
TAPT1,0.9097934
RP11-386G11.5,0.9096073
LIPE,0.90921646
CHMP3,0.9084777
SMEK1,0.9082567
MAGOH,0.9078001
PTK2,0.9072776
PRCC,0.90660256
PTCD2,0.9065577
ZNF430,0.9064961
SYAP1,0.9063195
TBC1D9,0.90573955
EXTL2,0.90511394
MACROD2,0.90332204
EBF1,0.9032832
ZNF557,0.90298337
MYOM2,0.9018686
SPRY1,0.90138376
MLEC,0.8983206
ZNF324,0.8980315
ENTPD1-AS1,0.8973566
RANBP10,0.8972736
SAMD1,0.8963017
SIPA1L3,0.89588463
PAWR,0.8954601
ALKBH8,0.89538974
PRICKLE4,0.8953242
LPIN1,0.895102
PUS10,0.8944361
FAM220A,0.8935459
FOXP1,0.8933876
CTNS,0.89304507
TMEM177,0.8928506
CNR2,0.89249206
FLVCR1,0.8915444
TMEM194B,0.8915101
AC097500.2,0.8907549
ZNF287,0.8903519
ATP5S,0.8902392
SLC23A2,0.8895416
MRPS24,0.88936955
PRICKLE3,0.8889357
ATP11C,0.8886211
SKAP2,0.8884813
DKC1,0.8863067
SOCS4,0.8861774
MMP17,0.8860241
RP11-473I1.5,0.88590807
TCF19,0.8856683
RPS11,0.8850412
C5orf55,0.8835452
RELA,0.8831642
CCNB1IP1,0.88265496
RPL8,0.8822437
FAM212A,0.8801939
CEPT1,0.87987953
RPS4X,0.8795736
AC015987.2,0.87910753
IQCG,0.8789075
ABHD6,0.8781929
RP11-52J3.3,0.8780646
RP11-102N12.3,0.87799275
RNASEL,0.87786317
PIK3R1,0.877523
ZNF667-AS1,0.8774618
GSTA4,0.87737364
HELLS,0.8773025
GPR180,0.87642574
ZNF345,0.87597436
ITGB3BP,0.8759067
NUP160,0.8759028
C12orf42,0.87583977
HABP4,0.87581646
COPS4,0.8756879
ADK,0.87531334
FBLIM1,0.8752416
ETAA1,0.8737073
CENPL,0.873472
ZMAT5,0.8731182
ZNF169,0.8730224
UXT,0.87252325
NBR1,0.8725133
BEX4,0.87135136
DDX1,0.87119204
LRRC59,0.8710341
MRPS18A,0.8697156
PDCD1,0.8694707
HYPK,0.8688787
SPATA5,0.8687519
TRAF3IP2,0.868337
VPS26A,0.867886
PMS2,0.867693
ASXL1,0.8675111
SIRT1,0.86625946
COBLL1,0.86613095
TMEM184C,0.8661281
ZNF500,0.86519754
TNRC18,0.86438
LRIG2,0.8640262
SMG6,0.86344326
UBE2W,0.86282533
ZBTB33,0.8624713
CRTC1,0.861923
ZNF816,0.86157936
PAIP2B,0.8609148
MRPL17,0.860472
APEX1,0.86004347
ZNF529,0.8595683
PCYOX1L,0.8576298
C8orf44,0.85747856
PIK3R4,0.8571645
ARL6IP1,0.85699385
AP4S1,0.8560292
RABL2A,0.8557675
EMC1,0.8552474
SLC41A1,0.8549396
ZNF780B,0.8545296
GSDMB,0.85409135
GOLGA1,0.8537406
RCOR1,0.8536042
ZNF789,0.8533035
CHSY1,0.85265195
PLD6,0.8525841
RP11-110G21.1,0.8516319
RP11-73E17.2,0.8515217
ELMOD2,0.8509166
WDR4,0.85066456
ARHGAP18,0.8506427
APOM,0.850174
PRR12,0.8493828
KXD1,0.8489502
IRGQ,0.84847474
LIPE-AS1,0.84840226
TP73-AS1,0.84817946
GUF1,0.84816617
CRY2,0.84806067
ATMIN,0.84766084
PIK3CB,0.84727645
KRT18,0.8472763
GBA2,0.84715635
NEK8,0.8459772
WDR91,0.8458695
RHOQ,0.8442149
EXOSC5,0.8439937
FCHSD1,0.8437237
RP13-188A5.1,0.8422341
GPR160,0.8395587
RP11-690G19.3,0.83917016
COQ3,0.8374985
PARP2,0.8366995
BLOC1S6,0.83648294
MPP6,0.8358354
F2R,0.83500206
ZDHHC17,0.83433807
EIF1B,0.8341887
THUMPD2,0.833563
GANC,0.83253264
RP11-428G5.5,0.8323099
CASP9,0.83229524
ZNF514,0.83073354
ALKBH1,0.83032936
LINC00526,0.8299637
TDRD7,0.8299188
IL4R,0.82952255
NEK1,0.8289869
TOR1B,0.82872385
HBA1,0.82852614
LRRC45,0.8279132
CSF2RB,0.8270826
CLK2,0.826567
ZNF714,0.8255974
SRP14-AS1,0.82548946
DYRK1B,0.8253971
ICOSLG,0.8245957
HIRA,0.8236802
DSCR3,0.82223797
PM20D2,0.8213445
SMAD4,0.81870586
CLMN,0.8180272
RP3-402G11.26,0.81770575
AC113189.5,0.81751245
CNOT8,0.81658554
KDM5C,0.81640035
ABHD15,0.8163979
MED22,0.8162562
ZW10,0.81589144
C3orf58,0.8154651
C20orf27,0.8153617
ANKMY2,0.81490827
HDAC6,0.81365454
CD40,0.81359726
LRIG1,0.81221074
ZMAT1,0.81178576
GON4L,0.81155705
GFOD2,0.8110898
COA5,0.8103063
FAM50B,0.8100861
ATG7,0.8086112
NOL9,0.8057834
ANXA6,0.8056116
USP42,0.80502963
PDCD2,0.803896
KIAA0040,0.8035832
DSE,0.80301625
SIAH1,0.80257607
KAT2B,0.8024393
NGLY1,0.8020056
C7orf43,0.7996843
RNF185,0.7993074
CLIC4,0.79814273
KMO,0.7976364
C12orf4,0.7975921
VIPAS39,0.7975459
COMMD2,0.7971227
SH3GLB2,0.79690087
TCF12,0.7960901
WDFY4,0.7948714
ABLIM1,0.7925712
CHAMP1,0.79229975
PPRC1,0.7922205
MTMR10,0.7920976
TMEM50B,0.7919308
KDM3A,0.79093736
CDC27,0.79090416
XPO7,0.7907219
IL2RA,0.7905144
INO80D,0.7904867
DZIP3,0.7901332
TCF3,0.78968227
HAUS6,0.78940266
TIMM21,0.7891917
CRCP,0.78897744
AKAP1,0.7884672
OTUD6B,0.7883831
ARPC3,0.78826237
TOE1,0.7880906
EPM2AIP1,0.78771794
SP140,0.7875699
MTM1,0.7867661
PDDC1,0.7867553
FAM208A,0.786453
AGO1,0.7863292
TCTN1,0.7862809
SPAG9,0.7846854
PPCS,0.7846767
MAFF,0.7843476
ALOX5AP,0.7843446
JAGN1,0.78374374
ADAT1,0.78360015
MED12,0.78167903
DIAPH2,0.7808504
SHMT1,0.7805618
PEX1,0.78052616
PRDM1,0.7804659
PLXNC1,0.779631
CCNT1,0.7793675
ZNF468,0.7789558
ZSWIM8,0.7780503
FAM126A,0.77735484
TMEM87B,0.77651954
BCS1L,0.7756757
TMEM186,0.77488357
BTAF1,0.7748621
RP1-313I6.12,0.77482074
METTL21A,0.77404416
HNRNPA1L2,0.7737627
ASB6,0.77272224
PNKP,0.7724
TJAP1,0.7716599
SP4,0.7715442
MFGE8,0.77120525
WDFY2,0.77055305
ELMSAN1,0.7704795
TUT1,0.76962227
E4F1,0.7686463
ATG16L1,0.768587
SFXN5,0.76855254
CTB-58E17.1,0.7684208
C17orf70,0.76838624
UGCG,0.76829785
DNAJC14,0.7680516
EFHC1,0.7671071
UBR7,0.76679724
CTNNB1,0.7667367
DLEU1,0.76652527
SLK,0.7660852
MILR1,0.7656878
POMZP3,0.76527613
RABGAP1,0.76504874
GNL3,0.76476896
AC016629.8,0.76443005
ZNF576,0.7643161
TXNDC9,0.7631211
SCAI,0.76287615
FURIN,0.7619684
CEP290,0.7617241
PIGG,0.76126844
RP11-452F19.3,0.7611687
POMGNT1,0.760588
RAB33B,0.7605012
FAM134A,0.76022285
VPS52,0.7594516
CDK19,0.7587078
RP11-544A12.8,0.758156
PHF20L1,0.75804555
ELK4,0.7572523
HINT2,0.757249
STRN4,0.75710356
TAPBP,0.7567581
HAUS2,0.75630724
KIAA0368,0.7555178
MIOS,0.75495845
PGM2L1,0.7540982
MS4A7,0.7537204
BTN2A2,0.7534899
SLC37A1,0.7534821
FAM210A,0.7528486
SUCO,0.7521652
CD200,0.75081885
IDH1,0.75024176
HLA-DOA,0.7500704
FAM105B,0.74966335
GMPS,0.74942416
RP11-693J15.5,0.7492589
RBAK-RBAKDN,0.74920845
HEATR5B,0.74795437
SMG7,0.7471396
MRPL15,0.74697876
ZNF544,0.7459346
ZP3,0.74483633
AC079767.4,0.74459374
ANKRD46,0.7439983
BCL11A,0.7431647
PMAIP1,0.74302804
MRI1,0.7414883
TRAPPC9,0.7400877
SYNCRIP,0.73986226
NFKBIE,0.7393526
BRI3BP,0.7393121
CXCR5,0.7388484
CPSF3L,0.7387917
NAT10,0.73740244
USP12,0.73723155
PTOV1,0.73706317
PHF11,0.7367102
KLHL7,0.7359776
ACADM,0.7355683
ANKRD49,0.73466927
APEX2,0.7335505
EZR,0.73335606
HHEX,0.7327861
ZBTB14,0.7327364
FAM26F,0.73249984
PPP1R14B,0.7324827
PEX26,0.73200834
SLC25A25,0.7314757
TTC31,0.730833
YPEL2,0.7308274
CDK5RAP2,0.73038894
RP11-140K17.3,0.73023486
METTL8,0.7301122
ITFG3,0.7298287
PRR3,0.7279258
ITPR1,0.72770745
LTBR,0.72696656
CD83,0.7265477
LIN7B,0.7265306
SLC2A11,0.72464657
AKR7A2,0.72445035
MCCC1,0.7233933
VCPIP1,0.72274554
ACBD3,0.7221577
TELO2,0.7220555
ZNF561,0.721624
MAFG,0.7212887
MDS2,0.7209975
ZNF7,0.72063774
AVL9,0.7203154
MSH2,0.71882105
TFIP11,0.7188201
LIN7C,0.7188187
DNAL4,0.71880126
HIST1H2BK,0.7185546
HIPK2,0.71853113
PIKFYVE,0.71847355
PPID,0.7177649
MAP7D3,0.7172888
STMN1,0.71724904
TMEM187,0.71603197
PHF6,0.7158087
TCEB1,0.7157478
MAPK8,0.7156048
BTBD10,0.7134172
KIAA0226L,0.71241355
KPNA5,0.7123768
FDX1L,0.7114254
SVIP,0.7112487
DLAT,0.71115154
SCO1,0.71111584
SP1,0.7107247
SIN3B,0.71066326
GTPBP3,0.7097835
TARBP2,0.7091619
MAN2B2,0.70893407
ZBTB4,0.70874965
CD2AP,0.7084125
GPALPP1,0.70667684
AHSA2,0.70560926
PPP1R15B,0.70529705
TUBB6,0.70512795
ACADSB,0.70467913
SLC39A10,0.70387846
PCCB,0.7034705
MTMR4,0.7032656
DCTN5,0.7029356
MCPH1,0.7027667
GNB2,0.7027282
MAML2,0.7013117
ZFYVE27,0.70118386
AGK,0.70110506
SRBD1,0.7009451
SPIDR,0.7000626
ZBTB44,0.69959056
RGP1,0.69923925
PAK1IP1,0.698445
RP11-796E2.4,0.6979262
NHLRC3,0.6977153
KIAA0100,0.6967305
ZNF281,0.6964141
CHD1L,0.6963283
GATAD1,0.6960685
ZNF493,0.6957669
SMC6,0.6947495
UNK,0.69424844
VRK3,0.69321024
TLR10,0.69303423
CNIH4,0.69295704
MCTP2,0.692443
LIPT1,0.6920327
TTC19,0.69186294
SYK,0.6917638
ARL11,0.6913491
PAAF1,0.6911939
SLC15A3,0.69110423
HS1BP3,0.6894591
SGPP1,0.6885728
FAM53B,0.68768805
MPG,0.68757343
CEP104,0.6867426
TCHP,0.68656075
PCGF6,0.68641657
PARP14,0.6861106
STAMBPL1,0.6860046
SLC25A32,0.68580157
RFC5,0.6852341
UBE2M,0.6851953
MFSD5,0.68499494
MFN2,0.68460697
TUBD1,0.68451786
COX16,0.6841769
STRIP1,0.684005
TSPAN2,0.68383247
ELL,0.6836347
SEPHS1,0.68360835
ZFP14,0.6830276
TMEM259,0.6826471
MLH3,0.68249154
LRRC14,0.682428
TNNI2,0.6805031
WDR45,0.680302
APOBEC3C,0.67790717
SPHK2,0.67776376
SH2B1,0.6774969
RPS17,0.67634875
ACAP3,0.6763441
NT5DC1,0.67631745
RNF145,0.6762069
ZBED5-AS1,0.6757716
RAB30-AS1,0.6756425
INO80,0.67554814
TCP11L2,0.67504305
CPSF6,0.67474276
OMA1,0.6743198
ZNF331,0.6741912
ECI1,0.67376983
SLC4A7,0.673754
ZSCAN16,0.6737265
RIF1,0.67364657
AC006129.2,0.6728498
SNX5,0.67148954
LUZP1,0.67067784
NUP153,0.6690854
EIF1AY,0.6687155
HLA-DQA2,0.66758454
HADHA,0.66738725
PHIP,0.66702294
ABI2,0.66654176
LTBP4,0.66630393
VPS45,0.66625047
GPBP1,0.6644873
FOSB,0.66373914
PRKCQ,0.6636849
FOXO1,0.66344535
RP1-39G22.7,0.6627351
BAG2,0.6625361
IFNG,0.6622943
C12orf75,0.66104496
RFFL,0.6601598
MAD2L1BP,0.65933836
CRNKL1,0.6590919
MTERFD1,0.657836
UNG,0.6573262
WDR82,0.6571152
UNC93B1,0.65593386
CHCHD1,0.6557613
ZMAT3,0.6552795
IQCB1,0.6551722
IGJ,0.6548846
NDUFAF7,0.65482616
RPSA,0.6546245
USP20,0.6544509
ZNF836,0.6538267
MRPL24,0.6532883
NELFCD,0.6528527
SREBF2,0.6526698
ROCK1,0.6526372
PADI4,0.6513187
KDM1B,0.6510401
PDCD4-AS1,0.65090513
MLH1,0.6508136
UFD1L,0.6507142
REEP3,0.650557
USP28,0.6504917
WAC,0.65005594
ZBTB48,0.64998883
PUM2,0.6497754
SESN3,0.6494761
FAM175B,0.6491672
HLA-DQB2,0.64809966
HAGHL,0.64764553
AFF3,0.6469664
MANBAL,0.6456893
DAPK3,0.64452
GABPB1,0.6441821
C9orf72,0.6423374
POLRMT,0.6405552
CARS2,0.6403983
ACTR1B,0.64024967
TASP1,0.6399867
MRPS36,0.63885707
TOM1L2,0.6384825
ALOX5,0.63845485
FHOD1,0.6384028
ACAD8,0.6383346
UMPS,0.63762534
TMEM165,0.63700217
KIAA0247,0.636732
KHSRP,0.63605183
CTDP1,0.63595045
DOK3,0.6336356
IFIT2,0.6327395
PAN3,0.6321932
YPEL1,0.63211083
BOD1L1,0.63210624
CDK17,0.6309715
UBE4B,0.630806
IRF2BPL,0.6304489
EIF2B4,0.63029397
RABEP2,0.63020766
C6orf203,0.6299981
TXNRD1,0.6291531
GPR108,0.6285864
PDCD7,0.6260013
BTN2A1,0.6254196
KCTD18,0.6252917
HSPBAP1,0.6249816
SNX12,0.62436455
IFNGR1,0.6240443
RC3H1,0.62356204
RASGEF1B,0.6232847
SYVN1,0.6226489
ANAPC4,0.6225333
GSR,0.6223899
POLR2H,0.6221128
ALKBH2,0.62154335
PTPRN2,0.62129474
DIS3,0.6210945
ENTPD4,0.6210909
DCAF6,0.6204603
EIF4E3,0.6199425
SUN1,0.6190525
CDK13,0.6189778
GNB2L1,0.6174412
POLR2D,0.61657655
MAP2K2,0.6164756
GGCX,0.61647075
BRAT1,0.616161
RPS15,0.6161411
PITPNA,0.6160036
ING1,0.615538
CCDC14,0.61539793
BAZ2B,0.6153731
ACOT13,0.61474985
NAALADL1,0.61429954
RRP15,0.6138854
ASAP1,0.6119112
FBXO4,0.61039466
PIM3,0.61034834
FCHO1,0.609738
TMEM5,0.60899246
STK40,0.60852116
CCDC88C,0.6079063
AC027763.2,0.6064262
PIGK,0.6063169
OFD1,0.60557336
FXYD7,0.60553426
MMGT1,0.60494816
ATP6V1C1,0.60436374
KLHDC2,0.6042621
SEPT6,0.6042006
YLPM1,0.60410005
KIAA0430,0.6040483
TOR1AIP2,0.6030424
CNOT3,0.6027566
ST3GAL2,0.60250604
MZB1,0.6017982
ZNF652,0.60045993
GAPVD1,0.59968334
SMARCA2,0.59941655
SCAF11,0.59941274
CPSF3,0.59925675
GMDS,0.59891623
CLPX,0.5989112
GEMIN6,0.5981822
FCHSD2,0.5978655
ELMOD3,0.5963363
DDA1,0.59619164
CAMK2D,0.59595174
SLC11A1,0.59445375
CTC-228N24.3,0.59239703
SMIM11,0.5919888
ABCB7,0.5919514
KCTD5,0.5912793
MPHOSPH9,0.5912256
KCNQ1OT1,0.5907663
STRBP,0.5903674
CA5B,0.59026515
PBX2,0.58968574
TOP1MT,0.5895862
RAP2C,0.5879491
WBP1L,0.5877485
NPRL3,0.5861195
TCERG1,0.5852485
SIL1,0.5851688
PPP5C,0.5848482
FAHD1,0.5827701
DPH7,0.582569
FBXO32,0.5821158
SNORD3D,0.5817704
DDX19A,0.58047396
C2orf69,0.580469
RIT1,0.5797586
PTTG1,0.5793666
CCDC126,0.5792319
TSR2,0.5790117
UHRF2,0.57816565
TP53I13,0.5777744
ATXN2,0.57517797
TBC1D5,0.57464904
DYNLT3,0.57339334
DENND3,0.5727159
TBK1,0.57269126
CPNE1,0.5724261
NME3,0.5719228
PHYH,0.5716577
KAT6B,0.57073605
POGZ,0.5706245
PUM1,0.5703653
PIBF1,0.57027173
SNRPN,0.5699735
STRADB,0.56637067
RPLP1,0.56556123
GLI4,0.56537354
RAB24,0.5651376
CD2BP2,0.5636001
SNRPA1,0.5632437
TRIP11,0.56122273
SP110,0.56094366
GRWD1,0.5608285
SYNJ2BP,0.56007946
GNPTAB,0.5597163
SMUG1,0.55884063
SMAGP,0.55861866
CHST2,0.5584873
ABR,0.5580587
RP11-277L2.3,0.5552292
NDRG3,0.55496097
XPNPEP3,0.55356425
LINC-PINT,0.5531947
SCAPER,0.55231386
TTC7A,0.55140805
SIN3A,0.5501765
TP53,0.54972225
TRMT6,0.54902667
MYC,0.54872364
BTBD1,0.5481737
ZNF32,0.54741853
DCAF10,0.5472119
ZNF83,0.54701823
LINC00936,0.5469806
ERAP2,0.54694164
MBNL1,0.54670215
KANSL2,0.54643553
KRBOX4,0.54602104
POR,0.5456704
KLHL20,0.545638
DNAJC10,0.54520965
TAPSAR1,0.5450978
ABCF2,0.5448248
NIFK,0.54476523
BMS1,0.5446734
ENDOV,0.5445445
ZRANB2,0.5442217
NT5C3A,0.5441834
CDK5RAP1,0.5436873
HIRIP3,0.5427488
KIAA1191,0.5410975
SLC25A37,0.5408216
TAF15,0.5405335
MIER1,0.5404512
RABEP1,0.54001766
NOC2L,0.5392622
IMMP2L,0.5390068
SIPA1L1,0.5379781
UTY,0.53782445
UQCRC2,0.53734577
ATG10,0.53717846
ARID2,0.5365373
EEF1A1,0.53637624
COLGALT1,0.53559405
TMEM129,0.53523254
DNAJC3,0.5351829
ARHGAP24,0.534794
RPL21,0.5343167
IFFO1,0.53250414
RAB8A,0.531831
CENPK,0.5309987
GSAP,0.5294071
EEFSEC,0.52865905
TOPORS,0.5278836
ZNF639,0.5278505
TGS1,0.52776176
YARS2,0.52770436
NMRK1,0.5263762
STAT6,0.52630687
GART,0.52581936
PMPCA,0.5244835
C3orf17,0.5237765
PPP1R2,0.52373576
SDHB,0.5234185
CES2,0.52224886
COQ2,0.521237
NELFA,0.5212178
ARID4B,0.5211022
MOCS2,0.5198311
