official gene symbol,scores
RPUSD2,1.4265494
B2M,1.4251847
C22orf29,1.4249244
STAM2,1.4242599
TOM1L2,1.4168086
NUCB2,1.413728
FLJ00104,1.4126958
MRI1,1.4100808
IKBKE,1.4098495
LIX1L,1.4093066
A2M-AS1,1.4076692
ZNF726,1.4059491
ZNF90,1.4045879
ITGA6,1.4041822
PPWD1,1.4004252
LDOC1,1.3977133
PTBP2,1.3942542
ZNF737,1.3938298
DENND2D,1.391991
ZNF773,1.3906591
TIGIT,1.3883729
LYAR,1.3861548
UBR3,1.3849102
DHCR7,1.3835266
NAP1L6,1.3825567
SLC7A1,1.380161
GS1-124K5.11,1.3773211
ACVR2B,1.376267
FAM153B,1.3752488
SLC25A42,1.3735372
FAM21B,1.3701699
TSPAN15,1.3691012
RP11-403I13.8,1.368229
CTD-3138B18.5,1.3657141
UTP15,1.364806
KLHL29,1.3613992
BCL2,1.3609835
ZNF347,1.3608019
OFD1,1.3596462
AES,1.3591143
CDK11B,1.3583974
CCDC163P,1.3580952
CREBZF,1.3576596
SNTB2,1.3526801
RP11-403A21.2,1.3495579
RP5-827C21.4,1.3456777
LAT,1.3439698
DPY19L2,1.3438087
ATM,1.3431717
RPS6KA5,1.3410993
SIMC1,1.3364992
SLC19A2,1.336076
COX10,1.3326077
CBR4,1.3322041
RP11-169D4.2,1.3314941
UTP14C,1.33088
UHMK1,1.3303399
MTRR,1.3287827
HIF1AN,1.3286041
ACOT4,1.3262208
PLCD1,1.3250631
TMEM181,1.3206618
RP13-270P17.1,1.3200272
RP11-124N14.3,1.3198053
LCLAT1,1.3174479
FGFR1OP,1.3172375
ADAMTS10,1.3150939
KCNJ14,1.3141712
PDRG1,1.3130503
AC018766.4,1.312179
KLHL20,1.3121268
CCDC102B,1.3106961
ARHGAP21,1.3059385
EDEM3,1.3025123
FAM65C,1.3023906
RP11-66B24.2,1.302008
NUFIP2,1.3004752
ZBTB25,1.299506
YTHDC2,1.2991831
RSRC1,1.2991152
MICAL3,1.298473
RP11-635N19.1,1.2980046
FBXL16,1.2979522
RP11-379K17.12,1.2964246
LINC00174,1.2938787
ALG11,1.2933701
LINC00176,1.2926525
AC093323.3,1.290507
APOBEC3D,1.2896795
PDCD11,1.2895894
CCHCR1,1.2893975
FAM201A,1.2882009
CLUH,1.2878428
ARHGAP25,1.2873887
CTA-445C9.15,1.2860577
CTB-129O4.1,1.285427
CHD3,1.2850609
TELO2,1.2823893
CTD-2228K2.5,1.2820086
FBXO33,1.2820048
LINC00623,1.2811128
RP11-799D4.4,1.2810388
PHF3,1.2806739
ANAPC2,1.2802901
RPLP1,1.2784623
HSD17B7,1.2778695
CISH,1.2739371
EFHD1,1.27331
ZNF626,1.2714185
C9orf38,1.2711132
ZNF559,1.269393
RP11-18H21.1,1.2682008
CD27,1.2636833
CRTC3,1.2627524
PAN3,1.2604908
SUPT3H,1.255228
ZNF721,1.254673
MTMR8,1.2545096
GATA3,1.2535611
ZMYND8,1.253508
KCTD11,1.25299
RBM41,1.252732
TOLLIP-AS1,1.252198
RP11-295P9.3,1.2517323
GTF2IRD2B,1.251597
RP1-151F17.2,1.2513199
PPP6R2,1.2502118
TTC21B,1.2487131
MSI2,1.2478832
HIRIP3,1.2473541
METTL5,1.2444402
C17orf100,1.2439084
LINC00649,1.2414488
TNRC6C,1.238271
TOX2,1.2378212
KIAA1683,1.2363052
KRBA1,1.2359405
ZNF587B,1.235296
RNF115,1.2351468
PCBD2,1.2347006
ERCC3,1.2332939
SCML4,1.2332562
RP11-314N13.3,1.2321938
CAAP1,1.2311573
ZNF121,1.2309315
SNTA1,1.2294127
SPATA7,1.2246476
NCDN,1.2236959
UQCC1,1.2223912
MORC2,1.2219563
CTD-2162K18.5,1.2204924
GALM,1.2195753
CYB5RL,1.2179385
ALDH18A1,1.2154365
KHK,1.2142643
TLK1,1.2141746
PNISR,1.2139294
NOC3L,1.212683
NBPF9,1.2117388
RPL35,1.2107053
RP11-504P24.8,1.2086813
STXBP4,1.2082146
SOAT1,1.2070422
SMAD4,1.2070417
TMEM120B,1.2056237
PHYKPL,1.205307
ZFP41,1.2051669
ANKRD36C,1.2026191
ZNF367,1.2025504
RP11-94L15.2,1.2021989
ACOT2,1.2016757
ZNF181,1.2015941
ZNF629,1.1996999
ARID4A,1.196694
CTD-2015H6.3,1.1957035
AIDA,1.1951032
CAMK2N1,1.1933323
TNFSF14,1.1889244
GTF2H3,1.1860193
FAM179B,1.1854967
AP4B1-AS1,1.185456
RP11-432I5.1,1.1837052
ARL4D,1.1819842
RP11-395B7.4,1.1808736
AC144652.1,1.1786826
ZNF426,1.1743765
CCDC122,1.172766
TBC1D22B,1.1724534
PTER,1.1724064
RP11-190C22.8,1.1712008
SLC9A9,1.1711557
CAMK4,1.1689457
ZNF707,1.1684691
AP5Z1,1.1680359
PMS1,1.1675259
BTG1,1.1656066
BRWD1,1.1655507
TCTN2,1.1637172
NDUFAF6,1.1624761
BRCA2,1.1621567
HIST1H3A,1.1614466
PAXBP1,1.1573853
AC009961.3,1.1566019
FLT3LG,1.1512116
ZNF630,1.1504824
FAM73A,1.150432
HAR1A,1.1496409
CCDC47,1.1494303
RP11-490O6.2,1.1483153
SNHG9,1.1482512
PPIL3,1.1473033
MAPK8IP3,1.1454945
STK39,1.1444968
ERAP2,1.1430061
VAC14,1.142165
MAN1A2,1.142089
FCHSD2,1.1412936
GAL3ST4,1.1383337
PASK,1.1362987
IL6ST,1.1346
RQCD1,1.131901
WDR5,1.1312809
RPL36A,1.1311767
CTB-152G17.6,1.1272528
ACOT13,1.1272265
LEPREL4,1.1239977
RP11-334C17.5,1.1221946
PRRT3,1.1214113
F5,1.1199833
SEC61A2,1.1164838
DRAXIN,1.1163472
ADO,1.1125914
LIAS,1.1112125
RPS17L,1.1102368
RP4-610C12.3,1.1099617
NOB1,1.1070409
PRR4,1.1025783
MORN3,1.101764
GPR155,1.0999442
HELB,1.099454
RP3-455J7.4,1.0990462
DCAF12,1.0987622
BAIAP3,1.0968938
ACRC,1.0961394
ELOVL6,1.0944687
NOL12,1.0932541
PGAP3,1.09205
ESF1,1.0907329
AC005523.2,1.0903709
NNT-AS1,1.0898315
RFFL,1.0891656
SPIN3,1.0891051
FIP1L1,1.0883669
RP11-112J3.16,1.0840454
AC023590.1,1.0827528
ETS2,1.0827023
ST6GALNAC1,1.082408
RAB2B,1.0807072
IZUMO4,1.0800118
SRFBP1,1.0795125
THRA,1.0790285
RP5-864K19.4,1.0790069
RP11-297N6.4,1.0758896
C14orf93,1.0754791
MCF2L-AS1,1.0750357
PGLYRP2,1.074055
AP003419.16,1.0734392
ZNF248,1.0727296
MTERFD3,1.0725429
PEX1,1.0721257
NLK,1.0720129
COQ3,1.0715508
RP4-800J21.3,1.0715251
GNAL,1.0712101
GLTSCR1L,1.0701255
FOXJ3,1.0691979
RGS14,1.0690358
FBXO21,1.068861
RNF216,1.0687621
EDRF1,1.0677962
MAPKAPK5,1.0669464
RP11-176H8.1,1.0638788
NOP14-AS1,1.0632362
DUSP14,1.0600967
PRRC2B,1.0597854
STAP2,1.0590663
POP5,1.0588688
HSPB11,1.0581374
SLC7A5,1.0580932
RP11-400F19.6,1.0573426
MEN1,1.0567608
ACBD5,1.0559608
SZT2,1.0556517
L3MBTL1,1.0555906
MAL,1.0533857
RP11-672L10.6,1.0532888
LRRC61,1.0500563
BCL11B,1.0486628
SAP30,1.0471057
PIF1,1.0465537
RHPN1,1.044842
RP11-353N4.4,1.0444261
B4GALT1,1.0439705
MXI1,1.0436699
NMT2,1.0435871
TUBE1,1.0416319
CNOT6L,1.0406799
ATAD3C,1.037697
NAA60-1,1.0344095
CXorf57,1.0338151
MCF2L,1.0330504
TMEM116,1.0320036
PEBP1,1.0304916
CTD-3184A7.4,1.0294516
SPG7,1.0291197
RAD54B,1.0290738
TMEM63B,1.028823
GMFB,1.0265111
AC013264.2,1.0256006
AC093388.3,1.0254542
RPL7,1.0254436
MIS12,1.0251827
AC109826.1,1.0237137
RNF14,1.0215539
APBA2,1.0214031
AAGAB,1.0212837
CHCHD1,1.0204908
GIT1,1.0198019
ZNF14,1.0188252
CSGALNACT1,1.0178629
PIK3R1,1.017745
FKTN,1.0161719
ALDH1B1,1.015485
CUL3,1.0145631
NHLRC1,1.0127164
PPP1R16A,1.0122763
SPIRE2,1.0102187
GOLGA4,1.0094861
RP11-446N19.1,1.009277
PARP10,1.0092537
FSTL1,1.0090877
IL11RA,1.0087934
NPDC1,1.0073974
ZWILCH,1.0065855
AC021860.1,1.0060914
LINC00969,1.0055734
HIC2,1.0045875
RPL37,1.0040405
RPP21,1.0016501
ABHD15,1.0015281
CREBRF,1.0009865
CACNA1C-AS2,1.0001308
AP001062.7,0.9990748
ZNF564,0.999011
IFITM1,0.9984559
RP11-111M22.2,0.9982888
RPA3-AS1,0.9976391
PM20D2,0.9974065
ETFDH,0.995988
FAM76A,0.9936078
ZNF557,0.9929698
FANCM,0.992786
SFSWAP,0.9915542
EEF1G,0.9909803
UBE3B,0.9892621
SWSAP1,0.9883217
MFHAS1,0.98412466
SLC9B1,0.9841131
RP5-894A10.2,0.9834068
C2CD2,0.98185706
TDP1,0.98050493
GPBP1,0.98043126
PPP3CC,0.97839457
MPHOSPH8,0.9782709
ENO2,0.9769169
ZBTB41,0.9760655
FUBP3,0.97589403
PSPH,0.97535604
TM7SF2,0.97396564
LLGL1,0.97389674
EHMT1,0.97333413
GMDS-AS1,0.97286975
OR2A1-AS1,0.9723439
ZSCAN12,0.972144
DNAH1,0.97191864
FCF1,0.9708153
C17orf89,0.97076523
HIST1H3D,0.9706905
NFE2L2,0.968531
AHI1,0.9627347
FOXP1,0.9620734
RP11-5C23.1,0.9615272
NFIA,0.9597943
SARDH,0.9590333
GYS1,0.9587806
PRKCH,0.95795226
CCDC82,0.95744973
RAB3A,0.9569568
ALAD,0.9566291
RP11-291B21.2,0.9555661
CENPB,0.95400095
TRNAU1AP,0.95365673
CTA-211A9.5,0.95198053
TIPARP,0.9516452
RP11-196G11.2,0.9511028
SFXN2,0.95053047
DOCK9-AS2,0.9485238
TOMM40,0.94794136
RP11-326C3.12,0.9479332
KIF20B,0.9471443
DBR1,0.9455361
CTD-2017D11.1,0.9430591
SMC2,0.94020736
ABCC5,0.939948
PMM2,0.93989044
TMEM80,0.93979675
EXOSC6,0.9397617
ZSCAN32,0.9386032
POLE,0.9379357
PPTC7,0.93706715
RP5-1180E21.5,0.93609875
GSTM2,0.9349955
XRCC6BP1,0.93391716
RPS5,0.93312424
ISCA2,0.93247145
CCBL1,0.93232757
RP11-108M9.6,0.9319163
SEMA4C,0.9316928
SLC39A14,0.93166846
ZBTB2,0.9316536
KAT6B,0.9315697
SAR1A,0.9304988
SETD6,0.92828923
FAHD1,0.92789763
CLUAP1,0.92686623
TESK2,0.9267498
MED16,0.92541075
CCDC78,0.92483586
LMOD3,0.92432016
TCEB3,0.9241676
TMIGD2,0.92379266
ZNF616,0.92370474
BRICD5,0.9234402
SYNE1,0.92302954
UTP23,0.92292225
RP11-258F1.1,0.92196417
CTD-2037K23.2,0.920512
AC092580.4,0.91943145
ERMP1,0.9169788
NNT,0.9167521
DCP1B,0.9165762
BBIP1,0.91646504
RP11-600F24.7,0.9164268
CCDC14,0.91608894
LGALS3BP,0.91598046
ZNF605,0.91595554
MTA3,0.915005
ZNF256,0.91460115
CTC-523E23.11,0.9130321
ZNF282,0.91279584
KIR2DL3,0.9122292
TCEANC2,0.91169953
TLR3,0.91145957
GLMN,0.91082126
ZDBF2,0.91015136
RP11-6J24.6,0.9095998
ASNSD1,0.90871954
TMEM143,0.9085396
OMG,0.9080782
SAMD3,0.9077239
MCOLN2,0.90717995
CCDC30,0.90641695
UPF1,0.9063609
SIAH2,0.9063266
ACAP1,0.9054156
MCFD2,0.9048063
DMTN,0.9044265
UBXN7-AS1,0.90436983
MAP3K4,0.9041845
LINC00342,0.90196085
ZNF519,0.9008721
ZFYVE20,0.90072715
RPL10A,0.8991175
OTUD3,0.89871925
ITFG1,0.89831424
FICD,0.8975996
RBM5,0.8973216
CDH1,0.89715254
CLECL1,0.8970347
ACACA,0.8965722
TPR,0.89643675
NDRG3,0.89586747
PECR,0.8951603
PERP,0.8944488
FAM216A,0.89434165
PPM1N,0.8936555
CTSF,0.8932642
ITPKB,0.8924208
CDKL3,0.89188886
RP11-559M23.1,0.891109
LINC00959,0.89085346
ARHGEF18,0.8895991
IGF2R,0.88958037
ZNF425,0.8892849
FAM172A,0.889125
ZNF837,0.8875063
PIGL,0.88744026
RAB12,0.8872738
C19orf44,0.8872227
RP11-290L1.3,0.88611096
POU5F2,0.8859552
RP1-317E23.3,0.88551664
NOL11,0.8855115
TRAPPC2,0.8852921
ZNF831,0.88438696
UXT-AS1,0.88244474
ITSN1,0.8806913
RP11-517P14.2,0.88054544
CACNA1C,0.88033074
ZNF558,0.8795939
RP11-803D5.4,0.8795395
PARK2,0.8793951
ZNF320,0.8786713
FBXL22,0.8784738
IRAK4,0.877838
ZNF614,0.8772998
CTU2,0.8771704
CTD-2017C7.1,0.8770949
MMP28,0.8769942
ADORA2A-AS1,0.8759187
RP11-44N11.2,0.87578106
PLXDC1,0.87530375
GTSE1,0.8749922
MIR3615,0.8744693
CD1E,0.874323
MCM3,0.8740877
LDLRAD4,0.8738429
FAM122C,0.87369454
CECR5-AS1,0.8730686
SOCS4,0.8728473
ACPL2,0.87235016
MAN1C1,0.87210226
VWA9,0.8716661
NR2C2AP,0.87150735
FAM228A,0.8710527
GNA11,0.8705765
RP11-302B13.5,0.8701338
YARS2,0.8697191
SPRTN,0.86941415
ARVCF,0.8693345
CRHBP,0.86889076
PSIP1,0.8686963
YTHDF1,0.8684592
TMEM254,0.86811
MYO5C,0.86778325
CDH20,0.8676221
DYX1C1,0.8667999
FANCI,0.8666881
RP11-805J14.5,0.8659751
RP11-1079K10.4,0.8656537
KRTAP5-AS1,0.8653123
PORCN,0.8652257
BBC3,0.8646952
ZFP14,0.86423004
RIT1,0.86402607
C12orf57,0.8623799
COL18A1,0.86237967
FBXW11,0.8618258
RP1-140A9.1,0.861344
GPR157,0.8610511
USP44,0.8608411
RP11-661A12.14,0.8608322
GSTT1,0.86063045
NDUFA5,0.86038804
ZNF208,0.85996276
KCNH3,0.85974044
CRYGS,0.8593717
AC195454.1,0.85882354
ZNF341,0.8587456
NDN,0.8586915
LIG4,0.85771644
MLLT6,0.85731673
EML4,0.8570268
SLC38A6,0.85697603
CCNY,0.85693306
MRPL30,0.8568583
ZFY,0.8554399
SLC2A1-AS1,0.8552836
RGP1,0.85516196
DCAF10,0.85509175
NPIPB6,0.8548357
TRAPPC6B,0.85439
RP11-401F2.3,0.85424113
RP11-388M20.6,0.8542341
TAS2R30,0.85377973
NRN1L,0.8535426
CYP4F35P,0.85316837
RP11-178L8.7,0.8526302
PLCH2,0.85188115
PDCD4-AS1,0.8515328
LRRC46,0.8511843
PSAT1,0.851108
CTB-113P19.5,0.8508455
LINC00562,0.8506725
ZNF791,0.8506709
C8orf88,0.8505428
RP11-111M22.3,0.85045445
RP5-1068E13.7,0.85032696
MGA,0.8501915
TRMT2B,0.84993255
JAK3,0.84986585
FAM47E,0.8498332
SUMO4,0.8494664
MYO16,0.8494047
GUCA1B,0.84934866
UBE2K,0.84849256
DNLZ,0.84813124
CKAP5,0.84793377
CHMP6,0.84755397
RP11-13P5.1,0.847197
HAS3,0.8468558
OGFOD1,0.8456097
U73166.2,0.84553796
C16orf62,0.84538496
TARBP1,0.8453838
CA13,0.8452396
KRT8,0.84322804
TTC30B,0.84265196
RLTPR,0.8425827
AC124944.3,0.8425634
TSPYL2,0.84246516
GAS2,0.8415214
RWDD3,0.84139323
SLC10A1,0.84115916
CTAGE9,0.8409877
ARHGEF4,0.840056
CTD-2006K23.2,0.8398252
ZNF70,0.8397438
GLTPD1,0.8393788
SYCE1L,0.839305
HELLS,0.8391635
STX16,0.83897185
GS1-114I9.1,0.8389192
CD6,0.83845586
MCM6,0.8382454
MRPL19,0.83813727
ITM2A,0.83807194
RP4-548D19.3,0.8379515
PAQR7,0.8379345
AC009501.4,0.8378714
AC083843.2,0.8369512
ZNF501,0.83526057
PRR19,0.83453476
TSC22D2,0.8342281
FABP5,0.83395964
AC093642.3,0.8332578
SCGB1B2P,0.8329074
HIST1H2BH,0.83261836
KCNH2,0.83232254
GPR126,0.8321657
GPR82,0.8314824
PLEKHH2,0.83129096
EGLN3,0.83052105
SCARF2,0.8304877
RP3-486I3.7,0.83023417
CTC-444N24.11,0.82991815
GS1-393G12.14,0.8299101
NSUN4,0.82984734
RP11-477N3.1,0.82931054
CACNA1C-AS1,0.82873696
NCKAP1,0.82858133
CLPP,0.82795835
RPS8,0.82766825
DGKZ,0.82732385
CMTM4,0.8271411
RP11-77H9.2,0.82712907
TSPAN7,0.8265738
CYP3A5,0.82654387
DSEL,0.8263759
RP5-1042K10.10,0.82491016
KLHL21,0.8238176
PDZD8,0.82344276
RP11-643M14.1,0.8230571
ZBTB37,0.82237566
CD99L2,0.82207716
BEX5,0.8218948
ZNF547,0.8214158
SGK223,0.8212801
CTB-31O20.2,0.82086724
PRR7-AS1,0.8206905
CTD-2227I18.1,0.82059735
UNC119B,0.8205643
AARSD1,0.8201994
SNAP47,0.8199167
EZH1,0.8194499
C2orf69,0.8193068
MAMSTR,0.8192189
POLR1E,0.8187712
AL136376.1,0.81870335
EIF4A3,0.8186412
C1orf216,0.81761104
OTUD7A,0.8169954
SPATA5,0.8166314
ADHFE1,0.81531453
ALDOC,0.81470865
DHX40,0.8145942
RP11-83A24.2,0.8145628
GRAP,0.81438005
PPP2R1B,0.8139728
NEUROD2,0.8137651
BAZ2A,0.8135034
MYB,0.8132
RP11-326C3.2,0.8128999
SPDYA,0.81281483
MCM3AP,0.812199
AC074138.3,0.8118246
STXBP3,0.8118129
JMJD7-PLA2G4B,0.8117959
HARS2,0.81174105
DNMT3A,0.81145406
LIPC,0.81053466
KIAA1430,0.81044364
OSGEPL1,0.8104135
VIL1,0.8093318
BLZF1,0.8089379
TMEM234,0.8087368
PPAP2A,0.8071724
RASSF6,0.8068005
PTOV1-AS1,0.80591565
FXN,0.8058976
NAA16,0.8056957
SMTN,0.8049922
AL592183.1,0.80498004
HINT1,0.804601
LINC00299,0.8045072
MAML3,0.8044751
FAM47E-STBD1-1,0.80357933
SLC14A2,0.8029914
PAFAH2,0.8025736
COX6B2,0.80218935
ITSN2,0.8013175
PGBD3,0.8012454
PGM2L1,0.7990556
SHROOM1,0.7986241
RP11-137H2.4,0.79836094
CTD-2186M15.3,0.79835033
CNOT3,0.7977007
CCDC136,0.79646313
ZNF384,0.79624945
FBXO36,0.7961784
B3GNT4,0.79617465
PIFO,0.79584527
RP11-429J17.2,0.7954761
CTD-2083E4.6,0.79544646
GPR55,0.79442465
B3GNT9,0.79409355
PCSK4,0.79344225
POLE2,0.79323393
KCNQ5,0.79306227
ABAT,0.79286176
GSTM3,0.792104
OOEP,0.7914623
WDR44,0.79115194
CCDC66,0.7901079
CTD-3064H18.1,0.7900986
H1FX-AS1,0.7899531
ERICH1,0.78978235
PARP11,0.7894579
RP11-274B21.10,0.7891929
LINC01004,0.7879071
PPIP5K1,0.7867076
RNF38,0.7865547
CXCR6,0.786157
ALS2CR12,0.7860196
PPRC1,0.78591305
CTD-2210P24.4,0.78523433
RP11-279F6.3,0.7849822
CABP4,0.78470486
DUS4L,0.78451794
RP1-3J17.3,0.7824006
UNC45B,0.7822484
GPD1L,0.7820158
NIPSNAP3B,0.782011
ACSL6,0.7819273
TBCK,0.7818629
LINC00861,0.78181875
BNIP3,0.7817236
PLXNA1,0.7815135
RP11-755F10.1,0.78100187
USP42,0.7806438
MLLT4,0.78062594
R3HDM2,0.78004676
AC007228.5,0.7798036
POLR1C,0.7795949
CCNF,0.77955663
CIB2,0.7791679
RP4-549L20.3,0.7789929
RP11-10K16.1,0.7787345
RP11-464F9.20,0.77845955
DCUN1D3,0.77844626
ZFP37,0.7783276
CAMSAP1,0.77776307
CTD-2260A17.1,0.77748466
CYB561D1,0.7766164
GIPR,0.7757943
PRKAR2A-AS1,0.7754644
MICALL1,0.77530587
RPL22,0.7751512
CYTH3,0.77496094
RTKN2,0.77436674
CPA5,0.77432555
MED20,0.77396107
AC123768.4,0.7739134
TPT1-AS1,0.773519
DARS2,0.77292264
CASK,0.7725451
TACR2,0.772037
CTD-2020K17.4,0.77190727
LXN,0.77128166
TMEM25,0.7712106
DTX3L,0.77095664
PRR5,0.77029413
MEPCE,0.77024955
LINC01136,0.76964146
EPPK1,0.76796126
TATDN1,0.7670326
GIPC1,0.7666624
CENPK,0.76665264
RP11-196G18.24,0.766026
LINC00880,0.7659563
HPCAL4,0.76595247
CNRIP1,0.7651184
FSCN1,0.7649014
SGSH,0.7647471
PPP1R35,0.7642144
TNRC6A,0.7637638
AHCYL2,0.7633245
SLC16A10,0.76319915
AL645728.1,0.7629909
RP5-1057J7.6,0.7620762
RP1-244F24.1,0.7617666
KAT2A,0.7614375
TUBGCP5,0.76076466
U2SURP,0.76002085
RP1-20N2.6,0.75978875
UBE2S,0.7585234
C6orf99,0.75797504
RP11-206L10.2,0.7574449
ZSWIM6,0.757193
GPN3,0.7563428
CYB561D2,0.7549819
C14orf182,0.7547611
CFL2,0.75469637
AGL,0.7543945
ENOSF1,0.75269896
ZNF43,0.75243646
SGSM1,0.75220203
PIP4K2C,0.75163656
MT-ND4,0.750857
CTD-2162K18.4,0.75059277
ZNF585B,0.7500992
SH3BP5-AS1,0.74856514
CTC-425F1.4,0.7476444
RP11-134G8.7,0.7473942
CDC23,0.7472638
METTL15,0.74710053
FHIT,0.74690557
TMEM138,0.74527824
RP11-773D16.1,0.7452766
AE000662.92,0.7447663
CLK2,0.74456185
ZNF654,0.74427915
AC022498.1,0.7441151
AC145212.1,0.74362874
HSPG2,0.7434174
AC074183.4,0.74334514
LSS,0.7428297
SYP,0.74259657
SNORA40-1,0.741615
ZNF331,0.7415398
AL590452.1,0.73979753
DONSON,0.7397907
LL22NC03-2H8.5,0.7393502
RP11-658F2.8,0.7373875
KLRB1,0.73699075
STK35,0.736393
NOM1,0.73598313
MAST4,0.73595434
GS1-251I9.4,0.73554677
RP11-89F3.2,0.7353363
CLIC5,0.7332061
TPK1,0.7329061
ADD3,0.7328733
TMEM33,0.7326671
PPT2-EGFL8,0.73178107
BLOC1S4,0.73104906
RBBP5,0.73072237
RP11-324I22.4,0.72983694
OSCP1,0.72982997
C3orf33,0.7289664
ZXDA,0.7287552
MPHOSPH10,0.72871864
DHX36,0.72860146
AP4B1,0.7283096
SENP8,0.72827166
CTB-113I20.2,0.7280501
MARCH9,0.72788286
SYNGAP1,0.7272233
GSTO2,0.72720575
POFUT2,0.7269458
NCAM1,0.726874
ZNF575,0.7266208
CTC-454I21.3,0.7258325
RP11-553L6.2,0.72457784
TLDC2,0.72402316
AC016831.7,0.7237863
EPB41,0.7236267
PRDX2,0.7224163
RP11-1100L3.8,0.72211957
PHF12,0.7217714
CTD-2047H16.4,0.72135836
MZT2B,0.7209185
GABPB1,0.7198157
RP11-424N24.2,0.71973616
MYLK,0.71964586
ANKRD49,0.7195225
DEXI,0.7184514
AMN,0.7183451
RNF165,0.71825963
ZMYM6NB,0.7175855
ZNF329,0.7175556
CUZD1,0.7174715
MIR378D2,0.716849
MTPAP,0.71670395
RP11-611L7.1,0.71659356
AC131056.3,0.71657735
DDX46,0.7161091
GPR63,0.7156803
LRRC16A,0.71529037
