Gene 1,Gene 2,Weight,Network group,Network
NRXN1,DGKB,0.006069502,Co-expression,Bild-Nevins-2006 B
NRXN1,ELAVL2,0.008843454,Co-expression,Bild-Nevins-2006 B
NRXN1,NLGN1,0.007290186,Co-expression,Bild-Nevins-2006 B
CADPS,GRIK4,0.014142897,Co-expression,Smirnov-Cheung-2009
SH2D2A,NLGN1,0.015259426,Co-expression,Smirnov-Cheung-2009
ELMO1,GRIK4,0.006885945,Co-expression,Smirnov-Cheung-2009
CLDN1,KHDRBS3,0.012977066,Co-expression,Smirnov-Cheung-2009
ZBTB20,UNC5C,0.025457986,Co-localization,Johnson-Shoemaker-2003
ELAVL2,CELF4,0.016716307,Co-localization,Johnson-Shoemaker-2003
ELAVL2,OPCML,0.017372657,Co-localization,Johnson-Shoemaker-2003
DOCK4,GRIK4,0.010188852,Co-localization,Johnson-Shoemaker-2003
NLGN1,ELAVL2,0.01661043,Co-localization,Johnson-Shoemaker-2003
NTM,UNC5C,0.00674604,Co-localization,Johnson-Shoemaker-2003
NTM,DOCK4,0.002651848,Co-localization,Johnson-Shoemaker-2003
DCC,DOCK4,0.010067507,Co-localization,Johnson-Shoemaker-2003
DCC,KHDRBS3,0.022335578,Co-localization,Johnson-Shoemaker-2003
NTN1,NRP2,0.015412049,Co-localization,Johnson-Shoemaker-2003
KCNQ3,NTM,0.00557468,Co-localization,Johnson-Shoemaker-2003
NLGN3,NTM,0.006962472,Co-localization,Johnson-Shoemaker-2003
NRXN1,ELAVL2,0.012439673,Co-localization,Johnson-Shoemaker-2003
NRXN1,NRXN2,0.024914535,Co-localization,Johnson-Shoemaker-2003
CELF4,HS3ST4,0.000218389,Genetic Interactions,Lin-Smith-2010
CPNE4,HS3ST4,0.000172757,Genetic Interactions,Lin-Smith-2010
CPNE4,CELF4,0.000285401,Genetic Interactions,Lin-Smith-2010
CPNE4,DGKB,0.000360377,Genetic Interactions,Lin-Smith-2010
CPNE4,NEUROD6,0.000802995,Genetic Interactions,Lin-Smith-2010
GRIK4,SHISA6,0.000784981,Genetic Interactions,Lin-Smith-2010
UNC5C,SHISA6,0.000357745,Genetic Interactions,Lin-Smith-2010
TRHDE,HS3ST4,0.000238259,Genetic Interactions,Lin-Smith-2010
TRHDE,CPNE4,0.000311367,Genetic Interactions,Lin-Smith-2010
TRHDE,UNC5C,0.000336573,Genetic Interactions,Lin-Smith-2010
OPCML,SHISA6,0.000296117,Genetic Interactions,Lin-Smith-2010
OPCML,HS3ST4,0.000154572,Genetic Interactions,Lin-Smith-2010
OPCML,DGKB,0.000322443,Genetic Interactions,Lin-Smith-2010
OPCML,CPNE4,0.000202001,Genetic Interactions,Lin-Smith-2010
OPCML,UNC5C,0.000218354,Genetic Interactions,Lin-Smith-2010
TRPS1,HS3ST4,0.000322209,Genetic Interactions,Lin-Smith-2010
TRPS1,CPNE4,0.000421077,Genetic Interactions,Lin-Smith-2010
ZBTB20,HS3ST4,0.000165473,Genetic Interactions,Lin-Smith-2010
ZBTB20,CELF4,0.000273368,Genetic Interactions,Lin-Smith-2010
ZBTB20,UNC5C,0.000233753,Genetic Interactions,Lin-Smith-2010
KCNQ5,SHISA6,0.000514587,Genetic Interactions,Lin-Smith-2010
KCNQ5,CPNE4,0.000351035,Genetic Interactions,Lin-Smith-2010
KCNQ5,UNC5C,0.000379452,Genetic Interactions,Lin-Smith-2010
KCNQ5,TRHDE,0.000484132,Genetic Interactions,Lin-Smith-2010
KCNQ5,OPCML,0.000314084,Genetic Interactions,Lin-Smith-2010
ELAVL2,FAM19A1,0.001861126,Genetic Interactions,Lin-Smith-2010
ELAVL2,UNC5C,0.000698744,Genetic Interactions,Lin-Smith-2010
ELAVL2,KCNQ5,0.001005085,Genetic Interactions,Lin-Smith-2010
NRXN3,HS3ST4,0.000163235,Genetic Interactions,Lin-Smith-2010
NRXN3,CPNE4,0.000213323,Genetic Interactions,Lin-Smith-2010
NRXN3,UNC5C,0.000230592,Genetic Interactions,Lin-Smith-2010
NRXN3,TRHDE,0.000294206,Genetic Interactions,Lin-Smith-2010
NRXN3,OPCML,0.000190868,Genetic Interactions,Lin-Smith-2010
NRXN3,TRPS1,0.000397869,Genetic Interactions,Lin-Smith-2010
DOCK4,FAM19A1,0.001148616,Genetic Interactions,Lin-Smith-2010
DOCK4,NRXN3,0.000376954,Genetic Interactions,Lin-Smith-2010
CACNA1C,SHISA6,0.000286078,Genetic Interactions,Lin-Smith-2010
CACNA1C,CELF4,0.000246702,Genetic Interactions,Lin-Smith-2010
CACNA1C,CPNE4,0.000195153,Genetic Interactions,Lin-Smith-2010
CACNA1C,OPCML,0.000174611,Genetic Interactions,Lin-Smith-2010
CACNA1C,TRPS1,0.000363981,Genetic Interactions,Lin-Smith-2010
CACNA1C,NRXN3,0.000184397,Genetic Interactions,Lin-Smith-2010
CADPS,HS3ST4,0.000135485,Genetic Interactions,Lin-Smith-2010
CADPS,CELF4,0.000223827,Genetic Interactions,Lin-Smith-2010
CADPS,DGKB,0.000282628,Genetic Interactions,Lin-Smith-2010
CADPS,NEUROD6,0.000629753,Genetic Interactions,Lin-Smith-2010
CADPS,UNC5C,0.000191392,Genetic Interactions,Lin-Smith-2010
CADPS,TRHDE,0.000244191,Genetic Interactions,Lin-Smith-2010
CADPS,OPCML,0.000158421,Genetic Interactions,Lin-Smith-2010
CADPS,KCNQ5,0.000275301,Genetic Interactions,Lin-Smith-2010
CADPS,NRXN3,0.000167299,Genetic Interactions,Lin-Smith-2010
CADPS,DOCK4,0.000312873,Genetic Interactions,Lin-Smith-2010
CADPS,CACNA1C,0.00015305,Genetic Interactions,Lin-Smith-2010
KHDRBS3,HS3ST4,0.000239838,Genetic Interactions,Lin-Smith-2010
KHDRBS3,CPNE4,0.000313431,Genetic Interactions,Lin-Smith-2010
KHDRBS3,ZBTB20,0.000300216,Genetic Interactions,Lin-Smith-2010
KHDRBS3,CADPS,0.00024581,Genetic Interactions,Lin-Smith-2010
NLGN1,FAM19A1,0.000799188,Genetic Interactions,Lin-Smith-2010
NLGN1,HS3ST4,0.000212403,Genetic Interactions,Lin-Smith-2010
NLGN1,UNC5C,0.000300049,Genetic Interactions,Lin-Smith-2010
NLGN1,OPCML,0.00024836,Genetic Interactions,Lin-Smith-2010
NLGN1,TRPS1,0.000517712,Genetic Interactions,Lin-Smith-2010
NLGN1,NRXN3,0.000262279,Genetic Interactions,Lin-Smith-2010
NLGN1,CACNA1C,0.00023994,Genetic Interactions,Lin-Smith-2010
NRP2,HS3ST4,0.000163858,Genetic Interactions,Lin-Smith-2010
NRP2,CELF4,0.000270701,Genetic Interactions,Lin-Smith-2010
NRP2,UNC5C,0.000231472,Genetic Interactions,Lin-Smith-2010
NRP2,ZBTB20,0.000205109,Genetic Interactions,Lin-Smith-2010
NRP2,ELAVL2,0.00061312,Genetic Interactions,Lin-Smith-2010
NRP2,NRXN3,0.000202335,Genetic Interactions,Lin-Smith-2010
NRP2,CACNA1C,0.000185101,Genetic Interactions,Lin-Smith-2010
NRP2,CADPS,0.000167938,Genetic Interactions,Lin-Smith-2010
NRP2,KHDRBS3,0.000297287,Genetic Interactions,Lin-Smith-2010
NRP2,NLGN1,0.000263281,Genetic Interactions,Lin-Smith-2010
DCC,SHISA6,0.000299352,Genetic Interactions,Lin-Smith-2010
DCC,HS3ST4,0.000156261,Genetic Interactions,Lin-Smith-2010
DCC,DGKB,0.000325966,Genetic Interactions,Lin-Smith-2010
DCC,UNC5C,0.00022074,Genetic Interactions,Lin-Smith-2010
DCC,OPCML,0.000182713,Genetic Interactions,Lin-Smith-2010
DCC,ZBTB20,0.000195599,Genetic Interactions,Lin-Smith-2010
DCC,DOCK4,0.000360849,Genetic Interactions,Lin-Smith-2010
DCC,CACNA1C,0.000176519,Genetic Interactions,Lin-Smith-2010
DCC,CADPS,0.000160152,Genetic Interactions,Lin-Smith-2010
DCC,KHDRBS3,0.000283503,Genetic Interactions,Lin-Smith-2010
DCC,NLGN1,0.000251073,Genetic Interactions,Lin-Smith-2010
DCC,NRP2,0.00019369,Genetic Interactions,Lin-Smith-2010
PRKCA,SHISA6,0.000465407,Genetic Interactions,Lin-Smith-2010
PRKCA,HS3ST4,0.000242941,Genetic Interactions,Lin-Smith-2010
PRKCA,TRHDE,0.000437863,Genetic Interactions,Lin-Smith-2010
PRKCA,OPCML,0.000284067,Genetic Interactions,Lin-Smith-2010
PRKCA,CADPS,0.00024899,Genetic Interactions,Lin-Smith-2010
PRKCA,NLGN1,0.000390347,Genetic Interactions,Lin-Smith-2010
PRKCA,NRP2,0.000301133,Genetic Interactions,Lin-Smith-2010
NECTIN3,UNC5C,0.000394712,Genetic Interactions,Lin-Smith-2010
NECTIN3,KCNQ5,0.00056776,Genetic Interactions,Lin-Smith-2010
NECTIN3,NRXN3,0.000345026,Genetic Interactions,Lin-Smith-2010
NECTIN3,DOCK4,0.000645247,Genetic Interactions,Lin-Smith-2010
NECTIN3,NRP2,0.000346344,Genetic Interactions,Lin-Smith-2010
CLIP1,DGKB,0.000546386,Genetic Interactions,Lin-Smith-2010
CLIP1,CPNE4,0.000342296,Genetic Interactions,Lin-Smith-2010
CLIP1,UNC5C,0.000370005,Genetic Interactions,Lin-Smith-2010
CLIP1,OPCML,0.000306265,Genetic Interactions,Lin-Smith-2010
CLIP1,ZBTB20,0.000327864,Genetic Interactions,Lin-Smith-2010
CLIP1,KCNQ5,0.000532222,Genetic Interactions,Lin-Smith-2010
CLIP1,ELAVL2,0.000980064,Genetic Interactions,Lin-Smith-2010
CLIP1,CADPS,0.000268447,Genetic Interactions,Lin-Smith-2010
CLIP1,KHDRBS3,0.000475209,Genetic Interactions,Lin-Smith-2010
CLIP1,PRKCA,0.000481357,Genetic Interactions,Lin-Smith-2010
SH2D2A,DGKB,0.001140115,Genetic Interactions,Lin-Smith-2010
SH2D2A,CPNE4,0.00071425,Genetic Interactions,Lin-Smith-2010
SH2D2A,NLGN1,0.000878166,Genetic Interactions,Lin-Smith-2010
NECTIN1,TRHDE,0.000674955,Genetic Interactions,Lin-Smith-2010
NECTIN1,CACNA1C,0.000423037,Genetic Interactions,Lin-Smith-2010
NECTIN1,NLGN1,0.00060171,Genetic Interactions,Lin-Smith-2010
NECTIN1,DCC,0.000442666,Genetic Interactions,Lin-Smith-2010
NTN1,GRIK4,0.001547888,Genetic Interactions,Lin-Smith-2010
NTN1,OPCML,0.000583907,Genetic Interactions,Lin-Smith-2010
NTN1,KHDRBS3,0.000906006,Genetic Interactions,Lin-Smith-2010
NTN1,NLGN1,0.000802369,Genetic Interactions,Lin-Smith-2010
NTN1,DCC,0.000590286,Genetic Interactions,Lin-Smith-2010
NRXN2,SHISA6,0.001130182,Genetic Interactions,Lin-Smith-2010
NRXN2,DGKB,0.001230661,Genetic Interactions,Lin-Smith-2010
NRXN2,CPNE4,0.000770974,Genetic Interactions,Lin-Smith-2010
NRXN2,NTN1,0.002228583,Genetic Interactions,Lin-Smith-2010
MAK,TRHDE,0.000840937,Genetic Interactions,Lin-Smith-2010
MAK,NLGN1,0.00074968,Genetic Interactions,Lin-Smith-2010
MAK,DCC,0.000551524,Genetic Interactions,Lin-Smith-2010
MAK,CLIP1,0.000924469,Genetic Interactions,Lin-Smith-2010
ELMO1,NRXN3,0.000513007,Genetic Interactions,Lin-Smith-2010
CALR,NRP2,0.000794048,Genetic Interactions,Lin-Smith-2010
KCNQ3,CELF4,0.000506184,Genetic Interactions,Lin-Smith-2010
KCNQ3,CPNE4,0.000400416,Genetic Interactions,Lin-Smith-2010
KCNQ3,ZBTB20,0.000383534,Genetic Interactions,Lin-Smith-2010
KCNQ3,CACNA1C,0.000346121,Genetic Interactions,Lin-Smith-2010
KCNQ3,NLGN1,0.000492309,Genetic Interactions,Lin-Smith-2010
UNC5A,CELF4,0.000487657,Genetic Interactions,Lin-Smith-2010
UNC5A,NEUROD6,0.001372056,Genetic Interactions,Lin-Smith-2010
UNC5A,ZBTB20,0.000369496,Genetic Interactions,Lin-Smith-2010
UNC5A,CLIP1,0.000584872,Genetic Interactions,Lin-Smith-2010
UNC5A,NRXN2,0.001317343,Genetic Interactions,Lin-Smith-2010
NECTIN2,HS3ST4,0.000465888,Genetic Interactions,Lin-Smith-2010
NECTIN2,OPCML,0.000544755,Genetic Interactions,Lin-Smith-2010
RAB4A,CLIP1,0.000849896,Genetic Interactions,Lin-Smith-2010
PTPRM,HS3ST4,0.000154888,Genetic Interactions,Lin-Smith-2010
PTPRM,RNF182,0.00074208,Genetic Interactions,Lin-Smith-2010
PTPRM,CPNE4,0.000202415,Genetic Interactions,Lin-Smith-2010
PTPRM,GRIK4,0.000480103,Genetic Interactions,Lin-Smith-2010
PTPRM,TRHDE,0.000279162,Genetic Interactions,Lin-Smith-2010
PTPRM,TRPS1,0.000377525,Genetic Interactions,Lin-Smith-2010
PTPRM,ZBTB20,0.000193881,Genetic Interactions,Lin-Smith-2010
PTPRM,KCNQ5,0.000314727,Genetic Interactions,Lin-Smith-2010
PTPRM,ELAVL2,0.000579556,Genetic Interactions,Lin-Smith-2010
PTPRM,NRXN3,0.000191258,Genetic Interactions,Lin-Smith-2010
PTPRM,CACNA1C,0.000174968,Genetic Interactions,Lin-Smith-2010
PTPRM,CADPS,0.000158745,Genetic Interactions,Lin-Smith-2010
PTPRM,KHDRBS3,0.000281013,Genetic Interactions,Lin-Smith-2010
PTPRM,NLGN1,0.000248868,Genetic Interactions,Lin-Smith-2010
PTPRM,NECTIN3,0.000327384,Genetic Interactions,Lin-Smith-2010
PTPRM,CLIP1,0.000306892,Genetic Interactions,Lin-Smith-2010
PTPRM,NECTIN1,0.000438778,Genetic Interactions,Lin-Smith-2010
PTPRM,MAK,0.00054668,Genetic Interactions,Lin-Smith-2010
PTPRM,KCNQ3,0.000359001,Genetic Interactions,Lin-Smith-2010
PTPRM,RAB4A,0.000502582,Genetic Interactions,Lin-Smith-2010
CACNB3,KHDRBS3,0.00159797,Genetic Interactions,Lin-Smith-2010
CACNB3,NRP2,0.00109174,Genetic Interactions,Lin-Smith-2010
CACNB3,UNC5A,0.001966729,Genetic Interactions,Lin-Smith-2010
CLDN1,OPCML,0.000599943,Genetic Interactions,Lin-Smith-2010
CLDN1,DOCK4,0.001184858,Genetic Interactions,Lin-Smith-2010
CLDN1,NRP2,0.000635987,Genetic Interactions,Lin-Smith-2010
NLGN3,KCNQ3,0.003420012,Genetic Interactions,Lin-Smith-2010
ATP6V0C,TRHDE,0.000920928,Genetic Interactions,Lin-Smith-2010
ATP6V0C,KCNQ5,0.001038253,Genetic Interactions,Lin-Smith-2010
ATP6V0C,CLDN1,0.001983204,Genetic Interactions,Lin-Smith-2010
PIP5K1A,TRHDE,0.000534492,Genetic Interactions,Lin-Smith-2010
PIP5K1A,CACNA1C,0.000334999,Genetic Interactions,Lin-Smith-2010
PIP5K1A,PRKCA,0.000544995,Genetic Interactions,Lin-Smith-2010
PIP5K1A,NTN1,0.001120252,Genetic Interactions,Lin-Smith-2010
PIP5K1A,RAB4A,0.000962258,Genetic Interactions,Lin-Smith-2010
DCC,UNC5C,0.2657594,Pathway,NCI_NATURE
NECTIN1,NECTIN3,0.26659146,Pathway,NCI_NATURE
NTN1,UNC5C,0.24735993,Pathway,NCI_NATURE
NTN1,DCC,0.04885092,Pathway,NCI_NATURE
ELMO1,DCC,0.06873059,Pathway,NCI_NATURE
ELMO1,NTN1,0.06397213,Pathway,NCI_NATURE
UNC5A,DCC,0.18979076,Pathway,NCI_NATURE
UNC5A,NTN1,0.17665087,Pathway,NCI_NATURE
NECTIN2,NECTIN3,0.16499773,Pathway,NCI_NATURE
RAB4A,PRKCA,0.40665072,Pathway,NCI_NATURE
PTPRM,NECTIN3,0.3236818,Pathway,NCI_NATURE
CLDN1,NECTIN3,0.3147645,Pathway,NCI_NATURE
DCC,UNC5C,0.2266258,Pathway,Wu-Stein-2010
NECTIN1,NECTIN3,0.06562738,Pathway,Wu-Stein-2010
NTN1,UNC5C,0.31001958,Pathway,Wu-Stein-2010
NTN1,DCC,0.06320947,Pathway,Wu-Stein-2010
NRXN2,NLGN1,0.70710677,Pathway,Wu-Stein-2010
NLGN2,NRXN2,0.70710677,Pathway,Wu-Stein-2010
UNC5A,DCC,0.2266258,Pathway,Wu-Stein-2010
UNC5A,NTN1,0.31001958,Pathway,Wu-Stein-2010
NECTIN2,NECTIN3,0.10313355,Pathway,Wu-Stein-2010
PTPRM,NECTIN3,0.28272453,Pathway,Wu-Stein-2010
CLDN1,NECTIN3,0.16617694,Pathway,Wu-Stein-2010
PRKCA,CACNA1C,0.03839487,Pathway,IMID
NTM,OPCML,0.60110253,Physical Interactions,Huttlin-Gygi-2015
CLIP1,CADPS,1,Physical Interactions,Huttlin-Gygi-2015
SH2D2A,PEAK1,0.49002042,Physical Interactions,Huttlin-Gygi-2015
NECTIN1,NECTIN3,0.3131781,Physical Interactions,Huttlin-Gygi-2015
MAK,NECTIN3,0.43088198,Physical Interactions,Huttlin-Gygi-2015
ELMO1,DOCK4,0.36500296,Physical Interactions,Huttlin-Gygi-2015
CALR,NTM,0.33164853,Physical Interactions,Huttlin-Gygi-2015
NECTIN2,NECTIN3,0.13871634,Physical Interactions,Huttlin-Gygi-2015
PIP5K1A,NRXN3,0.24459,Physical Interactions,Huttlin-Gygi-2015
NLGN1,NRXN3,0.32293227,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES
NECTIN1,NECTIN3,0.21175808,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES
NTN1,DCC,0.11282321,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES
NRXN2,NLGN1,0.25850663,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES
KCNQ3,KCNQ5,0.67421424,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES
NLGN2,NRXN3,0.32293227,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES
NLGN2,NRXN2,0.25850663,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES
UNC5A,NTN1,0.70721394,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES
NECTIN2,NECTIN3,0.20133944,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES
CACNB3,CACNA1C,0.2603935,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES
NLGN3,NRXN3,0.045656454,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES
NRXN1,NLGN1,0.1208259,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES
NRXN1,NLGN2,0.1208259,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES
NRXN1,NLGN3,0.017082475,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES
ATP6V0C,RNF182,0.7569817,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES
NLGN1,NRXN3,0.2900234,Physical Interactions,IREF-BIOGRID
NECTIN1,NECTIN3,0.2315872,Physical Interactions,IREF-BIOGRID
NTN1,DCC,0.14778948,Physical Interactions,IREF-BIOGRID
NRXN2,NLGN1,0.26874775,Physical Interactions,IREF-BIOGRID
KCNQ3,KCNQ5,0.7190307,Physical Interactions,IREF-BIOGRID
NLGN2,NRXN3,0.2900234,Physical Interactions,IREF-BIOGRID
NLGN2,NRXN2,0.26874775,Physical Interactions,IREF-BIOGRID
UNC5A,NTN1,0.6642605,Physical Interactions,IREF-BIOGRID
NECTIN2,NECTIN3,0.07154838,Physical Interactions,IREF-BIOGRID
CACNB3,CACNA1C,0.29911718,Physical Interactions,IREF-BIOGRID
NLGN3,NRXN3,0.29926524,Physical Interactions,IREF-BIOGRID
NRXN1,NLGN1,0.12895764,Physical Interactions,IREF-BIOGRID
NRXN1,NLGN2,0.12895764,Physical Interactions,IREF-BIOGRID
NRXN1,NLGN3,0.133067,Physical Interactions,IREF-BIOGRID
ATP6V0C,RNF182,0.3959966,Physical Interactions,IREF-BIOGRID
NLGN1,NRXN3,0.106924124,Predicted,I2D-BIND-Rat2Human
NRXN2,NLGN1,0.106924124,Predicted,I2D-BIND-Rat2Human
NLGN2,NRXN3,0.106924124,Predicted,I2D-BIND-Rat2Human
NLGN2,NRXN2,0.106924124,Predicted,I2D-BIND-Rat2Human
NLGN3,NRXN3,0.3288982,Predicted,I2D-BIND-Rat2Human
NLGN3,NRXN2,0.3288982,Predicted,I2D-BIND-Rat2Human
NRXN1,NLGN1,0.07014569,Predicted,I2D-BIND-Rat2Human
NRXN1,NLGN2,0.07014569,Predicted,I2D-BIND-Rat2Human
NRXN1,NLGN3,0.21576788,Predicted,I2D-BIND-Rat2Human
NLGN1,NRXN3,0.27595463,Predicted,Wu-Stein-2010
NRXN2,NLGN1,0.3738508,Predicted,Wu-Stein-2010
KCNQ3,KCNQ5,0.5027531,Predicted,Wu-Stein-2010
NLGN2,NRXN3,0.6251693,Predicted,Wu-Stein-2010
NECTIN2,NECTIN1,1,Predicted,Wu-Stein-2010
CACNB3,CACNA1C,1,Predicted,Wu-Stein-2010
NLGN3,NRXN3,0.27595463,Predicted,Wu-Stein-2010
NLGN3,NRXN2,0.3738508,Predicted,Wu-Stein-2010
NRXN1,NLGN1,0.25279924,Predicted,Wu-Stein-2010
NRXN1,NLGN3,0.25279924,Predicted,Wu-Stein-2010
OPCML,UNC5C,0.007945838,Shared protein domains,PFAM
ELAVL2,CELF4,0.004382074,Shared protein domains,PFAM
CACNA1C,KCNQ5,0.012140402,Shared protein domains,PFAM
NTM,UNC5C,0.008530398,Shared protein domains,PFAM
NTM,OPCML,0.009972521,Shared protein domains,PFAM
PRKCA,DGKB,0.010055559,Shared protein domains,PFAM
NECTIN1,NECTIN3,0.0119862,Shared protein domains,PFAM
NRXN2,NRXN3,0.039166182,Shared protein domains,PFAM
MAK,PEAK1,0.002898785,Shared protein domains,PFAM
ELMO1,CADPS,0.013945592,Shared protein domains,PFAM
KCNQ3,KCNQ5,0.04929459,Shared protein domains,PFAM
KCNQ3,CACNA1C,0.011940065,Shared protein domains,PFAM
NLGN2,NLGN1,0.08031935,Shared protein domains,PFAM
UNC5A,UNC5C,0.042858537,Shared protein domains,PFAM
UNC5A,OPCML,0.007945878,Shared protein domains,PFAM
UNC5A,NTM,0.008530443,Shared protein domains,PFAM
NECTIN2,NECTIN3,0.011991863,Shared protein domains,PFAM
NECTIN2,NECTIN1,0.012122413,Shared protein domains,PFAM
PTPRM,NRP2,0.014465966,Shared protein domains,PFAM
NLGN3,NLGN1,0.08031935,Shared protein domains,PFAM
NLGN3,NLGN2,0.08031935,Shared protein domains,PFAM
NRXN1,NRXN3,0.03227324,Shared protein domains,PFAM
NRXN1,NRXN2,0.039018974,Shared protein domains,PFAM
