Gene 1,Gene 2,Weight,Network group,Network
PLP1,PCYT1B,0.006432496,Co-localization,Johnson-Shoemaker-2003
PLP1,GABARAPL2,0.003508606,Co-localization,Johnson-Shoemaker-2003
PLP1,YWHAE,0.004557238,Co-localization,Johnson-Shoemaker-2003
MAML1,MAML3,0.014130238,Co-localization,Johnson-Shoemaker-2003
CSRNP2,CSRNP3,0.009000685,Co-localization,Johnson-Shoemaker-2003
GPM6A,YWHAE,0.00600179,Co-localization,Johnson-Shoemaker-2003
GPM6A,PLP1,0.001553611,Co-localization,Johnson-Shoemaker-2003
GPM6A,DLG4,0.006808003,Co-localization,Johnson-Shoemaker-2003
NDUFB10,NDUFS3,0.00939529,Co-localization,Johnson-Shoemaker-2003
NMNAT1,NDUFB10,0.012436174,Co-localization,Johnson-Shoemaker-2003
MAML2,CMIP,0.000430943,Genetic Interactions,Lin-Smith-2010
ANKRD11,MAML2,0.000263771,Genetic Interactions,Lin-Smith-2010
ANKRD11,PIGU,0.00172125,Genetic Interactions,Lin-Smith-2010
ANKRD11,CSRNP3,0.000794045,Genetic Interactions,Lin-Smith-2010
ANKRD11,ATE1,0.000300604,Genetic Interactions,Lin-Smith-2010
MAML3,MAML2,0.000199388,Genetic Interactions,Lin-Smith-2010
MAML3,ANKRD11,0.00021216,Genetic Interactions,Lin-Smith-2010
GRM1,ANKRD11,0.000412442,Genetic Interactions,Lin-Smith-2010
DDRGK1,ATE1,0.001110732,Genetic Interactions,Lin-Smith-2010
EFNB3,ATE1,0.000908451,Genetic Interactions,Lin-Smith-2010
EFNB3,ANKRD11,0.0008482,Genetic Interactions,Lin-Smith-2010
PROX1,ANKRD11,0.00025325,Genetic Interactions,Lin-Smith-2010
PROX1,MAML3,0.000191435,Genetic Interactions,Lin-Smith-2010
PROX1,DDRGK1,0.000935756,Genetic Interactions,Lin-Smith-2010
HACD2,MAML2,0.00030723,Genetic Interactions,Lin-Smith-2010
HACD2,PROX1,0.000294975,Genetic Interactions,Lin-Smith-2010
H2AFY,MAML2,0.00037757,Genetic Interactions,Lin-Smith-2010
H2AFY,CNIH2,0.00140513,Genetic Interactions,Lin-Smith-2010
H2AFY,PROX1,0.00036251,Genetic Interactions,Lin-Smith-2010
TLK2,CMIP,0.000592633,Genetic Interactions,Lin-Smith-2010
TLK2,CNIH2,0.001268664,Genetic Interactions,Lin-Smith-2010
TLK2,DDRGK1,0.001340316,Genetic Interactions,Lin-Smith-2010
TLK2,HACD2,0.000422503,Genetic Interactions,Lin-Smith-2010
TLK2,H2AFY,0.000519235,Genetic Interactions,Lin-Smith-2010
CCK,CSRNP3,0.002063584,Genetic Interactions,Lin-Smith-2010
GABARAPL2,HACD2,0.001539862,Genetic Interactions,Lin-Smith-2010
YWHAE,PROX1,0.000846621,Genetic Interactions,Lin-Smith-2010
YWHAE,H2AFY,0.001343084,Genetic Interactions,Lin-Smith-2010
PLP1,MAML2,0.000884476,Genetic Interactions,Lin-Smith-2010
PLP1,SCAND1,0.007181076,Genetic Interactions,Lin-Smith-2010
MAML1,GRM1,0.001069209,Genetic Interactions,Lin-Smith-2010
CSRNP1,MAML2,0.000448405,Genetic Interactions,Lin-Smith-2010
CSRNP1,MAML3,0.000360668,Genetic Interactions,Lin-Smith-2010
CSRNP1,EFNB3,0.001441922,Genetic Interactions,Lin-Smith-2010
CSRNP1,HACD2,0.000555741,Genetic Interactions,Lin-Smith-2010
CSRNP2,TLK2,0.000593182,Genetic Interactions,Lin-Smith-2010
CSRNP2,RACK1,0.001443888,Genetic Interactions,Lin-Smith-2010
CSRNP2,GABARAPL2,0.002161921,Genetic Interactions,Lin-Smith-2010
CNIH3,HACD2,0.000522554,Genetic Interactions,Lin-Smith-2010
CNIH3,TLK2,0.000579823,Genetic Interactions,Lin-Smith-2010
CNIH3,CSRNP2,0.00073365,Genetic Interactions,Lin-Smith-2010
HACD1,MAML2,0.000329243,Genetic Interactions,Lin-Smith-2010
HACD1,ATE1,0.000375219,Genetic Interactions,Lin-Smith-2010
HACD1,MAML3,0.000264821,Genetic Interactions,Lin-Smith-2010
HACD1,GRM1,0.000514816,Genetic Interactions,Lin-Smith-2010
HACD1,CSRNP1,0.00059556,Genetic Interactions,Lin-Smith-2010
GPM6B,MAML3,0.000587898,Genetic Interactions,Lin-Smith-2010
CNIH1,TLK2,0.000776693,Genetic Interactions,Lin-Smith-2010
CNIH4,CSRNP2,0.002301163,Genetic Interactions,Lin-Smith-2010
GPM6A,ATE1,0.0003,Genetic Interactions,Lin-Smith-2010
GPM6A,H2AFY,0.000400949,Genetic Interactions,Lin-Smith-2010
GPM6A,YWHAE,0.000936394,Genetic Interactions,Lin-Smith-2010
GPM6A,MAML1,0.000726136,Genetic Interactions,Lin-Smith-2010
GPM6A,CSRNP1,0.00047617,Genetic Interactions,Lin-Smith-2010
GPM6A,GPM6B,0.00077617,Genetic Interactions,Lin-Smith-2010
MOXD1,MAML2,0.000337864,Genetic Interactions,Lin-Smith-2010
MOXD1,MAML3,0.000271756,Genetic Interactions,Lin-Smith-2010
MOXD1,CCK,0.000934296,Genetic Interactions,Lin-Smith-2010
MOXD1,PLP1,0.001205497,Genetic Interactions,Lin-Smith-2010
DBH,ATE1,0.000510891,Genetic Interactions,Lin-Smith-2010
DBH,MAML3,0.000360576,Genetic Interactions,Lin-Smith-2010
DBH,CSRNP1,0.000810902,Genetic Interactions,Lin-Smith-2010
DBH,CSRNP2,0.000780046,Genetic Interactions,Lin-Smith-2010
YWHAG,CMIP,0.000800929,Genetic Interactions,Lin-Smith-2010
YWHAG,HACD1,0.000611915,Genetic Interactions,Lin-Smith-2010
YWHAG,GPM6A,0.000489247,Genetic Interactions,Lin-Smith-2010
NMNAT1,GRM1,0.001852778,Genetic Interactions,Lin-Smith-2010
NMNAT3,ATE1,0.000501777,Genetic Interactions,Lin-Smith-2010
NMNAT3,GRM1,0.000688459,Genetic Interactions,Lin-Smith-2010
NMNAT3,HACD1,0.000584786,Genetic Interactions,Lin-Smith-2010
NMNAT3,GPM6B,0.001298213,Genetic Interactions,Lin-Smith-2010
NMNAT3,GPM6A,0.000467556,Genetic Interactions,Lin-Smith-2010
NMNAT2,NDUFV1,0.001835713,Genetic Interactions,Lin-Smith-2010
NMNAT2,CCK,0.001270143,Genetic Interactions,Lin-Smith-2010
NMNAT2,MOXD1,0.000626024,Genetic Interactions,Lin-Smith-2010
NDUFS3,NDUFV1,0.022744043,Pathway,REACTOME
YWHAG,YWHAE,0.01573776,Pathway,REACTOME
NDUFB10,NDUFV1,0.022744043,Pathway,REACTOME
NDUFB10,NDUFS3,0.022744043,Pathway,REACTOME
NDUFS3,NDUFV1,0.14480108,Physical Interactions,Huttlin-Gygi-2015
NDUFB10,NDUFS3,0.2425941,Physical Interactions,Huttlin-Gygi-2015
DLG4,DERL2,0.06108472,Physical Interactions,Arbuckle-Grant-2010
NDUFS3,NDUFV1,0.032303974,Physical Interactions,Guarani-Harper-2014
NDUFB10,NDUFS3,0.081664495,Physical Interactions,Guarani-Harper-2014
NDUFS3,NDUFV1,0.023107281,Physical Interactions,Floyd-Pagliarini-2016
NDUFB10,NDUFS3,0.06114656,Physical Interactions,Floyd-Pagliarini-2016
NDUFS3,NDUFV1,0.039475985,Physical Interactions,Havugimana-Emili-2012
NDUFB10,NDUFV1,0.037538823,Physical Interactions,Havugimana-Emili-2012
ACTB,PCYT1B,0.041080497,Physical Interactions,IREF-BIOGRID
NDUFS3,NDUFV1,0.02887159,Physical Interactions,IREF-BIOGRID
DLG4,DERL2,0.003284678,Physical Interactions,IREF-BIOGRID
MAML1,MAML2,0.18465303,Physical Interactions,IREF-BIOGRID
MAML1,MAML3,0.13227925,Physical Interactions,IREF-BIOGRID
YWHAG,YWHAE,0.001172917,Physical Interactions,IREF-BIOGRID
NDUFB10,NDUFV1,0.042937234,Physical Interactions,IREF-BIOGRID
DLG4,YWHAE,0.012008901,Predicted,I2D-IntAct-Mouse2Human
DLG4,PLP1,0.07748708,Predicted,I2D-IntAct-Mouse2Human
YWHAG,YWHAE,0.35469285,Predicted,I2D-IntAct-Mouse2Human
DLG4,ACTB,0.053623866,Predicted,I2D-MINT-Rat2Human
YWHAE,DERL2,0.06497415,Predicted,Stuart-Kim-2003
NDUFB10,NDUFV1,0.4509208,Predicted,Stuart-Kim-2003
MAML3,MAML2,0.5,Shared protein domains,INTERPRO
H2AFY,HIST3H2BB,0.009276145,Shared protein domains,INTERPRO
MAML1,MAML2,0.5,Shared protein domains,INTERPRO
MAML1,MAML3,0.5,Shared protein domains,INTERPRO
GAST,CCK,1,Shared protein domains,INTERPRO
CSRNP1,CSRNP3,0.5,Shared protein domains,INTERPRO
CSRNP2,CSRNP3,0.5,Shared protein domains,INTERPRO
CSRNP2,CSRNP1,0.5,Shared protein domains,INTERPRO
HACD4,HACD2,0.43320528,Shared protein domains,INTERPRO
CNIH3,CNIH2,0.37983194,Shared protein domains,INTERPRO
HACD1,HACD2,0.43320528,Shared protein domains,INTERPRO
HACD1,HACD4,0.43320528,Shared protein domains,INTERPRO
GPM6B,PLP1,0.5,Shared protein domains,INTERPRO
PROX2,PROX1,0.15851977,Shared protein domains,INTERPRO
CNIH1,CNIH2,0.37983194,Shared protein domains,INTERPRO
CNIH1,CNIH3,0.37983194,Shared protein domains,INTERPRO
CNIH4,CNIH2,0.28304067,Shared protein domains,INTERPRO
CNIH4,CNIH3,0.28304067,Shared protein domains,INTERPRO
CNIH4,CNIH1,0.28304067,Shared protein domains,INTERPRO
GPM6A,PLP1,0.5,Shared protein domains,INTERPRO
GPM6A,GPM6B,0.5,Shared protein domains,INTERPRO
FRRS1,FRRS1L,0.21817166,Shared protein domains,INTERPRO
MOXD1,FRRS1L,0.2584088,Shared protein domains,INTERPRO
MOXD1,FRRS1,0.08631713,Shared protein domains,INTERPRO
DBH,FRRS1L,0.2133004,Shared protein domains,INTERPRO
DBH,FRRS1,0.07124943,Shared protein domains,INTERPRO
DBH,MOXD1,0.45331523,Shared protein domains,INTERPRO
YWHAG,YWHAE,0.16666667,Shared protein domains,INTERPRO
NMNAT1,PCYT1B,0.15666425,Shared protein domains,INTERPRO
NMNAT3,PCYT1B,0.15666425,Shared protein domains,INTERPRO
NMNAT3,NMNAT1,0.3126638,Shared protein domains,INTERPRO
NMNAT2,PCYT1B,0.18338713,Shared protein domains,INTERPRO
NMNAT2,NMNAT1,0.15666425,Shared protein domains,INTERPRO
NMNAT2,NMNAT3,0.15666425,Shared protein domains,INTERPRO
MAML3,MAML2,0.5,Shared protein domains,PFAM
H2AFY,HIST3H2BB,0.010427881,Shared protein domains,PFAM
MAML1,MAML2,0.5,Shared protein domains,PFAM
MAML1,MAML3,0.5,Shared protein domains,PFAM
GAST,CCK,1,Shared protein domains,PFAM
CSRNP1,CSRNP3,0.5,Shared protein domains,PFAM
CSRNP2,CSRNP3,0.5,Shared protein domains,PFAM
CSRNP2,CSRNP1,0.5,Shared protein domains,PFAM
HACD4,HACD2,0.33333334,Shared protein domains,PFAM
CNIH3,CNIH2,0.33333334,Shared protein domains,PFAM
HACD1,HACD2,0.33333334,Shared protein domains,PFAM
HACD1,HACD4,0.33333334,Shared protein domains,PFAM
GPM6B,PLP1,0.5,Shared protein domains,PFAM
PROX2,PROX1,1,Shared protein domains,PFAM
CNIH1,CNIH2,0.33333334,Shared protein domains,PFAM
CNIH1,CNIH3,0.33333334,Shared protein domains,PFAM
CNIH4,CNIH2,0.33333334,Shared protein domains,PFAM
CNIH4,CNIH3,0.33333334,Shared protein domains,PFAM
CNIH4,CNIH1,0.33333334,Shared protein domains,PFAM
GPM6A,PLP1,0.5,Shared protein domains,PFAM
GPM6A,GPM6B,0.5,Shared protein domains,PFAM
FRRS1,FRRS1L,0.2776678,Shared protein domains,PFAM
MOXD1,FRRS1L,0.2569979,Shared protein domains,PFAM
MOXD1,FRRS1,0.14210683,Shared protein domains,PFAM
DBH,FRRS1L,0.2569979,Shared protein domains,PFAM
DBH,FRRS1,0.14210683,Shared protein domains,PFAM
DBH,MOXD1,0.41267118,Shared protein domains,PFAM
YWHAG,YWHAE,0.16666667,Shared protein domains,PFAM
NMNAT1,PCYT1B,0.16937307,Shared protein domains,PFAM
NMNAT3,PCYT1B,0.16937307,Shared protein domains,PFAM
NMNAT3,NMNAT1,0.16937307,Shared protein domains,PFAM
NMNAT2,PCYT1B,0.16937307,Shared protein domains,PFAM
NMNAT2,NMNAT1,0.16937307,Shared protein domains,PFAM
NMNAT2,NMNAT3,0.16937307,Shared protein domains,PFAM
