Gene 1,Gene 2,Weight,Network group,Network
MEF2C,NTNG1,0.000425868,Genetic Interactions,Lin-Smith-2010
MEF2C,PCDH7,0.000437005,Genetic Interactions,Lin-Smith-2010
MEF2C,ETV1,0.000511573,Genetic Interactions,Lin-Smith-2010
MEF2C,NFIA,0.000250774,Genetic Interactions,Lin-Smith-2010
MEF2C,ELAVL4,0.000851994,Genetic Interactions,Lin-Smith-2010
MEF2C,ZBTB20,0.000338142,Genetic Interactions,Lin-Smith-2010
KTN1,HCN1,0.000871688,Genetic Interactions,Lin-Smith-2010
KTN1,FOXP1,0.00043413,Genetic Interactions,Lin-Smith-2010
KTN1,SOX5,0.000853779,Genetic Interactions,Lin-Smith-2010
KTN1,ETV1,0.000872077,Genetic Interactions,Lin-Smith-2010
KTN1,PPP3CA,0.000502405,Genetic Interactions,Lin-Smith-2010
RRBP1,ROBO2,0.000642875,Genetic Interactions,Lin-Smith-2010
RRBP1,PEX5L,0.000567026,Genetic Interactions,Lin-Smith-2010
RRBP1,CADPS2,0.000542085,Genetic Interactions,Lin-Smith-2010
RRBP1,FOXP1,0.000302086,Genetic Interactions,Lin-Smith-2010
RRBP1,CADM1,0.000416002,Genetic Interactions,Lin-Smith-2010
RRBP1,EPHA7,0.000841082,Genetic Interactions,Lin-Smith-2010
FAM19A2,NDST4,0.000976566,Genetic Interactions,Lin-Smith-2010
FAM19A2,FOXP1,0.000356051,Genetic Interactions,Lin-Smith-2010
FAM19A4,ARPP21,0.000479391,Genetic Interactions,Lin-Smith-2010
FAM19A4,CADPS2,0.000513197,Genetic Interactions,Lin-Smith-2010
FAM19A4,TCF4,0.000363736,Genetic Interactions,Lin-Smith-2010
FAM19A4,ZEB2,0.000349229,Genetic Interactions,Lin-Smith-2010
FAM19A4,FAM19A3,0.003543569,Genetic Interactions,Lin-Smith-2010
TENM1,ROBO2,0.000720356,Genetic Interactions,Lin-Smith-2010
TENM1,KIRREL3,0.000464679,Genetic Interactions,Lin-Smith-2010
TENM1,ARPP21,0.000567405,Genetic Interactions,Lin-Smith-2010
TENM1,ZBTB20,0.000449447,Genetic Interactions,Lin-Smith-2010
TENM1,ZEB2,0.000413346,Genetic Interactions,Lin-Smith-2010
TENM1,MEF2C,0.000733726,Genetic Interactions,Lin-Smith-2010
NFIB,HCN1,0.000241949,Genetic Interactions,Lin-Smith-2010
NFIB,KIRREL3,0.000165419,Genetic Interactions,Lin-Smith-2010
NFIB,PEX5L,0.00022618,Genetic Interactions,Lin-Smith-2010
NFIB,CADPS2,0.000216231,Genetic Interactions,Lin-Smith-2010
NFIB,KCNN2,0.000201416,Genetic Interactions,Lin-Smith-2010
NFIB,FOXP1,0.000120499,Genetic Interactions,Lin-Smith-2010
NFIB,NTNG1,0.000201505,Genetic Interactions,Lin-Smith-2010
NFIB,CADM1,0.000165939,Genetic Interactions,Lin-Smith-2010
NFIB,PCDH7,0.000206775,Genetic Interactions,Lin-Smith-2010
NFIB,ETV1,0.000242057,Genetic Interactions,Lin-Smith-2010
NFIB,TCF4,0.000153257,Genetic Interactions,Lin-Smith-2010
NFIB,ZBTB20,0.000159996,Genetic Interactions,Lin-Smith-2010
NFIB,ZEB2,0.000147145,Genetic Interactions,Lin-Smith-2010
NFIB,PPP3CA,0.00013945,Genetic Interactions,Lin-Smith-2010
NFIB,MEF2C,0.000261195,Genetic Interactions,Lin-Smith-2010
NFIB,TENM1,0.000347172,Genetic Interactions,Lin-Smith-2010
MEF2A,KIRREL3,0.000351878,Genetic Interactions,Lin-Smith-2010
MEF2A,PEX5L,0.00048113,Genetic Interactions,Lin-Smith-2010
MEF2A,CADPS2,0.000459967,Genetic Interactions,Lin-Smith-2010
MEF2A,PCDH7,0.00043985,Genetic Interactions,Lin-Smith-2010
MEF2A,NFIA,0.000252407,Genetic Interactions,Lin-Smith-2010
MEF2A,TCF4,0.000326008,Genetic Interactions,Lin-Smith-2010
MEF2A,KTN1,0.000947154,Genetic Interactions,Lin-Smith-2010
MEF2A,RRBP1,0.000659071,Genetic Interactions,Lin-Smith-2010
HJURP,SOX5,0.001668596,Genetic Interactions,Lin-Smith-2010
HJURP,NFIA,0.00083548,Genetic Interactions,Lin-Smith-2010
HJURP,PPP3CA,0.000981882,Genetic Interactions,Lin-Smith-2010
NFIX,ROBO2,0.000726824,Genetic Interactions,Lin-Smith-2010
NFIX,CADPS2,0.000612872,Genetic Interactions,Lin-Smith-2010
NFIX,CADM1,0.000470325,Genetic Interactions,Lin-Smith-2010
NFIX,TCF4,0.000434382,Genetic Interactions,Lin-Smith-2010
NFIX,ZBTB20,0.000453482,Genetic Interactions,Lin-Smith-2010
NFIX,FAM19A4,0.000831367,Genetic Interactions,Lin-Smith-2010
NFIC,SOX5,0.001093383,Genetic Interactions,Lin-Smith-2010
NFIC,NFIA,0.000547466,Genetic Interactions,Lin-Smith-2010
NFIC,TCF4,0.000707105,Genetic Interactions,Lin-Smith-2010
MEF2B,ROBO2,0.001175531,Genetic Interactions,Lin-Smith-2010
MEF2B,KIRREL3,0.000758298,Genetic Interactions,Lin-Smith-2010
MEF2B,KCNN2,0.000923316,Genetic Interactions,Lin-Smith-2010
MEF2B,ETV1,0.001109619,Genetic Interactions,Lin-Smith-2010
MEF2B,TENM1,0.001591477,Genetic Interactions,Lin-Smith-2010
MEF2D,KCNN2,0.000444457,Genetic Interactions,Lin-Smith-2010
MEF2D,FOXP1,0.0002659,Genetic Interactions,Lin-Smith-2010
MEF2D,NTNG1,0.000444653,Genetic Interactions,Lin-Smith-2010
MEF2D,CADM1,0.00036617,Genetic Interactions,Lin-Smith-2010
MEF2D,ZEB2,0.000324698,Genetic Interactions,Lin-Smith-2010
MEF2D,PPP3CA,0.000307718,Genetic Interactions,Lin-Smith-2010
MEF2D,MEF2A,0.000580122,Genetic Interactions,Lin-Smith-2010
GALR1,SOX5,0.000556743,Genetic Interactions,Lin-Smith-2010
GALR1,ETV1,0.000568675,Genetic Interactions,Lin-Smith-2010
GALR1,NFIA,0.000278766,Genetic Interactions,Lin-Smith-2010
GALR1,ZBTB20,0.000375885,Genetic Interactions,Lin-Smith-2010
GALR1,MEF2C,0.000613636,Genetic Interactions,Lin-Smith-2010
GALR1,FAM19A3,0.003507691,Genetic Interactions,Lin-Smith-2010
GALR1,FAM19A4,0.000689108,Genetic Interactions,Lin-Smith-2010
GALR1,NFIB,0.00029035,Genetic Interactions,Lin-Smith-2010
RPH3A,KIRREL3,0.000460662,Genetic Interactions,Lin-Smith-2010
RPH3A,ARPP21,0.0005625,Genetic Interactions,Lin-Smith-2010
RPH3A,CADM2,0.000781308,Genetic Interactions,Lin-Smith-2010
RPH3A,KCNN2,0.00056091,Genetic Interactions,Lin-Smith-2010
RPH3A,FOXP1,0.000335568,Genetic Interactions,Lin-Smith-2010
RPH3A,PPP3CA,0.000388343,Genetic Interactions,Lin-Smith-2010
RPH3A,MEF2C,0.000727384,Genetic Interactions,Lin-Smith-2010
RPH3A,RRBP1,0.000862825,Genetic Interactions,Lin-Smith-2010
RPH3A,FAM19A4,0.000816846,Genetic Interactions,Lin-Smith-2010
R3HDM1,HCN1,0.000589087,Genetic Interactions,Lin-Smith-2010
R3HDM1,KIRREL3,0.000402754,Genetic Interactions,Lin-Smith-2010
R3HDM1,FOXP1,0.000293385,Genetic Interactions,Lin-Smith-2010
R3HDM1,CADM1,0.00040402,Genetic Interactions,Lin-Smith-2010
R3HDM1,TCF4,0.000373144,Genetic Interactions,Lin-Smith-2010
R3HDM1,ZBTB20,0.000389552,Genetic Interactions,Lin-Smith-2010
R3HDM1,NFIB,0.000300907,Genetic Interactions,Lin-Smith-2010
C8orf46,KCNN2,0.000663717,Genetic Interactions,Lin-Smith-2010
C8orf46,R3HDM1,0.000991562,Genetic Interactions,Lin-Smith-2010
SZRD1,FOXP1,0.000777166,Genetic Interactions,Lin-Smith-2010
SZRD1,CADM1,0.001070234,Genetic Interactions,Lin-Smith-2010
SZRD1,MEF2A,0.001695567,Genetic Interactions,Lin-Smith-2010
KIRREL3,ROBO2,0.008291746,Shared protein domains,PFAM
CADM1,CADM2,0.011989896,Shared protein domains,PFAM
TENM4,TENM2,0.15702622,Shared protein domains,PFAM
TENM3,TENM2,0.5296512,Shared protein domains,PFAM
TENM3,TENM4,0.15702622,Shared protein domains,PFAM
RRBP1,KTN1,0.56369966,Shared protein domains,PFAM
FAM19A3,FAM19A1,0.25,Shared protein domains,PFAM
FAM19A2,FAM19A1,0.25,Shared protein domains,PFAM
FAM19A2,FAM19A3,0.25,Shared protein domains,PFAM
FAM19A4,FAM19A1,0.25,Shared protein domains,PFAM
FAM19A4,FAM19A3,0.25,Shared protein domains,PFAM
FAM19A4,FAM19A2,0.25,Shared protein domains,PFAM
FAM19A5,FAM19A1,0.25,Shared protein domains,PFAM
FAM19A5,FAM19A3,0.25,Shared protein domains,PFAM
FAM19A5,FAM19A2,0.25,Shared protein domains,PFAM
FAM19A5,FAM19A4,0.25,Shared protein domains,PFAM
TENM1,TENM2,0.20407298,Shared protein domains,PFAM
TENM1,TENM4,0.07519068,Shared protein domains,PFAM
TENM1,TENM3,0.20407298,Shared protein domains,PFAM
NFIB,NFIA,0.1920522,Shared protein domains,PFAM
MEF2A,MEF2C,0.21720996,Shared protein domains,PFAM
HJURP,MEF2C,0.24529831,Shared protein domains,PFAM
HJURP,MEF2A,0.24529831,Shared protein domains,PFAM
NFIX,NFIA,0.1920522,Shared protein domains,PFAM
NFIX,NFIB,0.1920522,Shared protein domains,PFAM
NFIC,NFIA,0.1920522,Shared protein domains,PFAM
NFIC,NFIB,0.1920522,Shared protein domains,PFAM
NFIC,NFIX,0.1920522,Shared protein domains,PFAM
MEF2B,MEF2C,0.15648222,Shared protein domains,PFAM
MEF2B,MEF2A,0.15648222,Shared protein domains,PFAM
MEF2D,MEF2C,0.21720996,Shared protein domains,PFAM
MEF2D,MEF2A,0.21720996,Shared protein domains,PFAM
MEF2D,HJURP,0.24529831,Shared protein domains,PFAM
MEF2D,MEF2B,0.15648222,Shared protein domains,PFAM
R3HDM2,ARPP21,0.1639549,Shared protein domains,PFAM
R3HDM1,ARPP21,0.1639549,Shared protein domains,PFAM
R3HDM1,R3HDM2,0.1639549,Shared protein domains,PFAM
SZRD1,ARPP21,0.15589167,Shared protein domains,PFAM
SZRD1,R3HDM2,0.15589167,Shared protein domains,PFAM
SZRD1,R3HDM1,0.15589167,Shared protein domains,PFAM
