Gene 1,Gene 2,Weight,Network group,Network
GRID2,SGCZ,0.000418069,Genetic Interactions,Lin-Smith-2010
GRID2,ELAVL2,0.000595794,Genetic Interactions,Lin-Smith-2010
GRID2,GAD2,0.000957847,Genetic Interactions,Lin-Smith-2010
GRID2,ZNF536,0.000307027,Genetic Interactions,Lin-Smith-2010
GRID2,CELF2,0.000154143,Genetic Interactions,Lin-Smith-2010
GRID2,NRXN3,0.000196617,Genetic Interactions,Lin-Smith-2010
GRID2,BCL11A,0.000202449,Genetic Interactions,Lin-Smith-2010
GRID2,MAF,0.000198088,Genetic Interactions,Lin-Smith-2010
GRID2,OGT,0.000681227,Genetic Interactions,Lin-Smith-2010
GRID2,KCNC1,0.000693948,Genetic Interactions,Lin-Smith-2010
GRID2,GRIA2,0.000264636,Genetic Interactions,Lin-Smith-2010
GRID2,GRIA3,0.000415579,Genetic Interactions,Lin-Smith-2010
GRID2,CSPG4,0.000690566,Genetic Interactions,Lin-Smith-2010
GRID2,LRRFIP1,0.000306869,Genetic Interactions,Lin-Smith-2010
GRID2,GRIA1,0.000209351,Genetic Interactions,Lin-Smith-2010
GRID2,SGCB,0.000387582,Genetic Interactions,Lin-Smith-2010
GRID2,NLGN1,0.000255841,Genetic Interactions,Lin-Smith-2010
GRID2,CHD7,0.000284823,Genetic Interactions,Lin-Smith-2010
GRID2,KCNG3,0.001239288,Genetic Interactions,Lin-Smith-2010
GAD1,GAD2,0.68839914,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES
GRIP1,GRIK1,0.1161108,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES
GRIP1,GRIA4,0.07409888,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES
GRIA2,GRIP1,0.042176154,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES
KCNC2,KCNC1,0.54546237,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES
GRIA3,GRIP1,0.1025661,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES
CSPG4,GRIP1,0.118890285,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES
NLGN2,NRXN3,0.32293227,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES
CACNG2,GRIA4,0.28193885,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES
CACNG2,GRIA2,0.16047606,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES
LRRFIP1,GRIP1,0.10809873,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES
PICK1,GRIK1,0.1416973,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES
PICK1,GRIA4,0.09042751,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES
PICK1,GRIA2,0.051470205,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES
PICK1,GRIA3,0.12516785,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES
GRIA1,GRIA4,0.1167253,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES
GRIA1,GRIP1,0.030113801,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES
GRIA1,GRIA2,0.066438586,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES
GRIA1,CACNG2,0.11458002,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES
GRIA1,PICK1,0.036749765,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES
TRAK1,OGT,0.12784246,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES
RHOC,CIT,0.41092694,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES
NLGN1,NRXN3,0.32293227,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES
CHD7,ZBTB20,0.43279907,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES
KCNV2,KCNC1,0.23706086,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES
KCNG3,KCNC1,0.1843041,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES
BYSL,ERBB4,0.0885068,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES
GRID2,GRIA2,0.10863612,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES
GRID2,GRIA1,0.077566266,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES
GRIA2,GRIP1,0.38268343,Physical Interactions,IREF-DIP
GRIA3,GRIA2,0.64359426,Physical Interactions,IREF-DIP
PICK1,GRIA2,0.3628395,Physical Interactions,IREF-DIP
GRIA1,CACNG2,0.8660254,Physical Interactions,IREF-DIP
BYSL,ERBB4,0.55208796,Physical Interactions,IREF-DIP
GRIA2,GRIA4,0.39718446,Predicted,I2D-IntAct-Mouse2Human
GRIA3,GRIA2,0.34132034,Predicted,I2D-IntAct-Mouse2Human
LRRFIP1,GRIP1,0.7363851,Predicted,I2D-IntAct-Mouse2Human
PICK1,GRIA2,0.30229253,Predicted,I2D-IntAct-Mouse2Human
GRIA1,GRIA2,0.20638463,Predicted,I2D-IntAct-Mouse2Human
GRIA2,GRIP1,0.2975305,Predicted,I2D-BIND-Mouse2Human
CSPG4,GRIP1,0.5193767,Predicted,I2D-BIND-Mouse2Human
FREM2,GRIP1,0.5193767,Predicted,I2D-BIND-Mouse2Human
FRAS1,GRIP1,0.5193767,Predicted,I2D-BIND-Mouse2Human
GRID2,GRIA2,0.37413734,Predicted,I2D-BIND-Mouse2Human
GAD1,GAD2,1,Predicted,Wu-Stein-2010
GRIA2,GRIA4,0.11641639,Predicted,Wu-Stein-2010
KCNC2,KCNC1,0.63141406,Predicted,Wu-Stein-2010
GRIA3,GRIA4,0.22018415,Predicted,Wu-Stein-2010
GRIA3,GRIA2,0.10621657,Predicted,Wu-Stein-2010
CSPG4,GRIA2,0.44106793,Predicted,Wu-Stein-2010
NLGN2,NRXN3,0.6251693,Predicted,Wu-Stein-2010
CACNG2,GRIA4,0.37082392,Predicted,Wu-Stein-2010
CACNG2,GRIA2,0.17888501,Predicted,Wu-Stein-2010
PICK1,GRIA2,0.053257972,Predicted,Wu-Stein-2010
PICK1,GRIA3,0.10072948,Predicted,Wu-Stein-2010
GRIA1,GRIK1,0.08580081,Predicted,Wu-Stein-2010
GRIA1,GRIA4,0.11476122,Predicted,Wu-Stein-2010
GRIA1,GRIA2,0.05536067,Predicted,Wu-Stein-2010
GRIA1,GRIA3,0.104706414,Predicted,Wu-Stein-2010
GRIA1,CACNG2,0.17634167,Predicted,Wu-Stein-2010
TRAK1,OGT,0.77545524,Predicted,Wu-Stein-2010
SGCB,SGCZ,0.5917821,Predicted,Wu-Stein-2010
RHOC,CIT,0.14718665,Predicted,Wu-Stein-2010
NLGN1,NRXN3,0.27595463,Predicted,Wu-Stein-2010
KCNV2,KCNC1,0.2915958,Predicted,Wu-Stein-2010
KCNG3,KCNC1,0.2915958,Predicted,Wu-Stein-2010
NPY4R,CNR1,0.51583385,Predicted,Wu-Stein-2010
GRID2,GRIA2,0.1482671,Predicted,Wu-Stein-2010
GRID2,GRIA1,0.14615908,Predicted,Wu-Stein-2010
GRIA2,GRIP1,0.1750195,Predicted,I2D-IntAct-Rat2Human
PICK1,GRIA2,0.20441177,Predicted,I2D-IntAct-Rat2Human
PICK1,GRIA3,0.44045168,Predicted,I2D-IntAct-Rat2Human
GRIA1,GRIA2,0.1482913,Predicted,I2D-IntAct-Rat2Human
GRIA2,GRIP1,0.15537944,Predicted,I2D-MINT-Mouse2Human
CSPG4,GRIP1,0.38021636,Predicted,I2D-MINT-Mouse2Human
CSPG4,GRIA2,0.31815824,Predicted,I2D-MINT-Mouse2Human
GRIA1,GRIA2,0.1816205,Predicted,I2D-MINT-Mouse2Human
GRIP1,GRIA4,0.09678016,Predicted,I2D-MINT-Rat2Human
GRIA2,GRIP1,0.048484635,Predicted,I2D-MINT-Rat2Human
GRIA3,GRIP1,0.09931295,Predicted,I2D-MINT-Rat2Human
PICK1,GAD1,0.41615495,Predicted,I2D-MINT-Rat2Human
PICK1,GRIA4,0.14111012,Predicted,I2D-MINT-Rat2Human
PICK1,GRIP1,0.037561104,Predicted,I2D-MINT-Rat2Human
PICK1,GRIA2,0.07069293,Predicted,I2D-MINT-Rat2Human
PICK1,GRIA3,0.14480305,Predicted,I2D-MINT-Rat2Human
GRIA1,GRIP1,0.07568352,Predicted,I2D-MINT-Rat2Human
GAD1,GAD2,0.14285715,Shared protein domains,PFAM
GRIA4,GRIK1,0.043422285,Shared protein domains,PFAM
CELF2,ELAVL2,0.003855962,Shared protein domains,PFAM
BCL11A,ZNF536,0.005539129,Shared protein domains,PFAM
GRIA2,GRIK1,0.043422285,Shared protein domains,PFAM
GRIA2,GRIA4,0.06910934,Shared protein domains,PFAM
KCNC2,KCNC1,0.023835031,Shared protein domains,PFAM
GRIA3,GRIK1,0.04433052,Shared protein domains,PFAM
GRIA3,GRIA4,0.043422285,Shared protein domains,PFAM
GRIA3,GRIA2,0.043422285,Shared protein domains,PFAM
CSPG4,NRXN3,0.01962112,Shared protein domains,PFAM
PICK1,GRIP1,0.011947693,Shared protein domains,PFAM
GRIA1,GRIK1,0.04433052,Shared protein domains,PFAM
GRIA1,GRIA4,0.043422285,Shared protein domains,PFAM
GRIA1,GRIA2,0.043422285,Shared protein domains,PFAM
GRIA1,GRIA3,0.04433052,Shared protein domains,PFAM
SGCB,SGCZ,0.33333334,Shared protein domains,PFAM
NLGN1,NLGN2,0.08031935,Shared protein domains,PFAM
FRAS1,FREM2,0.090138204,Shared protein domains,PFAM
KCNV2,KCNC1,0.023835031,Shared protein domains,PFAM
KCNV2,KCNC2,0.023835031,Shared protein domains,PFAM
KCNG3,KCNC1,0.023835031,Shared protein domains,PFAM
KCNG3,KCNC2,0.023835031,Shared protein domains,PFAM
KCNG3,KCNV2,0.023835031,Shared protein domains,PFAM
NPY4R,CNR1,0.00354377,Shared protein domains,PFAM
GRID2,GRIK1,0.04433052,Shared protein domains,PFAM
GRID2,GRIA4,0.043422285,Shared protein domains,PFAM
GRID2,GRIA2,0.043422285,Shared protein domains,PFAM
GRID2,GRIA3,0.04433052,Shared protein domains,PFAM
GRID2,GRIA1,0.04433052,Shared protein domains,PFAM
GAD1,GAD2,0.07267582,Shared protein domains,INTERPRO
