Gene 1,Gene 2,Weight,Network group,Network
NLGN1,ERC2,0.005043093,Co-expression,Wu-Garvey-2007
NLGN1,HTR2C,0.006062548,Co-expression,Wu-Garvey-2007
SP4,CASK,0.008023134,Co-expression,Wu-Garvey-2007
GRIN2B,GRIA3,0.01601807,Co-expression,Wu-Garvey-2007
CADPS,NLGN1,0.022131467,Co-expression,Innocenti-Brown-2011
GRIA2,ERC2,0.02269793,Co-expression,Innocenti-Brown-2011
SYT1,DDX5,0.015947036,Co-expression,Perou-Botstein-1999
RPIA,CASK,0.02085025,Co-expression,Perou-Botstein-1999
DDX5,CELF2,0.006357954,Co-expression,Ramaswamy-Golub-2001
DDX5,R3HDM1,0.004560723,Co-expression,Ramaswamy-Golub-2001
DLG2,CADPS,0.013430147,Co-expression,Ramaswamy-Golub-2001
SP4,HTR2C,0.016120674,Co-expression,Ramaswamy-Golub-2001
ZEB2,BCL11A,0.007898264,Co-expression,Wang-Cheung-2015
SYT1,NLGN1,0.015147598,Co-expression,Wang-Cheung-2015
RPIA,CRKL,0.01357627,Co-expression,Wang-Cheung-2015
GRIA2,BNC2,0.005691978,Co-expression,Dobbin-Giordano-2005
DAB1,GRIA1,0.007990729,Co-expression,Dobbin-Giordano-2005
KCNMA1,GRIA2,0.011639435,Co-expression,Dobbin-Giordano-2005
GRIN2A,GRIA1,0.032098006,Co-expression,Dobbin-Giordano-2005
GRIN2A,DAB1,0.007786136,Co-expression,Dobbin-Giordano-2005
SP4,CADPS,0.0268051,Co-expression,Dobbin-Giordano-2005
GRIN2B,DAB1,0.007810518,Co-expression,Dobbin-Giordano-2005
NLGN3,GRIA3,0.016551627,Co-expression,Dobbin-Giordano-2005
GRIP1,DAB1,0.002189966,Co-expression,Dobbin-Giordano-2005
RBFOX1,ERC2,0.017071607,Co-expression,Smirnov-Cheung-2009
GRIN2A,GRIA2,0.015563036,Co-expression,Smirnov-Cheung-2009
GRIA4,NLGN1,0.029977722,Co-expression,Smirnov-Cheung-2009
ZEB2,CELF2,0.008987763,Co-expression,Bild-Nevins-2006 B
ENPP2,CELF2,0.009682457,Co-expression,Bild-Nevins-2006 B
GRIN2A,PCDH9,0.004451884,Co-expression,Bild-Nevins-2006 B
GRIN2A,HTR2C,0.004718461,Co-expression,Bild-Nevins-2006 B
GRIN2A,NLGN1,0.002629474,Co-expression,Bild-Nevins-2006 B
DMD,ENPP2,0.00788874,Co-expression,Bild-Nevins-2006 B
RPIA,R3HDM1,0.009356259,Co-expression,Bild-Nevins-2006 B
RPIA,BCL11A,0.012656869,Co-expression,Bild-Nevins-2006 B
GRIN2B,GRIN2A,0.003053987,Co-expression,Bild-Nevins-2006 B
NRXN1,NLGN1,0.007290186,Co-expression,Bild-Nevins-2006 B
GRIP1,GRIN2A,0.00453364,Co-expression,Bild-Nevins-2006 B
BCL11A,CELF2,0.02160619,Co-localization,Johnson-Shoemaker-2003
BCL11A,R3HDM1,0.018994918,Co-localization,Johnson-Shoemaker-2003
GRIA3,NRXN3,0.013397565,Co-localization,Johnson-Shoemaker-2003
GRIA1,CELF2,0.016446078,Co-localization,Johnson-Shoemaker-2003
GRIA2,NRXN3,0.017990466,Co-localization,Johnson-Shoemaker-2003
GRIA2,GRIA3,0.007140839,Co-localization,Johnson-Shoemaker-2003
GRIA2,GRIA1,0.009917008,Co-localization,Johnson-Shoemaker-2003
DAB1,GRIA1,0.017729484,Co-localization,Johnson-Shoemaker-2003
SYT1,CELF2,0.005172818,Co-localization,Johnson-Shoemaker-2003
SYT1,NRXN3,0.006365275,Co-localization,Johnson-Shoemaker-2003
SYT1,GRIA3,0.002695225,Co-localization,Johnson-Shoemaker-2003
SYT1,CADPS,0.005565133,Co-localization,Johnson-Shoemaker-2003
SYT1,RBFOX1,0.00218171,Co-localization,Johnson-Shoemaker-2003
SYT1,GRIA2,0.003145014,Co-localization,Johnson-Shoemaker-2003
DLG2,NLGN1,0.012383396,Co-localization,Johnson-Shoemaker-2003
DLG2,DAB1,0.010900431,Co-localization,Johnson-Shoemaker-2003
DLG2,SYT1,0.002567886,Co-localization,Johnson-Shoemaker-2003
GRIN2A,SYT1,0.006585532,Co-localization,Johnson-Shoemaker-2003
GRIA4,ZIC1,0.011124021,Co-localization,Johnson-Shoemaker-2003
GRIN2B,GRIA1,0.016678855,Co-localization,Johnson-Shoemaker-2003
GRIN2B,SYT1,0.004813721,Co-localization,Johnson-Shoemaker-2003
NRXN1,DAB1,0.022453291,Co-localization,Johnson-Shoemaker-2003
NRXN1,SYT1,0.004522031,Co-localization,Johnson-Shoemaker-2003
CACNG2,NRXN3,0.013422737,Co-localization,Johnson-Shoemaker-2003
CACNG2,NLGN1,0.011915587,Co-localization,Johnson-Shoemaker-2003
CACNG2,CADPS,0.011981583,Co-localization,Johnson-Shoemaker-2003
CACNG2,SYT1,0.002621762,Co-localization,Johnson-Shoemaker-2003
CACNG2,NRXN1,0.009646948,Co-localization,Johnson-Shoemaker-2003
NLGN3,GRIA2,0.01563167,Co-localization,Johnson-Shoemaker-2003
NSF,NRXN3,0.007007708,Co-localization,Johnson-Shoemaker-2003
NSF,GRIA1,0.003734535,Co-localization,Johnson-Shoemaker-2003
NSF,RBFOX1,0.002447994,Co-localization,Johnson-Shoemaker-2003
NSF,GRIA2,0.003626019,Co-localization,Johnson-Shoemaker-2003
NSF,SYT1,0.001454467,Co-localization,Johnson-Shoemaker-2003
NSF,DLG2,0.0028295,Co-localization,Johnson-Shoemaker-2003
NSF,GRIN2A,0.007447469,Co-localization,Johnson-Shoemaker-2003
NSF,GRIN2B,0.005619782,Co-localization,Johnson-Shoemaker-2003
NSF,CACNG2,0.002724493,Co-localization,Johnson-Shoemaker-2003
GRIA3,HTR2C,0.0073143,Co-localization,Schadt-Shoemaker-2004
GRIA2,HTR2C,0.009133314,Co-localization,Schadt-Shoemaker-2004
GRIA2,GRIA3,0.006349907,Co-localization,Schadt-Shoemaker-2004
DLG2,GRIA3,0.008595448,Co-localization,Schadt-Shoemaker-2004
DLG2,GRIA2,0.009052143,Co-localization,Schadt-Shoemaker-2004
GRIN2A,HTR2C,0.011139345,Co-localization,Schadt-Shoemaker-2004
GRIN2A,GRIA3,0.006774585,Co-localization,Schadt-Shoemaker-2004
GRIN2A,GRIA2,0.007884022,Co-localization,Schadt-Shoemaker-2004
GRIN2A,DLG2,0.010683266,Co-localization,Schadt-Shoemaker-2004
GRIA4,HTR2C,0.009186474,Co-localization,Schadt-Shoemaker-2004
GRIA4,GRIA3,0.00588591,Co-localization,Schadt-Shoemaker-2004
GRIA4,GRIA2,0.007023969,Co-localization,Schadt-Shoemaker-2004
GRIA4,DLG2,0.009274319,Co-localization,Schadt-Shoemaker-2004
GRIA4,GRIN2A,0.008119324,Co-localization,Schadt-Shoemaker-2004
GRIN2B,HTR2C,0.008955085,Co-localization,Schadt-Shoemaker-2004
GRIN2B,GRIA3,0.005798001,Co-localization,Schadt-Shoemaker-2004
GRIN2B,GRIA2,0.006316649,Co-localization,Schadt-Shoemaker-2004
GRIN2B,DLG2,0.008938012,Co-localization,Schadt-Shoemaker-2004
GRIN2B,GRIN2A,0.00790861,Co-localization,Schadt-Shoemaker-2004
GRIN2B,GRIA4,0.006422703,Co-localization,Schadt-Shoemaker-2004
BNC2,FOXP2,0.000577984,Genetic Interactions,Lin-Smith-2010
PCDH9,MSI2,0.000354433,Genetic Interactions,Lin-Smith-2010
CELF2,CSMD3,0.000283832,Genetic Interactions,Lin-Smith-2010
CELF2,BNC2,0.000226051,Genetic Interactions,Lin-Smith-2010
CELF2,PCDH9,0.00021119,Genetic Interactions,Lin-Smith-2010
R3HDM1,CSMD3,0.000690233,Genetic Interactions,Lin-Smith-2010
R3HDM1,CELF2,0.000301267,Genetic Interactions,Lin-Smith-2010
BCL11A,BNC2,0.000296892,Genetic Interactions,Lin-Smith-2010
BCL11A,RPL13,0.000315782,Genetic Interactions,Lin-Smith-2010
BCL11A,CELF2,0.000162708,Genetic Interactions,Lin-Smith-2010
CADM1,MSI2,0.000278822,Genetic Interactions,Lin-Smith-2010
CADM1,CSMD3,0.000380637,Genetic Interactions,Lin-Smith-2010
CADM1,RPL13,0.000322438,Genetic Interactions,Lin-Smith-2010
CADM1,R3HDM1,0.00040402,Genetic Interactions,Lin-Smith-2010
NRXN3,RPL13,0.000306686,Genetic Interactions,Lin-Smith-2010
NRXN3,PCDH9,0.000269385,Genetic Interactions,Lin-Smith-2010
NRXN3,CELF2,0.000158021,Genetic Interactions,Lin-Smith-2010
NRXN3,BCL11A,0.000207543,Genetic Interactions,Lin-Smith-2010
ZEB2,CSMD3,0.000337527,Genetic Interactions,Lin-Smith-2010
ZEB2,BNC2,0.000268815,Genetic Interactions,Lin-Smith-2010
ZEB2,RPL13,0.000285919,Genetic Interactions,Lin-Smith-2010
DDX5,ZEB2,0.000584231,Genetic Interactions,Lin-Smith-2010
GRIA3,R3HDM1,0.000812238,Genetic Interactions,Lin-Smith-2010
GRIA3,DDX5,0.001324549,Genetic Interactions,Lin-Smith-2010
ENPP2,RPL13,0.000555817,Genetic Interactions,Lin-Smith-2010
ENPP2,CELF2,0.000286387,Genetic Interactions,Lin-Smith-2010
ENPP2,ZEB2,0.000340566,Genetic Interactions,Lin-Smith-2010
NLGN1,BNC2,0.000375192,Genetic Interactions,Lin-Smith-2010
NLGN1,BCL11A,0.000270058,Genetic Interactions,Lin-Smith-2010
NLGN1,NRXN3,0.000262279,Genetic Interactions,Lin-Smith-2010
NLGN1,ZEB2,0.000244519,Genetic Interactions,Lin-Smith-2010
NLGN1,GRIA3,0.000554365,Genetic Interactions,Lin-Smith-2010
NLGN1,ENPP2,0.000475336,Genetic Interactions,Lin-Smith-2010
CADPS,BNC2,0.000239323,Genetic Interactions,Lin-Smith-2010
CADPS,RPL13,0.00025455,Genetic Interactions,Lin-Smith-2010
CADPS,PCDH9,0.00022359,Genetic Interactions,Lin-Smith-2010
CADPS,CELF2,0.000131158,Genetic Interactions,Lin-Smith-2010
CADPS,BCL11A,0.000172261,Genetic Interactions,Lin-Smith-2010
CADPS,NRXN3,0.000167299,Genetic Interactions,Lin-Smith-2010
CADPS,ZEB2,0.000155971,Genetic Interactions,Lin-Smith-2010
GRIA1,MSI2,0.000282377,Genetic Interactions,Lin-Smith-2010
GRIA1,BNC2,0.000307014,Genetic Interactions,Lin-Smith-2010
GRIA1,PCDH9,0.000286831,Genetic Interactions,Lin-Smith-2010
GRIA1,CELF2,0.000168256,Genetic Interactions,Lin-Smith-2010
GRIA1,CADM1,0.000225642,Genetic Interactions,Lin-Smith-2010
GRIA1,ZIC1,0.000647535,Genetic Interactions,Lin-Smith-2010
GRIA1,GRIA3,0.000453629,Genetic Interactions,Lin-Smith-2010
GRIA1,CADPS,0.000178134,Genetic Interactions,Lin-Smith-2010
APOE,GRIA1,0.001923579,Genetic Interactions,Lin-Smith-2010
RBFOX1,CSMD3,0.000273133,Genetic Interactions,Lin-Smith-2010
RBFOX1,BNC2,0.00021753,Genetic Interactions,Lin-Smith-2010
RBFOX1,PCDH9,0.00020323,Genetic Interactions,Lin-Smith-2010
RBFOX1,R3HDM1,0.000289912,Genetic Interactions,Lin-Smith-2010
RBFOX1,BCL11A,0.000156575,Genetic Interactions,Lin-Smith-2010
RBFOX1,NRXN3,0.000152065,Genetic Interactions,Lin-Smith-2010
RBFOX1,ZEB2,0.000141768,Genetic Interactions,Lin-Smith-2010
RBFOX1,GRIA3,0.000321412,Genetic Interactions,Lin-Smith-2010
RBFOX1,CADPS,0.000126214,Genetic Interactions,Lin-Smith-2010
RBFOX1,GRIA1,0.000161913,Genetic Interactions,Lin-Smith-2010
GRIA2,MSI2,0.000356946,Genetic Interactions,Lin-Smith-2010
GRIA2,PCDH9,0.000362577,Genetic Interactions,Lin-Smith-2010
GRIA2,NRXN3,0.000271295,Genetic Interactions,Lin-Smith-2010
GRIA2,CADPS,0.000225176,Genetic Interactions,Lin-Smith-2010
DAB1,FOXP2,0.000372959,Genetic Interactions,Lin-Smith-2010
DAB1,CELF2,0.000145865,Genetic Interactions,Lin-Smith-2010
DAB1,R3HDM1,0.00035472,Genetic Interactions,Lin-Smith-2010
DAB1,BCL11A,0.000191577,Genetic Interactions,Lin-Smith-2010
DAB1,ZEB2,0.00017346,Genetic Interactions,Lin-Smith-2010
DAB1,GRIA3,0.000393262,Genetic Interactions,Lin-Smith-2010
DAB1,CADPS,0.000154429,Genetic Interactions,Lin-Smith-2010
SYT1,MSI2,0.000305205,Genetic Interactions,Lin-Smith-2010
SYT1,CELF2,0.000181858,Genetic Interactions,Lin-Smith-2010
SYT1,R3HDM1,0.000442249,Genetic Interactions,Lin-Smith-2010
SYT1,BCL11A,0.00023885,Genetic Interactions,Lin-Smith-2010
SYT1,CADM1,0.000243884,Genetic Interactions,Lin-Smith-2010
SYT1,NRXN3,0.00023197,Genetic Interactions,Lin-Smith-2010
SYT1,ZEB2,0.000216262,Genetic Interactions,Lin-Smith-2010
SYT1,NLGN1,0.000301842,Genetic Interactions,Lin-Smith-2010
SYT1,CADPS,0.000192535,Genetic Interactions,Lin-Smith-2010
SYT1,RBFOX1,0.000175003,Genetic Interactions,Lin-Smith-2010
DLG2,CELF2,0.000120926,Genetic Interactions,Lin-Smith-2010
DLG2,R3HDM1,0.000294072,Genetic Interactions,Lin-Smith-2010
DLG2,BCL11A,0.000158822,Genetic Interactions,Lin-Smith-2010
DLG2,CADM1,0.000162169,Genetic Interactions,Lin-Smith-2010
DLG2,NRXN3,0.000154247,Genetic Interactions,Lin-Smith-2010
DLG2,ZEB2,0.000143802,Genetic Interactions,Lin-Smith-2010
DLG2,ENPP2,0.000279547,Genetic Interactions,Lin-Smith-2010
DLG2,NLGN1,0.000200708,Genetic Interactions,Lin-Smith-2010
DLG2,CADPS,0.000128025,Genetic Interactions,Lin-Smith-2010
DLG2,GRIA1,0.000164237,Genetic Interactions,Lin-Smith-2010
DLG2,RBFOX1,0.000116368,Genetic Interactions,Lin-Smith-2010
DLG2,GRIA2,0.000207608,Genetic Interactions,Lin-Smith-2010
DLG2,DAB1,0.000142381,Genetic Interactions,Lin-Smith-2010
DLG2,SYT1,0.000177514,Genetic Interactions,Lin-Smith-2010
KCNMA1,MSI2,0.000299283,Genetic Interactions,Lin-Smith-2010
KCNMA1,BNC2,0.000325396,Genetic Interactions,Lin-Smith-2010
KCNMA1,RPL13,0.0003461,Genetic Interactions,Lin-Smith-2010
KCNMA1,CELF2,0.000178329,Genetic Interactions,Lin-Smith-2010
KCNMA1,R3HDM1,0.000433669,Genetic Interactions,Lin-Smith-2010
KCNMA1,CADM1,0.000239152,Genetic Interactions,Lin-Smith-2010
KCNMA1,GRIA1,0.000242201,Genetic Interactions,Lin-Smith-2010
KCNMA1,RBFOX1,0.000171608,Genetic Interactions,Lin-Smith-2010
KCNMA1,GRIA2,0.00030616,Genetic Interactions,Lin-Smith-2010
KCNMA1,SYT1,0.000261781,Genetic Interactions,Lin-Smith-2010
KCNMA1,DLG2,0.00017407,Genetic Interactions,Lin-Smith-2010
GRIN2A,FOXP2,0.00051094,Genetic Interactions,Lin-Smith-2010
GRIN2A,CELF2,0.00019983,Genetic Interactions,Lin-Smith-2010
GRIN2A,NLGN1,0.000331671,Genetic Interactions,Lin-Smith-2010
GRIN2A,CADPS,0.000211562,Genetic Interactions,Lin-Smith-2010
GRIN2A,GRIA1,0.000271402,Genetic Interactions,Lin-Smith-2010
GRIN2A,SYT1,0.000293343,Genetic Interactions,Lin-Smith-2010
GRIN2A,DLG2,0.000195057,Genetic Interactions,Lin-Smith-2010
GRIN2A,KCNMA1,0.000287651,Genetic Interactions,Lin-Smith-2010
DMD,MSI2,0.000633788,Genetic Interactions,Lin-Smith-2010
DMD,RPL13,0.000732931,Genetic Interactions,Lin-Smith-2010
DMD,ZEB2,0.00044909,Genetic Interactions,Lin-Smith-2010
DMD,DLG2,0.000368626,Genetic Interactions,Lin-Smith-2010
CASK,R3HDM1,0.000952691,Genetic Interactions,Lin-Smith-2010
CASK,CADPS,0.000414759,Genetic Interactions,Lin-Smith-2010
CASK,DLG2,0.0003824,Genetic Interactions,Lin-Smith-2010
DAB2IP,MSI2,0.000387576,Genetic Interactions,Lin-Smith-2010
DAB2IP,CSMD3,0.000529104,Genetic Interactions,Lin-Smith-2010
DAB2IP,BNC2,0.000421392,Genetic Interactions,Lin-Smith-2010
DAB2IP,NRXN3,0.000294575,Genetic Interactions,Lin-Smith-2010
DAB2IP,NLGN1,0.000383305,Genetic Interactions,Lin-Smith-2010
DAB2IP,CADPS,0.000244498,Genetic Interactions,Lin-Smith-2010
DAB2IP,SYT1,0.00033901,Genetic Interactions,Lin-Smith-2010
DAB2IP,GRIN2A,0.000372512,Genetic Interactions,Lin-Smith-2010
GRIA4,MSI2,0.000340123,Genetic Interactions,Lin-Smith-2010
GRIA4,PCDH9,0.000345488,Genetic Interactions,Lin-Smith-2010
GRIA4,CELF2,0.000202664,Genetic Interactions,Lin-Smith-2010
GRIA4,R3HDM1,0.000492846,Genetic Interactions,Lin-Smith-2010
GRIA4,ZEB2,0.000241004,Genetic Interactions,Lin-Smith-2010
GRIA4,ZIC1,0.000779957,Genetic Interactions,Lin-Smith-2010
GRIA4,NLGN1,0.000336375,Genetic Interactions,Lin-Smith-2010
GRIA4,CADPS,0.000214563,Genetic Interactions,Lin-Smith-2010
GRIA4,SYT1,0.000297503,Genetic Interactions,Lin-Smith-2010
GRIA4,KCNMA1,0.000291731,Genetic Interactions,Lin-Smith-2010
GRIA4,GRIN2A,0.000326903,Genetic Interactions,Lin-Smith-2010
GRIA4,CASK,0.00064088,Genetic Interactions,Lin-Smith-2010
GRIA4,DAB2IP,0.000377796,Genetic Interactions,Lin-Smith-2010
CRKL,BNC2,0.000986896,Genetic Interactions,Lin-Smith-2010
CRKL,CADM1,0.000725326,Genetic Interactions,Lin-Smith-2010
CRKL,NLGN1,0.000897697,Genetic Interactions,Lin-Smith-2010
SP4,BNC2,0.000900986,Genetic Interactions,Lin-Smith-2010
SP4,RPL13,0.000958313,Genetic Interactions,Lin-Smith-2010
SP4,CADM1,0.000662186,Genetic Interactions,Lin-Smith-2010
SP4,RBFOX1,0.000475163,Genetic Interactions,Lin-Smith-2010
SP4,DLG2,0.000481981,Genetic Interactions,Lin-Smith-2010
RPIA,DMD,0.002529526,Genetic Interactions,Lin-Smith-2010
GRIN2B,MSI2,0.000350677,Genetic Interactions,Lin-Smith-2010
GRIN2B,CELF2,0.000208953,Genetic Interactions,Lin-Smith-2010
GRIN2B,R3HDM1,0.00050814,Genetic Interactions,Lin-Smith-2010
GRIN2B,CADM1,0.00028022,Genetic Interactions,Lin-Smith-2010
GRIN2B,NRXN3,0.000266531,Genetic Interactions,Lin-Smith-2010
GRIN2B,ZEB2,0.000248483,Genetic Interactions,Lin-Smith-2010
GRIN2B,ENPP2,0.000483042,Genetic Interactions,Lin-Smith-2010
GRIN2B,NLGN1,0.000346813,Genetic Interactions,Lin-Smith-2010
GRIN2B,CADPS,0.000221221,Genetic Interactions,Lin-Smith-2010
GRIN2B,RBFOX1,0.000201077,Genetic Interactions,Lin-Smith-2010
GRIN2B,DAB1,0.000246026,Genetic Interactions,Lin-Smith-2010
GRIN2B,GRIN2A,0.000337048,Genetic Interactions,Lin-Smith-2010
GRIN2B,DAB2IP,0.000389519,Genetic Interactions,Lin-Smith-2010
FOXP4,BNC2,0.000950632,Genetic Interactions,Lin-Smith-2010
FOXP4,RPL13,0.001011118,Genetic Interactions,Lin-Smith-2010
FOXP4,CELF2,0.000520983,Genetic Interactions,Lin-Smith-2010
FOXP4,NRXN3,0.000664542,Genetic Interactions,Lin-Smith-2010
FOXP4,NLGN1,0.000864711,Genetic Interactions,Lin-Smith-2010
FOXP4,CADPS,0.000551572,Genetic Interactions,Lin-Smith-2010
FOXP4,RBFOX1,0.000501346,Genetic Interactions,Lin-Smith-2010
FOXP4,GRIN2A,0.000840363,Genetic Interactions,Lin-Smith-2010
CANX,MSI2,0.000480279,Genetic Interactions,Lin-Smith-2010
CANX,CADM1,0.000383782,Genetic Interactions,Lin-Smith-2010
CANX,NRXN3,0.000365034,Genetic Interactions,Lin-Smith-2010
CANX,CADPS,0.000302979,Genetic Interactions,Lin-Smith-2010
CANX,DAB1,0.000336951,Genetic Interactions,Lin-Smith-2010
CANX,SYT1,0.000420097,Genetic Interactions,Lin-Smith-2010
CANX,GRIA4,0.000468159,Genetic Interactions,Lin-Smith-2010
CANX,GRIN2B,0.000482686,Genetic Interactions,Lin-Smith-2010
FOXP1,MSI2,0.000202471,Genetic Interactions,Lin-Smith-2010
FOXP1,PCDH9,0.000205665,Genetic Interactions,Lin-Smith-2010
FOXP1,CELF2,0.000120643,Genetic Interactions,Lin-Smith-2010
FOXP1,R3HDM1,0.000293385,Genetic Interactions,Lin-Smith-2010
FOXP1,BCL11A,0.000158451,Genetic Interactions,Lin-Smith-2010
FOXP1,NRXN3,0.000153887,Genetic Interactions,Lin-Smith-2010
FOXP1,ZEB2,0.000143467,Genetic Interactions,Lin-Smith-2010
FOXP1,ENPP2,0.000278894,Genetic Interactions,Lin-Smith-2010
FOXP1,NLGN1,0.00020024,Genetic Interactions,Lin-Smith-2010
FOXP1,GRIA1,0.000163853,Genetic Interactions,Lin-Smith-2010
FOXP1,RBFOX1,0.000116096,Genetic Interactions,Lin-Smith-2010
FOXP1,GRIA2,0.000207123,Genetic Interactions,Lin-Smith-2010
FOXP1,DAB1,0.000142048,Genetic Interactions,Lin-Smith-2010
FOXP1,SYT1,0.0001771,Genetic Interactions,Lin-Smith-2010
FOXP1,KCNMA1,0.000173664,Genetic Interactions,Lin-Smith-2010
FOXP1,GRIN2A,0.000194601,Genetic Interactions,Lin-Smith-2010
FOXP1,DMD,0.000367765,Genetic Interactions,Lin-Smith-2010
FOXP1,GRIA4,0.000197361,Genetic Interactions,Lin-Smith-2010
FOXP1,FOXP4,0.000507352,Genetic Interactions,Lin-Smith-2010
FOXP1,CANX,0.000278689,Genetic Interactions,Lin-Smith-2010
LRP8,NRXN3,0.000533745,Genetic Interactions,Lin-Smith-2010
LRP8,ZEB2,0.000497603,Genetic Interactions,Lin-Smith-2010
LRP8,GRIA1,0.000568313,Genetic Interactions,Lin-Smith-2010
LRP8,DLG2,0.000408447,Genetic Interactions,Lin-Smith-2010
LRP8,GRIA4,0.000684533,Genetic Interactions,Lin-Smith-2010
CACNG2,BNC2,0.001345409,Genetic Interactions,Lin-Smith-2010
NLGN3,CELF2,0.001428414,Genetic Interactions,Lin-Smith-2010
NSF,CSMD3,0.001132184,Genetic Interactions,Lin-Smith-2010
NSF,ENPP2,0.001142379,Genetic Interactions,Lin-Smith-2010
NSF,SP4,0.001969635,Genetic Interactions,Lin-Smith-2010
NSF,FOXP4,0.002078165,Genetic Interactions,Lin-Smith-2010
NSF,LRP8,0.001669135,Genetic Interactions,Lin-Smith-2010
DAB1,RBFOX1,0.34855786,Physical Interactions,Corominas-Iakoucheva-2014
SP4,FOXP2,0.62814295,Physical Interactions,Corominas-Iakoucheva-2014
RPIA,FOXP2,0.62814295,Physical Interactions,Corominas-Iakoucheva-2014
GRIA2,GRIA3,0.64359426,Physical Interactions,IREF-DIP
PICK1,GRIA2,0.3628395,Physical Interactions,IREF-DIP
FOXP4,FOXP2,0.70710677,Physical Interactions,IREF-DIP
